fill	x	y	group	xmin	xmax	ymin	ymax
#0A0A0A	0	139	11	-0.5	0.5	138.5	139.5
#080808	1	139	9	0.5	1.5	138.5	139.5
#050505	2	139	6	1.5	2.5	138.5	139.5
#050505	3	139	6	2.5	3.5	138.5	139.5
#050505	4	139	6	3.5	4.5	138.5	139.5
#050505	5	139	6	4.5	5.5	138.5	139.5
#050505	6	139	6	5.5	6.5	138.5	139.5
#050505	7	139	6	6.5	7.5	138.5	139.5
#050505	8	139	6	7.5	8.5	138.5	139.5
#050505	9	139	6	8.5	9.5	138.5	139.5
#050505	10	139	6	9.5	10.5	138.5	139.5
#050505	11	139	6	10.5	11.5	138.5	139.5
#050505	12	139	6	11.5	12.5	138.5	139.5
#050505	13	139	6	12.5	13.5	138.5	139.5
#050505	14	139	6	13.5	14.5	138.5	139.5
#050505	15	139	6	14.5	15.5	138.5	139.5
#050505	16	139	6	15.5	16.5	138.5	139.5
#050505	17	139	6	16.5	17.5	138.5	139.5
#050505	18	139	6	17.5	18.5	138.5	139.5
#060606	19	139	7	18.5	19.5	138.5	139.5
#060606	20	139	7	19.5	20.5	138.5	139.5
#060606	21	139	7	20.5	21.5	138.5	139.5
#060606	22	139	7	21.5	22.5	138.5	139.5
#060606	23	139	7	22.5	23.5	138.5	139.5
#060606	24	139	7	23.5	24.5	138.5	139.5
#050505	25	139	6	24.5	25.5	138.5	139.5
#060606	26	139	7	25.5	26.5	138.5	139.5
#050505	27	139	6	26.5	27.5	138.5	139.5
#050505	28	139	6	27.5	28.5	138.5	139.5
#060606	29	139	7	28.5	29.5	138.5	139.5
#060606	30	139	7	29.5	30.5	138.5	139.5
#060606	31	139	7	30.5	31.5	138.5	139.5
#050505	32	139	6	31.5	32.5	138.5	139.5
#050505	33	139	6	32.5	33.5	138.5	139.5
#060606	34	139	7	33.5	34.5	138.5	139.5
#050505	35	139	6	34.5	35.5	138.5	139.5
#050505	36	139	6	35.5	36.5	138.5	139.5
#050505	37	139	6	36.5	37.5	138.5	139.5
#050505	38	139	6	37.5	38.5	138.5	139.5
#050505	39	139	6	38.5	39.5	138.5	139.5
#050505	40	139	6	39.5	40.5	138.5	139.5
#050505	41	139	6	40.5	41.5	138.5	139.5
#060606	42	139	7	41.5	42.5	138.5	139.5
#050505	43	139	6	42.5	43.5	138.5	139.5
#040404	44	139	5	43.5	44.5	138.5	139.5
#040404	45	139	5	44.5	45.5	138.5	139.5
#060606	46	139	7	45.5	46.5	138.5	139.5
#070707	47	139	8	46.5	47.5	138.5	139.5
#080808	48	139	9	47.5	48.5	138.5	139.5
#0B0B0B	49	139	12	48.5	49.5	138.5	139.5
#161616	50	139	23	49.5	50.5	138.5	139.5
#1F1F1F	51	139	32	50.5	51.5	138.5	139.5
#222222	52	139	35	51.5	52.5	138.5	139.5
#252525	53	139	38	52.5	53.5	138.5	139.5
#292929	54	139	42	53.5	54.5	138.5	139.5
#2B2B2B	55	139	44	54.5	55.5	138.5	139.5
#2D2D2D	56	139	46	55.5	56.5	138.5	139.5
#2E2E2E	57	139	47	56.5	57.5	138.5	139.5
#303030	58	139	49	57.5	58.5	138.5	139.5
#323232	59	139	51	58.5	59.5	138.5	139.5
#333333	60	139	52	59.5	60.5	138.5	139.5
#393939	61	139	58	60.5	61.5	138.5	139.5
#3E3E3E	62	139	63	61.5	62.5	138.5	139.5
#424242	63	139	67	62.5	63.5	138.5	139.5
#474747	64	139	72	63.5	64.5	138.5	139.5
#525252	65	139	83	64.5	65.5	138.5	139.5
#5A5A5A	66	139	91	65.5	66.5	138.5	139.5
#565656	67	139	87	66.5	67.5	138.5	139.5
#565656	68	139	87	67.5	68.5	138.5	139.5
#595959	69	139	90	68.5	69.5	138.5	139.5
#535353	70	139	84	69.5	70.5	138.5	139.5
#414141	71	139	66	70.5	71.5	138.5	139.5
#474747	72	139	72	71.5	72.5	138.5	139.5
#585858	73	139	89	72.5	73.5	138.5	139.5
#555555	74	139	86	73.5	74.5	138.5	139.5
#535353	75	139	84	74.5	75.5	138.5	139.5
#555555	76	139	86	75.5	76.5	138.5	139.5
#515151	77	139	82	76.5	77.5	138.5	139.5
#4D4D4D	78	139	78	77.5	78.5	138.5	139.5
#494949	79	139	74	78.5	79.5	138.5	139.5
#444444	80	139	69	79.5	80.5	138.5	139.5
#404040	81	139	65	80.5	81.5	138.5	139.5
#393939	82	139	58	81.5	82.5	138.5	139.5
#363636	83	139	55	82.5	83.5	138.5	139.5
#353535	84	139	54	83.5	84.5	138.5	139.5
#343434	85	139	53	84.5	85.5	138.5	139.5
#333333	86	139	52	85.5	86.5	138.5	139.5
#313131	87	139	50	86.5	87.5	138.5	139.5
#2F2F2F	88	139	48	87.5	88.5	138.5	139.5
#2C2C2C	89	139	45	88.5	89.5	138.5	139.5
#292929	90	139	42	89.5	90.5	138.5	139.5
#252525	91	139	38	90.5	91.5	138.5	139.5
#222222	92	139	35	91.5	92.5	138.5	139.5
#191919	93	139	26	92.5	93.5	138.5	139.5
#111111	94	139	18	93.5	94.5	138.5	139.5
#0D0D0D	95	139	14	94.5	95.5	138.5	139.5
#0B0B0B	96	139	12	95.5	96.5	138.5	139.5
#090909	97	139	10	96.5	97.5	138.5	139.5
#050505	98	139	6	97.5	98.5	138.5	139.5
#040404	99	139	5	98.5	99.5	138.5	139.5
#040404	100	139	5	99.5	100.5	138.5	139.5
#050505	101	139	6	100.5	101.5	138.5	139.5
#050505	102	139	6	101.5	102.5	138.5	139.5
#050505	103	139	6	102.5	103.5	138.5	139.5
#050505	104	139	6	103.5	104.5	138.5	139.5
#030303	105	139	4	104.5	105.5	138.5	139.5
#0E0E0E	106	139	15	105.5	106.5	138.5	139.5
#3B3B3B	107	139	60	106.5	107.5	138.5	139.5
#424242	108	139	67	107.5	108.5	138.5	139.5
#444444	109	139	69	108.5	109.5	138.5	139.5
#303030	110	139	49	109.5	110.5	138.5	139.5
#060606	111	139	7	110.5	111.5	138.5	139.5
#050505	112	139	6	111.5	112.5	138.5	139.5
#070707	113	139	8	112.5	113.5	138.5	139.5
#070707	114	139	8	113.5	114.5	138.5	139.5
#070707	115	139	8	114.5	115.5	138.5	139.5
#070707	116	139	8	115.5	116.5	138.5	139.5
#070707	117	139	8	116.5	117.5	138.5	139.5
#070707	118	139	8	117.5	118.5	138.5	139.5
#070707	119	139	8	118.5	119.5	138.5	139.5
#070707	120	139	8	119.5	120.5	138.5	139.5
#070707	121	139	8	120.5	121.5	138.5	139.5
#070707	122	139	8	121.5	122.5	138.5	139.5
#070707	123	139	8	122.5	123.5	138.5	139.5
#070707	124	139	8	123.5	124.5	138.5	139.5
#070707	125	139	8	124.5	125.5	138.5	139.5
#070707	126	139	8	125.5	126.5	138.5	139.5
#070707	127	139	8	126.5	127.5	138.5	139.5
#070707	128	139	8	127.5	128.5	138.5	139.5
#070707	129	139	8	128.5	129.5	138.5	139.5
#070707	130	139	8	129.5	130.5	138.5	139.5
#070707	131	139	8	130.5	131.5	138.5	139.5
#070707	132	139	8	131.5	132.5	138.5	139.5
#070707	133	139	8	132.5	133.5	138.5	139.5
#070707	134	139	8	133.5	134.5	138.5	139.5
#070707	135	139	8	134.5	135.5	138.5	139.5
#070707	136	139	8	135.5	136.5	138.5	139.5
#070707	137	139	8	136.5	137.5	138.5	139.5
#070707	138	139	8	137.5	138.5	138.5	139.5
#070707	139	139	8	138.5	139.5	138.5	139.5
#0D0D0D	0	138	14	-0.5	0.5	137.5	138.5
#0A0A0A	1	138	11	0.5	1.5	137.5	138.5
#070707	2	138	8	1.5	2.5	137.5	138.5
#070707	3	138	8	2.5	3.5	137.5	138.5
#070707	4	138	8	3.5	4.5	137.5	138.5
#070707	5	138	8	4.5	5.5	137.5	138.5
#070707	6	138	8	5.5	6.5	137.5	138.5
#070707	7	138	8	6.5	7.5	137.5	138.5
#070707	8	138	8	7.5	8.5	137.5	138.5
#070707	9	138	8	8.5	9.5	137.5	138.5
#070707	10	138	8	9.5	10.5	137.5	138.5
#070707	11	138	8	10.5	11.5	137.5	138.5
#070707	12	138	8	11.5	12.5	137.5	138.5
#070707	13	138	8	12.5	13.5	137.5	138.5
#070707	14	138	8	13.5	14.5	137.5	138.5
#070707	15	138	8	14.5	15.5	137.5	138.5
