fill	x	y	group	xmin	xmax	ymin	ymax
#7B7B7B	0	139	124	-0.5	0.5	138.5	139.5
#676767	1	139	104	0.5	1.5	138.5	139.5
#6C6C6C	2	139	109	1.5	2.5	138.5	139.5
#767676	3	139	119	2.5	3.5	138.5	139.5
#848484	4	139	133	3.5	4.5	138.5	139.5
#848484	5	139	133	4.5	5.5	138.5	139.5
#7F7F7F	6	139	128	5.5	6.5	138.5	139.5
#7A7A7A	7	139	123	6.5	7.5	138.5	139.5
#7E7E7E	8	139	127	7.5	8.5	138.5	139.5
#7E7E7E	9	139	127	8.5	9.5	138.5	139.5
#7F7F7F	10	139	128	9.5	10.5	138.5	139.5
#787878	11	139	121	10.5	11.5	138.5	139.5
#707070	12	139	113	11.5	12.5	138.5	139.5
#737373	13	139	116	12.5	13.5	138.5	139.5
#646464	14	139	101	13.5	14.5	138.5	139.5
#505050	15	139	81	14.5	15.5	138.5	139.5
#5F5F5F	16	139	96	15.5	16.5	138.5	139.5
#747474	17	139	117	16.5	17.5	138.5	139.5
#828282	18	139	131	17.5	18.5	138.5	139.5
#8D8D8D	19	139	142	18.5	19.5	138.5	139.5
#939393	20	139	148	19.5	20.5	138.5	139.5
#949494	21	139	149	20.5	21.5	138.5	139.5
#9B9B9B	22	139	156	21.5	22.5	138.5	139.5
#9B9B9B	23	139	156	22.5	23.5	138.5	139.5
#9B9B9B	24	139	156	23.5	24.5	138.5	139.5
#ADADAD	25	139	174	24.5	25.5	138.5	139.5
#B7B7B7	26	139	184	25.5	26.5	138.5	139.5
#ABABAB	27	139	172	26.5	27.5	138.5	139.5
#8A8A8A	28	139	139	27.5	28.5	138.5	139.5
#6D6D6D	29	139	110	28.5	29.5	138.5	139.5
#636363	30	139	100	29.5	30.5	138.5	139.5
#676767	31	139	104	30.5	31.5	138.5	139.5
#656565	32	139	102	31.5	32.5	138.5	139.5
#686868	33	139	105	32.5	33.5	138.5	139.5
#696969	34	139	106	33.5	34.5	138.5	139.5
#696969	35	139	106	34.5	35.5	138.5	139.5
#6A6A6A	36	139	107	35.5	36.5	138.5	139.5
#6F6F6F	37	139	112	36.5	37.5	138.5	139.5
#6E6E6E	38	139	111	37.5	38.5	138.5	139.5
#767676	39	139	119	38.5	39.5	138.5	139.5
#767676	40	139	119	39.5	40.5	138.5	139.5
#717171	41	139	114	40.5	41.5	138.5	139.5
#717171	42	139	114	41.5	42.5	138.5	139.5
#6E6E6E	43	139	111	42.5	43.5	138.5	139.5
#707070	44	139	113	43.5	44.5	138.5	139.5
#767676	45	139	119	44.5	45.5	138.5	139.5
#878787	46	139	136	45.5	46.5	138.5	139.5
#989898	47	139	153	46.5	47.5	138.5	139.5
