fill	x	y	group	xmin	xmax	ymin	ymax
#232323	0	139	36	-0.5	0.5	138.5	139.5
#0A0A0A	1	139	11	0.5	1.5	138.5	139.5
#040404	2	139	5	1.5	2.5	138.5	139.5
#050505	3	139	6	2.5	3.5	138.5	139.5
#050505	4	139	6	3.5	4.5	138.5	139.5
#050505	5	139	6	4.5	5.5	138.5	139.5
#050505	6	139	6	5.5	6.5	138.5	139.5
#050505	7	139	6	6.5	7.5	138.5	139.5
#050505	8	139	6	7.5	8.5	138.5	139.5
#050505	9	139	6	8.5	9.5	138.5	139.5
#050505	10	139	6	9.5	10.5	138.5	139.5
#050505	11	139	6	10.5	11.5	138.5	139.5
#050505	12	139	6	11.5	12.5	138.5	139.5
#050505	13	139	6	12.5	13.5	138.5	139.5
#060606	14	139	7	13.5	14.5	138.5	139.5
#060606	15	139	7	14.5	15.5	138.5	139.5
#060606	16	139	7	15.5	16.5	138.5	139.5
#060606	17	139	7	16.5	17.5	138.5	139.5
#060606	18	139	7	17.5	18.5	138.5	139.5
#060606	19	139	7	18.5	19.5	138.5	139.5
#060606	20	139	7	19.5	20.5	138.5	139.5
#060606	21	139	7	20.5	21.5	138.5	139.5
#060606	22	139	7	21.5	22.5	138.5	139.5
#060606	23	139	7	22.5	23.5	138.5	139.5
#060606	24	139	7	23.5	24.5	138.5	139.5
#060606	25	139	7	24.5	25.5	138.5	139.5
#060606	26	139	7	25.5	26.5	138.5	139.5
#060606	27	139	7	26.5	27.5	138.5	139.5
#060606	28	139	7	27.5	28.5	138.5	139.5
#060606	29	139	7	28.5	29.5	138.5	139.5
#060606	30	139	7	29.5	30.5	138.5	139.5
#060606	31	139	7	30.5	31.5	138.5	139.5
#060606	32	139	7	31.5	32.5	138.5	139.5
#060606	33	139	7	32.5	33.5	138.5	139.5
#060606	34	139	7	33.5	34.5	138.5	139.5
#060606	35	139	7	34.5	35.5	138.5	139.5
#060606	36	139	7	35.5	36.5	138.5	139.5
#070707	37	139	8	36.5	37.5	138.5	139.5
#070707	38	139	8	37.5	38.5	138.5	139.5
#070707	39	139	8	38.5	39.5	138.5	139.5
#060606	40	139	7	39.5	40.5	138.5	139.5
#060606	41	139	7	40.5	41.5	138.5	139.5
#060606	42	139	7	41.5	42.5	138.5	139.5
#040404	43	139	5	42.5	43.5	138.5	139.5
#020202	44	139	3	43.5	44.5	138.5	139.5
#090909	45	139	10	44.5	45.5	138.5	139.5
#242424	46	139	37	45.5	46.5	138.5	139.5
#3A3A3A	47	139	59	46.5	47.5	138.5	139.5
#4C4C4C	48	139	77	47.5	48.5	138.5	139.5
#585858	49	139	89	48.5	49.5	138.5	139.5
#676767	50	139	104	49.5	50.5	138.5	139.5
#717171	51	139	114	50.5	51.5	138.5	139.5
#7A7A7A	52	139	123	51.5	52.5	138.5	139.5
#888888	53	139	137	52.5	53.5	138.5	139.5
#969696	54	139	151	53.5	54.5	138.5	139.5
#A2A2A2	55	139	163	54.5	55.5	138.5	139.5
#ADADAD	56	139	174	55.5	56.5	138.5	139.5
#B6B6B6	57	139	183	56.5	57.5	138.5	139.5
#BFBFBF	58	139	192	57.5	58.5	138.5	139.5
#CBCBCB	59	139	204	58.5	59.5	138.5	139.5
#D8D8D8	60	139	217	59.5	60.5	138.5	139.5
#DBDBDB	61	139	220	60.5	61.5	138.5	139.5
#DEDEDE	62	139	223	61.5	62.5	138.5	139.5
#E2E2E2	63	139	227	62.5	63.5	138.5	139.5
#E4E4E4	64	139	229	63.5	64.5	138.5	139.5
#E7E7E7	65	139	232	64.5	65.5	138.5	139.5
#E6E6E6	66	139	231	65.5	66.5	138.5	139.5
#DFDFDF	67	139	224	66.5	67.5	138.5	139.5
#DCDCDC	68	139	221	67.5	68.5	138.5	139.5
#DEDEDE	69	139	223	68.5	69.5	138.5	139.5
#D8D8D8	70	139	217	69.5	70.5	138.5	139.5
#D8D8D8	71	139	217	70.5	71.5	138.5	139.5
#E2E2E2	72	139	227	71.5	72.5	138.5	139.5
#E8E8E8	73	139	233	72.5	73.5	138.5	139.5
#E7E7E7	74	139	232	73.5	74.5	138.5	139.5
#E8E8E8	75	139	233	74.5	75.5	138.5	139.5
#EBEBEB	76	139	236	75.5	76.5	138.5	139.5
#E9E9E9	77	139	234	76.5	77.5	138.5	139.5
#E3E3E3	78	139	228	77.5	78.5	138.5	139.5
#E2E2E2	79	139	227	78.5	79.5	138.5	139.5
#E2E2E2	80	139	227	79.5	80.5	138.5	139.5
#DFDFDF	81	139	224	80.5	81.5	138.5	139.5
#DDDDDD	82	139	222	81.5	82.5	138.5	139.5
#DCDCDC	83	139	221	82.5	83.5	138.5	139.5
#D6D6D6	84	139	215	83.5	84.5	138.5	139.5
#CFCFCF	85	139	208	84.5	85.5	138.5	139.5
#C6C6C6	86	139	199	85.5	86.5	138.5	139.5
#BBBBBB	87	139	188	86.5	87.5	138.5	139.5
#ABABAB	88	139	172	87.5	88.5	138.5	139.5
#939393	89	139	148	88.5	89.5	138.5	139.5
#808080	90	139	129	89.5	90.5	138.5	139.5
#727272	91	139	115	90.5	91.5	138.5	139.5
#5F5F5F	92	139	96	91.5	92.5	138.5	139.5
#454545	93	139	70	92.5	93.5	138.5	139.5
#282828	94	139	41	93.5	94.5	138.5	139.5
#262626	95	139	39	94.5	95.5	138.5	139.5
#292929	96	139	42	95.5	96.5	138.5	139.5
#2B2B2B	97	139	44	96.5	97.5	138.5	139.5
#2D2D2D	98	139	46	97.5	98.5	138.5	139.5
#2E2E2E	99	139	47	98.5	99.5	138.5	139.5
#303030	100	139	49	99.5	100.5	138.5	139.5
#313131	101	139	50	100.5	101.5	138.5	139.5
#333333	102	139	52	101.5	102.5	138.5	139.5
#353535	103	139	54	102.5	103.5	138.5	139.5
#373737	104	139	56	103.5	104.5	138.5	139.5
#383838	105	139	57	104.5	105.5	138.5	139.5
#3A3A3A	106	139	59	105.5	106.5	138.5	139.5
#3D3D3D	107	139	62	106.5	107.5	138.5	139.5
#3F3F3F	108	139	64	107.5	108.5	138.5	139.5
#414141	109	139	66	108.5	109.5	138.5	139.5
#434343	110	139	68	109.5	110.5	138.5	139.5
#454545	111	139	70	110.5	111.5	138.5	139.5
#464646	112	139	71	111.5	112.5	138.5	139.5
#484848	113	139	73	112.5	113.5	138.5	139.5
#4B4B4B	114	139	76	113.5	114.5	138.5	139.5
#4B4B4B	115	139	76	114.5	115.5	138.5	139.5
#4D4D4D	116	139	78	115.5	116.5	138.5	139.5
#505050	117	139	81	116.5	117.5	138.5	139.5
#525252	118	139	83	117.5	118.5	138.5	139.5
#535353	119	139	84	118.5	119.5	138.5	139.5
#555555	120	139	86	119.5	120.5	138.5	139.5
#575757	121	139	88	120.5	121.5	138.5	139.5
#585858	122	139	89	121.5	122.5	138.5	139.5
#5B5B5B	123	139	92	122.5	123.5	138.5	139.5
#5E5E5E	124	139	95	123.5	124.5	138.5	139.5
#606060	125	139	97	124.5	125.5	138.5	139.5
#636363	126	139	100	125.5	126.5	138.5	139.5
#666666	127	139	103	126.5	127.5	138.5	139.5
#676767	128	139	104	127.5	128.5	138.5	139.5
#6A6A6A	129	139	107	128.5	129.5	138.5	139.5
#6D6D6D	130	139	110	129.5	130.5	138.5	139.5
#707070	131	139	113	130.5	131.5	138.5	139.5
#737373	132	139	116	131.5	132.5	138.5	139.5
#777777	133	139	120	132.5	133.5	138.5	139.5
#7A7A7A	134	139	123	133.5	134.5	138.5	139.5
#7E7E7E	135	139	127	134.5	135.5	138.5	139.5
#868686	136	139	135	135.5	136.5	138.5	139.5
#989898	137	139	153	136.5	137.5	138.5	139.5
#B3B3B3	138	139	180	137.5	138.5	138.5	139.5
#CECECE	139	139	207	138.5	139.5	138.5	139.5
#101010	0	138	17	-0.5	0.5	137.5	138.5
#050505	1	138	6	0.5	1.5	137.5	138.5
#040404	2	138	5	1.5	2.5	137.5	138.5
#040404	3	138	5	2.5	3.5	137.5	138.5
#040404	4	138	5	3.5	4.5	137.5	138.5
#040404	5	138	5	4.5	5.5	137.5	138.5
#050505	6	138	6	5.5	6.5	137.5	138.5
#050505	7	138	6	6.5	7.5	137.5	138.5
#050505	8	138	6	7.5	8.5	137.5	138.5
#050505	9	138	6	8.5	9.5	137.5	138.5
#050505	10	138	6	9.5	10.5	137.5	138.5
#050505	11	138	6	10.5	11.5	137.5	138.5
#050505	12	138	6	11.5	12.5	137.5	138.5
#050505	13	138	6	12.5	13.5	137.5	138.5
#050505	14	138	6	13.5	14.5	137.5	138.5
#050505	15	138	6	14.5	15.5	137.5	138.5
#050505	16	138	6	15.5	16.5	137.5	138.5
#050505	17	138	6	16.5	17.5	137.5	138.5
#050505	18	138	6	17.5	18.5	137.5	138.5
#050505	19	138	6	18.5	19.5	137.5	138.5
#050505	20	138	6	19.5	20.5	137.5	138.5
#050505	21	138	6	20.5	21.5	137.5	138.5
#050505	22	138	6	21.5	22.5	137.5	138.5
