fill	x	y	group	xmin	xmax	ymin	ymax
#151515	0	139	22	-0.5	0.5	138.5	139.5
#141414	1	139	21	0.5	1.5	138.5	139.5
#0F0F0F	2	139	16	1.5	2.5	138.5	139.5
#080808	3	139	9	2.5	3.5	138.5	139.5
#070707	4	139	8	3.5	4.5	138.5	139.5
#070707	5	139	8	4.5	5.5	138.5	139.5
#060606	6	139	7	5.5	6.5	138.5	139.5
#040404	7	139	5	6.5	7.5	138.5	139.5
#040404	8	139	5	7.5	8.5	138.5	139.5
#050505	9	139	6	8.5	9.5	138.5	139.5
#050505	10	139	6	9.5	10.5	138.5	139.5
#040404	11	139	5	10.5	11.5	138.5	139.5
#040404	12	139	5	11.5	12.5	138.5	139.5
#040404	13	139	5	12.5	13.5	138.5	139.5
#040404	14	139	5	13.5	14.5	138.5	139.5
#040404	15	139	5	14.5	15.5	138.5	139.5
#040404	16	139	5	15.5	16.5	138.5	139.5
#040404	17	139	5	16.5	17.5	138.5	139.5
#040404	18	139	5	17.5	18.5	138.5	139.5
#040404	19	139	5	18.5	19.5	138.5	139.5
#040404	20	139	5	19.5	20.5	138.5	139.5
#040404	21	139	5	20.5	21.5	138.5	139.5
#040404	22	139	5	21.5	22.5	138.5	139.5
#040404	23	139	5	22.5	23.5	138.5	139.5
#030303	24	139	4	23.5	24.5	138.5	139.5
#040404	25	139	5	24.5	25.5	138.5	139.5
#040404	26	139	5	25.5	26.5	138.5	139.5
#040404	27	139	5	26.5	27.5	138.5	139.5
#040404	28	139	5	27.5	28.5	138.5	139.5
#040404	29	139	5	28.5	29.5	138.5	139.5
#030303	30	139	4	29.5	30.5	138.5	139.5
#020202	31	139	3	30.5	31.5	138.5	139.5
#020202	32	139	3	31.5	32.5	138.5	139.5
#020202	33	139	3	32.5	33.5	138.5	139.5
#020202	34	139	3	33.5	34.5	138.5	139.5
#020202	35	139	3	34.5	35.5	138.5	139.5
#020202	36	139	3	35.5	36.5	138.5	139.5
#030303	37	139	4	36.5	37.5	138.5	139.5
#090909	38	139	10	37.5	38.5	138.5	139.5
#141414	39	139	21	38.5	39.5	138.5	139.5
#232323	40	139	36	39.5	40.5	138.5	139.5
#313131	41	139	50	40.5	41.5	138.5	139.5
#414141	42	139	66	41.5	42.5	138.5	139.5
#505050	43	139	81	42.5	43.5	138.5	139.5
#5A5A5A	44	139	91	43.5	44.5	138.5	139.5
#636363	45	139	100	44.5	45.5	138.5	139.5
#696969	46	139	106	45.5	46.5	138.5	139.5
#6F6F6F	47	139	112	46.5	47.5	138.5	139.5
#747474	48	139	117	47.5	48.5	138.5	139.5
#797979	49	139	122	48.5	49.5	138.5	139.5
#7C7C7C	50	139	125	49.5	50.5	138.5	139.5
#7E7E7E	51	139	127	50.5	51.5	138.5	139.5
#818181	52	139	130	51.5	52.5	138.5	139.5
#848484	53	139	133	52.5	53.5	138.5	139.5
#858585	54	139	134	53.5	54.5	138.5	139.5
#868686	55	139	135	54.5	55.5	138.5	139.5
#878787	56	139	136	55.5	56.5	138.5	139.5
#8A8A8A	57	139	139	56.5	57.5	138.5	139.5
#909090	58	139	145	57.5	58.5	138.5	139.5
#949494	59	139	149	58.5	59.5	138.5	139.5
#999999	60	139	154	59.5	60.5	138.5	139.5
#9B9B9B	61	139	156	60.5	61.5	138.5	139.5
#9C9C9C	62	139	157	61.5	62.5	138.5	139.5
#A0A0A0	63	139	161	62.5	63.5	138.5	139.5
#9D9D9D	64	139	158	63.5	64.5	138.5	139.5
#9B9B9B	65	139	156	64.5	65.5	138.5	139.5
#9B9B9B	66	139	156	65.5	66.5	138.5	139.5
#999999	67	139	154	66.5	67.5	138.5	139.5
#999999	68	139	154	67.5	68.5	138.5	139.5
#9B9B9B	69	139	156	68.5	69.5	138.5	139.5
#9E9E9E	70	139	159	69.5	70.5	138.5	139.5
#9F9F9F	71	139	160	70.5	71.5	138.5	139.5
#9C9C9C	72	139	157	71.5	72.5	138.5	139.5
#A1A1A1	73	139	162	72.5	73.5	138.5	139.5
#A4A4A4	74	139	165	73.5	74.5	138.5	139.5
#9F9F9F	75	139	160	74.5	75.5	138.5	139.5
#999999	76	139	154	75.5	76.5	138.5	139.5
#939393	77	139	148	76.5	77.5	138.5	139.5
#8F8F8F	78	139	144	77.5	78.5	138.5	139.5
#8E8E8E	79	139	143	78.5	79.5	138.5	139.5
#8B8B8B	80	139	140	79.5	80.5	138.5	139.5
#8C8C8C	81	139	141	80.5	81.5	138.5	139.5
#8B8B8B	82	139	140	81.5	82.5	138.5	139.5
