group	fill
1	#C5CA00
2	#C5C800
3	#C7C100
4	#C7C100
5	#C7C100
6	#C7C300
7	#C8C500
8	#CBBE00
9	#CABF00
10	#CBBF00
11	#D2BE00
12	#3CBC00
13	#22BA00
14	#00B900
15	#00B700
16	#00B400
17	#00B100
18	#00AD00
19	#00AA00
20	#00A600
21	#00A100
22	#009F00
23	#009C00
24	#009B00
25	#009B00
26	#009B00
27	#009B00
28	#009E00
29	#009F00
30	#00A400
31	#00A700
32	#00AB00
33	#00B100
34	#00B600
35	#7EBD00
36	#CED101
37	#C07F05
38	#BA000B
39	#B50010
40	#AD0018
41	#A7001D
42	#9C0029
43	#910034
44	#85003F
45	#76004E
46	#640061
47	#4C0079
48	#310093
49	#1330BB
50	#00B348
51	#008500
52	#005C00
53	#003B00
54	#001F00
55	#000700
56	#00004C
57	#0000CD
58	#0000BA
59	#0000BA
60	#0000BD
61	#0000C3
62	#0000D5
63	#000066
64	#000000
65	#000000
66	#000000
67	#000000
68	#000000
69	#000000
70	#000000
71	#000000
72	#000000
73	#000000
74	#000000
75	#000000
76	#000000
77	#000000
78	#000000
79	#000000
80	#000000
81	#000000
82	#000000
83	#000000
84	#000000
85	#000000
86	#000000
87	#000200
88	#000600
89	#000D00
90	#001200
91	#001700
92	#001F00
93	#002900
94	#003300
95	#004100
96	#005200
97	#006700
98	#008000
99	#009E00
100	#04B078
101	#190BB4
102	#2F0096
103	#440081
104	#540070
105	#5F0066
106	#610064
107	#5F0066
108	#5B006A
109	#510074
110	#430082
111	#320093
112	#2200A2
113	#1265B3
114	#03C6CD
115	#00AA4C
116	#009800
117	#008200
118	#006300
119	#004300
120	#002400
121	#000800
122	#000095
123	#0000BE
124	#0000B9
125	#0000BC
126	#000F0C
127	#004F00
128	#02AA60
129	#3E1D92
130	#850834
131	#089900
132	#004E00
133	#4D0800
134	#750000
135	#650000
136	#660000
137	#660000
138	#660000
139	#660000
140	#660000
141	#C1AD03
142	#C1B203
143	#C4D101
144	#C4D001
145	#C4D201
146	#C4C101
147	#C4AE01
148	#C6CE00
149	#C6CD00
150	#C8CB00
151	#C8CB00
152	#AEC200
153	#B3BE00
154	#9EBE00
155	#4CBC00
156	#0FB800
157	#00B300
158	#00B200
159	#00AF00
160	#00AB00
161	#00A600
162	#00A400
163	#00A100
164	#009F00
165	#009F00
166	#009F00
167	#00A000
168	#00A300
169	#00A400
170	#00A800
171	#00AC00
172	#00AF00
173	#00B500
174	#36BB00
175	#BCC400
176	#C38304
177	#BC0809
178	#B6000F
179	#B10014
180	#A9001B
181	#A30021
182	#99002C
183	#8E0037
184	#810044
185	#730052
186	#600064
187	#49007B
188	#2F0096
189	#122FBC
190	#00B049
191	#008300
192	#005C00
193	#003B00
194	#001F00
195	#000700
196	#00004C
197	#0000CD
198	#0000BA
199	#0000BA
200	#0000BD
201	#0000C3
202	#0000D5
203	#000066
204	#000000
205	#000000
206	#000000
207	#000000
208	#000000
209	#000000
210	#000000
211	#000000
212	#000000
213	#000000
214	#000000
215	#000000
216	#000000
217	#000000
218	#000000
219	#000000
220	#000000
221	#000000
222	#000000
223	#000000
224	#000000
225	#000000
226	#000000
227	#000200
228	#000600
229	#000D00
230	#001200
231	#001700
232	#001D00
233	#002900
234	#003300
235	#004000
236	#005000
237	#006700
238	#008000
239	#009E00
240	#04B078
241	#190BB4
242	#2F0096
243	#420082
244	#520072
245	#5C0068
246	#600065
247	#5F0065
248	#5A006B
249	#4F0075
250	#410083
251	#320093
