fill	x	y	group	xmin	xmax	ymin	ymax
#070707	0	139	8	-0.5	0.5	138.5	139.5
#070707	1	139	8	0.5	1.5	138.5	139.5
#070707	2	139	8	1.5	2.5	138.5	139.5
#070707	3	139	8	2.5	3.5	138.5	139.5
#070707	4	139	8	3.5	4.5	138.5	139.5
#070707	5	139	8	4.5	5.5	138.5	139.5
#070707	6	139	8	5.5	6.5	138.5	139.5
#070707	7	139	8	6.5	7.5	138.5	139.5
#070707	8	139	8	7.5	8.5	138.5	139.5
#070707	9	139	8	8.5	9.5	138.5	139.5
#070707	10	139	8	9.5	10.5	138.5	139.5
#070707	11	139	8	10.5	11.5	138.5	139.5
#070707	12	139	8	11.5	12.5	138.5	139.5
#070707	13	139	8	12.5	13.5	138.5	139.5
#070707	14	139	8	13.5	14.5	138.5	139.5
#070707	15	139	8	14.5	15.5	138.5	139.5
#070707	16	139	8	15.5	16.5	138.5	139.5
#070707	17	139	8	16.5	17.5	138.5	139.5
#070707	18	139	8	17.5	18.5	138.5	139.5
#070707	19	139	8	18.5	19.5	138.5	139.5
#070707	20	139	8	19.5	20.5	138.5	139.5
#070707	21	139	8	20.5	21.5	138.5	139.5
#070707	22	139	8	21.5	22.5	138.5	139.5
#070707	23	139	8	22.5	23.5	138.5	139.5
#070707	24	139	8	23.5	24.5	138.5	139.5
#070707	25	139	8	24.5	25.5	138.5	139.5
#070707	26	139	8	25.5	26.5	138.5	139.5
#070707	27	139	8	26.5	27.5	138.5	139.5
#070707	28	139	8	27.5	28.5	138.5	139.5
#070707	29	139	8	28.5	29.5	138.5	139.5
#070707	30	139	8	29.5	30.5	138.5	139.5
#070707	31	139	8	30.5	31.5	138.5	139.5
#070707	32	139	8	31.5	32.5	138.5	139.5
#070707	33	139	8	32.5	33.5	138.5	139.5
#070707	34	139	8	33.5	34.5	138.5	139.5
#070707	35	139	8	34.5	35.5	138.5	139.5
#060606	36	139	7	35.5	36.5	138.5	139.5
#060606	37	139	7	36.5	37.5	138.5	139.5
#060606	38	139	7	37.5	38.5	138.5	139.5
#060606	39	139	7	38.5	39.5	138.5	139.5
#060606	40	139	7	39.5	40.5	138.5	139.5
#060606	41	139	7	40.5	41.5	138.5	139.5
#070707	42	139	8	41.5	42.5	138.5	139.5
#070707	43	139	8	42.5	43.5	138.5	139.5
#070707	44	139	8	43.5	44.5	138.5	139.5
#070707	45	139	8	44.5	45.5	138.5	139.5
#060606	46	139	7	45.5	46.5	138.5	139.5
#060606	47	139	7	46.5	47.5	138.5	139.5
#060606	48	139	7	47.5	48.5	138.5	139.5
#050505	49	139	6	48.5	49.5	138.5	139.5
#050505	50	139	6	49.5	50.5	138.5	139.5
#040404	51	139	5	50.5	51.5	138.5	139.5
#050505	52	139	6	51.5	52.5	138.5	139.5
#060606	53	139	7	52.5	53.5	138.5	139.5
#090909	54	139	10	53.5	54.5	138.5	139.5
#0E0E0E	55	139	15	54.5	55.5	138.5	139.5
#101010	56	139	17	55.5	56.5	138.5	139.5
#151515	57	139	22	56.5	57.5	138.5	139.5
#1B1B1B	58	139	28	57.5	58.5	138.5	139.5
#212121	59	139	34	58.5	59.5	138.5	139.5
#252525	60	139	38	59.5	60.5	138.5	139.5
#272727	61	139	40	60.5	61.5	138.5	139.5
#2A2A2A	62	139	43	61.5	62.5	138.5	139.5
#2E2E2E	63	139	47	62.5	63.5	138.5	139.5
#333333	64	139	52	63.5	64.5	138.5	139.5
#363636	65	139	55	64.5	65.5	138.5	139.5
#3D3D3D	66	139	62	65.5	66.5	138.5	139.5
#464646	67	139	71	66.5	67.5	138.5	139.5
#545454	68	139	85	67.5	68.5	138.5	139.5
#646464	69	139	101	68.5	69.5	138.5	139.5
#6A6A6A	70	139	107	69.5	70.5	138.5	139.5
#727272	71	139	115	70.5	71.5	138.5	139.5
#787878	72	139	121	71.5	72.5	138.5	139.5
#747474	73	139	117	72.5	73.5	138.5	139.5
#757575	74	139	118	73.5	74.5	138.5	139.5
#787878	75	139	121	74.5	75.5	138.5	139.5
#757575	76	139	118	75.5	76.5	138.5	139.5
#7B7B7B	77	139	124	76.5	77.5	138.5	139.5
#7E7E7E	78	139	127	77.5	78.5	138.5	139.5
#7F7F7F	79	139	128	78.5	79.5	138.5	139.5
#7A7A7A	80	139	123	79.5	80.5	138.5	139.5
#7A7A7A	81	139	123	80.5	81.5	138.5	139.5
#787878	82	139	121	81.5	82.5	138.5	139.5
#777777	83	139	120	82.5	83.5	138.5	139.5
#777777	84	139	120	83.5	84.5	138.5	139.5
#737373	85	139	116	84.5	85.5	138.5	139.5
#6B6B6B	86	139	108	85.5	86.5	138.5	139.5
#616161	87	139	98	86.5	87.5	138.5	139.5
#585858	88	139	89	87.5	88.5	138.5	139.5
#515151	89	139	82	88.5	89.5	138.5	139.5
#4E4E4E	90	139	79	89.5	90.5	138.5	139.5
#494949	91	139	74	90.5	91.5	138.5	139.5
#444444	92	139	69	91.5	92.5	138.5	139.5
#3A3A3A	93	139	59	92.5	93.5	138.5	139.5
#323232	94	139	51	93.5	94.5	138.5	139.5
#2F2F2F	95	139	48	94.5	95.5	138.5	139.5
#2C2C2C	96	139	45	95.5	96.5	138.5	139.5
#2A2A2A	97	139	43	96.5	97.5	138.5	139.5
#252525	98	139	38	97.5	98.5	138.5	139.5
#1F1F1F	99	139	32	98.5	99.5	138.5	139.5
#181818	100	139	25	99.5	100.5	138.5	139.5
#111111	101	139	18	100.5	101.5	138.5	139.5
#090909	102	139	10	101.5	102.5	138.5	139.5
#060606	103	139	7	102.5	103.5	138.5	139.5
#060606	104	139	7	103.5	104.5	138.5	139.5
#050505	105	139	6	104.5	105.5	138.5	139.5
#050505	106	139	6	105.5	106.5	138.5	139.5
#050505	107	139	6	106.5	107.5	138.5	139.5
#050505	108	139	6	107.5	108.5	138.5	139.5
#050505	109	139	6	108.5	109.5	138.5	139.5
#060606	110	139	7	109.5	110.5	138.5	139.5
#060606	111	139	7	110.5	111.5	138.5	139.5
#070707	112	139	8	111.5	112.5	138.5	139.5
#070707	113	139	8	112.5	113.5	138.5	139.5
#070707	114	139	8	113.5	114.5	138.5	139.5
#070707	115	139	8	114.5	115.5	138.5	139.5
#060606	116	139	7	115.5	116.5	138.5	139.5
#060606	117	139	7	116.5	117.5	138.5	139.5
#060606	118	139	7	117.5	118.5	138.5	139.5
#060606	119	139	7	118.5	119.5	138.5	139.5
#060606	120	139	7	119.5	120.5	138.5	139.5
#070707	121	139	8	120.5	121.5	138.5	139.5
#070707	122	139	8	121.5	122.5	138.5	139.5
#070707	123	139	8	122.5	123.5	138.5	139.5
#070707	124	139	8	123.5	124.5	138.5	139.5
#070707	125	139	8	124.5	125.5	138.5	139.5
#070707	126	139	8	125.5	126.5	138.5	139.5
#070707	127	139	8	126.5	127.5	138.5	139.5
#070707	128	139	8	127.5	128.5	138.5	139.5
#070707	129	139	8	128.5	129.5	138.5	139.5
#070707	130	139	8	129.5	130.5	138.5	139.5
#070707	131	139	8	130.5	131.5	138.5	139.5
#070707	132	139	8	131.5	132.5	138.5	139.5
#070707	133	139	8	132.5	133.5	138.5	139.5
#060606	134	139	7	133.5	134.5	138.5	139.5
#060606	135	139	7	134.5	135.5	138.5	139.5
#060606	136	139	7	135.5	136.5	138.5	139.5
