fill	x	y	group	xmin	xmax	ymin	ymax
#080808	0	139	9	-0.5	0.5	138.5	139.5
#090909	1	139	10	0.5	1.5	138.5	139.5
#090909	2	139	10	1.5	2.5	138.5	139.5
#090909	3	139	10	2.5	3.5	138.5	139.5
#080808	4	139	9	3.5	4.5	138.5	139.5
#080808	5	139	9	4.5	5.5	138.5	139.5
#090909	6	139	10	5.5	6.5	138.5	139.5
#090909	7	139	10	6.5	7.5	138.5	139.5
#090909	8	139	10	7.5	8.5	138.5	139.5
#080808	9	139	9	8.5	9.5	138.5	139.5
#080808	10	139	9	9.5	10.5	138.5	139.5
#070707	11	139	8	10.5	11.5	138.5	139.5
#040404	12	139	5	11.5	12.5	138.5	139.5
#101010	13	139	17	12.5	13.5	138.5	139.5
#727272	14	139	115	13.5	14.5	138.5	139.5
#898989	15	139	138	14.5	15.5	138.5	139.5
#838383	16	139	132	15.5	16.5	138.5	139.5
#808080	17	139	129	16.5	17.5	138.5	139.5
#7B7B7B	18	139	124	17.5	18.5	138.5	139.5
#7B7B7B	19	139	124	18.5	19.5	138.5	139.5
#2D2D2D	20	139	46	19.5	20.5	138.5	139.5
#000000	21	139	1	20.5	21.5	138.5	139.5
#060606	22	139	7	21.5	22.5	138.5	139.5
#070707	23	139	8	22.5	23.5	138.5	139.5
#080808	24	139	9	23.5	24.5	138.5	139.5
#080808	25	139	9	24.5	25.5	138.5	139.5
#080808	26	139	9	25.5	26.5	138.5	139.5
#080808	27	139	9	26.5	27.5	138.5	139.5
#171717	28	139	24	27.5	28.5	138.5	139.5
#121212	29	139	19	28.5	29.5	138.5	139.5
#0C0C0C	30	139	13	29.5	30.5	138.5	139.5
#0E0E0E	31	139	15	30.5	31.5	138.5	139.5
#0D0D0D	32	139	14	31.5	32.5	138.5	139.5
#080808	33	139	9	32.5	33.5	138.5	139.5
#070707	34	139	8	33.5	34.5	138.5	139.5
#070707	35	139	8	34.5	35.5	138.5	139.5
#070707	36	139	8	35.5	36.5	138.5	139.5
#060606	37	139	7	36.5	37.5	138.5	139.5
#070707	38	139	8	37.5	38.5	138.5	139.5
#080808	39	139	9	38.5	39.5	138.5	139.5
#080808	40	139	9	39.5	40.5	138.5	139.5
#070707	41	139	8	40.5	41.5	138.5	139.5
#050505	42	139	6	41.5	42.5	138.5	139.5
#050505	43	139	6	42.5	43.5	138.5	139.5
#0F0F0F	44	139	16	43.5	44.5	138.5	139.5
#404040	45	139	65	44.5	45.5	138.5	139.5
#585858	46	139	89	45.5	46.5	138.5	139.5
#595959	47	139	90	46.5	47.5	138.5	139.5
#575757	48	139	88	47.5	48.5	138.5	139.5
#545454	49	139	85	48.5	49.5	138.5	139.5
#515151	50	139	82	49.5	50.5	138.5	139.5
#4F4F4F	51	139	80	50.5	51.5	138.5	139.5
#4F4F4F	52	139	80	51.5	52.5	138.5	139.5
#616161	53	139	98	52.5	53.5	138.5	139.5
#7C7C7C	54	139	125	53.5	54.5	138.5	139.5
#868686	55	139	135	54.5	55.5	138.5	139.5
#878787	56	139	136	55.5	56.5	138.5	139.5
#888888	57	139	137	56.5	57.5	138.5	139.5
#8C8C8C	58	139	141	57.5	58.5	138.5	139.5
#909090	59	139	145	58.5	59.5	138.5	139.5
#929292	60	139	147	59.5	60.5	138.5	139.5
#929292	61	139	147	60.5	61.5	138.5	139.5
#959595	62	139	150	61.5	62.5	138.5	139.5
#939393	63	139	148	62.5	63.5	138.5	139.5
#919191	64	139	146	63.5	64.5	138.5	139.5
#949494	65	139	149	64.5	65.5	138.5	139.5
#9B9B9B	66	139	156	65.5	66.5	138.5	139.5
#9E9E9E	67	139	159	66.5	67.5	138.5	139.5
#A0A0A0	68	139	161	67.5	68.5	138.5	139.5
#A2A2A2	69	139	163	68.5	69.5	138.5	139.5
#9E9E9E	70	139	159	69.5	70.5	138.5	139.5
#9B9B9B	71	139	156	70.5	71.5	138.5	139.5
#9F9F9F	72	139	160	71.5	72.5	138.5	139.5
#999999	73	139	154	72.5	73.5	138.5	139.5
#9E9E9E	74	139	159	73.5	74.5	138.5	139.5
#ACACAC	75	139	173	74.5	75.5	138.5	139.5
#A6A6A6	76	139	167	75.5	76.5	138.5	139.5
#9B9B9B	77	139	156	76.5	77.5	138.5	139.5
#969696	78	139	151	77.5	78.5	138.5	139.5
#949494	79	139	149	78.5	79.5	138.5	139.5
#919191	80	139	146	79.5	80.5	138.5	139.5
#919191	81	139	146	80.5	81.5	138.5	139.5
#919191	82	139	146	81.5	82.5	138.5	139.5
#8D8D8D	83	139	142	82.5	83.5	138.5	139.5
#858585	84	139	134	83.5	84.5	138.5	139.5
#7F7F7F	85	139	128	84.5	85.5	138.5	139.5
#757575	86	139	118	85.5	86.5	138.5	139.5
#717171	87	139	114	86.5	87.5	138.5	139.5
#6F6F6F	88	139	112	87.5	88.5	138.5	139.5
#696969	89	139	106	88.5	89.5	138.5	139.5
#656565	90	139	102	89.5	90.5	138.5	139.5
#5A5A5A	91	139	91	90.5	91.5	138.5	139.5
#4D4D4D	92	139	78	91.5	92.5	138.5	139.5
#464646	93	139	71	92.5	93.5	138.5	139.5
#3F3F3F	94	139	64	93.5	94.5	138.5	139.5
#353535	95	139	54	94.5	95.5	138.5	139.5
#272727	96	139	40	95.5	96.5	138.5	139.5
#1E1E1E	97	139	31	96.5	97.5	138.5	139.5
#191919	98	139	26	97.5	98.5	138.5	139.5
#171717	99	139	24	98.5	99.5	138.5	139.5
#151515	100	139	22	99.5	100.5	138.5	139.5
#141414	101	139	21	100.5	101.5	138.5	139.5
#131313	102	139	20	101.5	102.5	138.5	139.5
#131313	103	139	20	102.5	103.5	138.5	139.5
#111111	104	139	18	103.5	104.5	138.5	139.5
#101010	105	139	17	104.5	105.5	138.5	139.5
#0F0F0F	106	139	16	105.5	106.5	138.5	139.5
#0E0E0E	107	139	15	106.5	107.5	138.5	139.5
#0D0D0D	108	139	14	107.5	108.5	138.5	139.5
#0B0B0B	109	139	12	108.5	109.5	138.5	139.5
#090909	110	139	10	109.5	110.5	138.5	139.5
#090909	111	139	10	110.5	111.5	138.5	139.5
#080808	112	139	9	111.5	112.5	138.5	139.5
#080808	113	139	9	112.5	113.5	138.5	139.5
#080808	114	139	9	113.5	114.5	138.5	139.5
#070707	115	139	8	114.5	115.5	138.5	139.5
#070707	116	139	8	115.5	116.5	138.5	139.5
#070707	117	139	8	116.5	117.5	138.5	139.5
#080808	118	139	9	117.5	118.5	138.5	139.5
#0A0A0A	119	139	11	118.5	119.5	138.5	139.5
#0C0C0C	120	139	13	119.5	120.5	138.5	139.5
#0E0E0E	121	139	15	120.5	121.5	138.5	139.5
#0E0E0E	122	139	15	121.5	122.5	138.5	139.5
#0E0E0E	123	139	15	122.5	123.5	138.5	139.5
#101010	124	139	17	123.5	124.5	138.5	139.5
#0F0F0F	125	139	16	124.5	125.5	138.5	139.5
#0E0E0E	126	139	15	125.5	126.5	138.5	139.5
#0D0D0D	127	139	14	126.5	127.5	138.5	139.5
#090909	128	139	10	127.5	128.5	138.5	139.5
#080808	129	139	9	128.5	129.5	138.5	139.5
#060606	130	139	7	129.5	130.5	138.5	139.5
#050505	131	139	6	130.5	131.5	138.5	139.5
#070707	132	139	8	131.5	132.5	138.5	139.5
#070707	133	139	8	132.5	133.5	138.5	139.5
#080808	134	139	9	133.5	134.5	138.5	139.5
#0A0A0A	135	139	11	134.5	135.5	138.5	139.5
#0D0D0D	136	139	14	135.5	136.5	138.5	139.5
#0B0B0B	137	139	12	136.5	137.5	138.5	139.5
#090909	138	139	10	137.5	138.5	138.5	139.5
#090909	139	139	10	138.5	139.5	138.5	139.5
#090909	0	138	10	-0.5	0.5	137.5	138.5
#0A0A0A	1	138	11	0.5	1.5	137.5	138.5
#0A0A0A	2	138	11	1.5	2.5	137.5	138.5
#0A0A0A	3	138	11	2.5	3.5	137.5	138.5
#090909	4	138	10	3.5	4.5	137.5	138.5
#090909	5	138	10	4.5	5.5	137.5	138.5
#0A0A0A	6	138	11	5.5	6.5	137.5	138.5
#0A0A0A	7	138	11	6.5	7.5	137.5	138.5
#0A0A0A	8	138	11	7.5	8.5	137.5	138.5
#090909	9	138	10	8.5	9.5	137.5	138.5
#090909	10	138	10	9.5	10.5	137.5	138.5
#080808	11	138	9	10.5	11.5	137.5	138.5
#050505	12	138	6	11.5	12.5	137.5	138.5
#101010	13	138	17	12.5	13.5	137.5	138.5
#7E7E7E	14	138	127	13.5	14.5	137.5	138.5
#9C9C9C	15	138	157	14.5	15.5	137.5	138.5
#919191	16	138	146	15.5	16.5	137.5	138.5
#909090	17	138	145	16.5	17.5	137.5	138.5
#8C8C8C	18	138	141	17.5	18.5	137.5	138.5
#8C8C8C	19	138	141	18.5	19.5	137.5	138.5
#363636	20	138	55	19.5	20.5	137.5	138.5
#010101	21	138	2	20.5	21.5	137.5	138.5
#070707	22	138	8	21.5	22.5	137.5	138.5
#080808	23	138	9	22.5	23.5	137.5	138.5
#080808	24	138	9	23.5	24.5	137.5	138.5
#080808	25	138	9	24.5	25.5	137.5	138.5
#080808	26	138	9	25.5	26.5	137.5	138.5
#090909	27	138	10	26.5	27.5	137.5	138.5
#181818	28	138	25	27.5	28.5	137.5	138.5
#141414	29	138	21	28.5	29.5	137.5	138.5
#111111	30	138	18	29.5	30.5	137.5	138.5
#0F0F0F	31	138	16	30.5	31.5	137.5	138.5
#0D0D0D	32	138	14	31.5	32.5	137.5	138.5
#090909	33	138	10	32.5	33.5	137.5	138.5
#080808	34	138	9	33.5	34.5	137.5	138.5
#070707	35	138	8	34.5	35.5	137.5	138.5
#080808	36	138	9	35.5	36.5	137.5	138.5
#080808	37	138	9	36.5	37.5	137.5	138.5
#090909	38	138	10	37.5	38.5	137.5	138.5
#090909	39	138	10	38.5	39.5	137.5	138.5
#0B0B0B	40	138	12	39.5	40.5	137.5	138.5
#0B0B0B	41	138	12	40.5	41.5	137.5	138.5
#090909	42	138	10	41.5	42.5	137.5	138.5
#0A0A0A	43	138	11	42.5	43.5	137.5	138.5
#080808	44	138	9	43.5	44.5	137.5	138.5
#1E1E1E	45	138	31	44.5	45.5	137.5	138.5
#454545	46	138	70	45.5	46.5	137.5	138.5
#525252	47	138	83	46.5	47.5	137.5	138.5
#535353	48	138	84	47.5	48.5	137.5	138.5
#505050	49	138	81	48.5	49.5	137.5	138.5
#4D4D4D	50	138	78	49.5	50.5	137.5	138.5
#555555	51	138	86	50.5	51.5	137.5	138.5
