fill	x	y	group	xmin	xmax	ymin	ymax
#B5B5B5	0	139	182	-0.5	0.5	138.5	139.5
#AEAEAE	1	139	175	0.5	1.5	138.5	139.5
#A7A7A7	2	139	168	1.5	2.5	138.5	139.5
#A4A4A4	3	139	165	2.5	3.5	138.5	139.5
#A1A1A1	4	139	162	3.5	4.5	138.5	139.5
#9E9E9E	5	139	159	4.5	5.5	138.5	139.5
#9C9C9C	6	139	157	5.5	6.5	138.5	139.5
#9D9D9D	7	139	158	6.5	7.5	138.5	139.5
#9B9B9B	8	139	156	7.5	8.5	138.5	139.5
#9A9A9A	9	139	155	8.5	9.5	138.5	139.5
#9A9A9A	10	139	155	9.5	10.5	138.5	139.5
#989898	11	139	153	10.5	11.5	138.5	139.5
#979797	12	139	152	11.5	12.5	138.5	139.5
#959595	13	139	150	12.5	13.5	138.5	139.5
#939393	14	139	148	13.5	14.5	138.5	139.5
#929292	15	139	147	14.5	15.5	138.5	139.5
#909090	16	139	145	15.5	16.5	138.5	139.5
#8E8E8E	17	139	143	16.5	17.5	138.5	139.5
#8C8C8C	18	139	141	17.5	18.5	138.5	139.5
#8B8B8B	19	139	140	18.5	19.5	138.5	139.5
#898989	20	139	138	19.5	20.5	138.5	139.5
#888888	21	139	137	20.5	21.5	138.5	139.5
#868686	22	139	135	21.5	22.5	138.5	139.5
#838383	23	139	132	22.5	23.5	138.5	139.5
#828282	24	139	131	23.5	24.5	138.5	139.5
#808080	25	139	129	24.5	25.5	138.5	139.5
#808080	26	139	129	25.5	26.5	138.5	139.5
#7D7D7D	27	139	126	26.5	27.5	138.5	139.5
#7D7D7D	28	139	126	27.5	28.5	138.5	139.5
#818181	29	139	130	28.5	29.5	138.5	139.5
#898989	30	139	138	29.5	30.5	138.5	139.5
#949494	31	139	149	30.5	31.5	138.5	139.5
#A1A1A1	32	139	162	31.5	32.5	138.5	139.5
#A8A8A8	33	139	169	32.5	33.5	138.5	139.5
#ACACAC	34	139	173	33.5	34.5	138.5	139.5
#AFAFAF	35	139	176	34.5	35.5	138.5	139.5
#B1B1B1	36	139	178	35.5	36.5	138.5	139.5
#B3B3B3	37	139	180	36.5	37.5	138.5	139.5
#B4B4B4	38	139	181	37.5	38.5	138.5	139.5
#B7B7B7	39	139	184	38.5	39.5	138.5	139.5
#B9B9B9	40	139	186	39.5	40.5	138.5	139.5
#BABABA	41	139	187	40.5	41.5	138.5	139.5
#BDBDBD	42	139	190	41.5	42.5	138.5	139.5
#BFBFBF	43	139	192	42.5	43.5	138.5	139.5
#C1C1C1	44	139	194	43.5	44.5	138.5	139.5
#C4C4C4	45	139	197	44.5	45.5	138.5	139.5
#CCCCCC	46	139	205	45.5	46.5	138.5	139.5
#D1D1D1	47	139	210	46.5	47.5	138.5	139.5
#D3D3D3	48	139	212	47.5	48.5	138.5	139.5
#D6D6D6	49	139	215	48.5	49.5	138.5	139.5
#D7D7D7	50	139	216	49.5	50.5	138.5	139.5
#D9D9D9	51	139	218	50.5	51.5	138.5	139.5
#DADADA	52	139	219	51.5	52.5	138.5	139.5
#DCDCDC	53	139	221	52.5	53.5	138.5	139.5
#DEDEDE	54	139	223	53.5	54.5	138.5	139.5
#DFDFDF	55	139	224	54.5	55.5	138.5	139.5
#E1E1E1	56	139	226	55.5	56.5	138.5	139.5
#E3E3E3	57	139	228	56.5	57.5	138.5	139.5
#E4E4E4	58	139	229	57.5	58.5	138.5	139.5
#E6E6E6	59	139	231	58.5	59.5	138.5	139.5
#E8E8E8	60	139	233	59.5	60.5	138.5	139.5
#EAEAEA	61	139	235	60.5	61.5	138.5	139.5
#ECECEC	62	139	237	61.5	62.5	138.5	139.5
#EDEDED	63	139	238	62.5	63.5	138.5	139.5
#EEEEEE	64	139	239	63.5	64.5	138.5	139.5
#F0F0F0	65	139	241	64.5	65.5	138.5	139.5
#F1F1F1	66	139	242	65.5	66.5	138.5	139.5
#F2F2F2	67	139	243	66.5	67.5	138.5	139.5
#F4F4F4	68	139	245	67.5	68.5	138.5	139.5
#F4F4F4	69	139	245	68.5	69.5	138.5	139.5
#F3F3F3	70	139	244	69.5	70.5	138.5	139.5
#F3F3F3	71	139	244	70.5	71.5	138.5	139.5
#F3F3F3	72	139	244	71.5	72.5	138.5	139.5
#F4F4F4	73	139	245	72.5	73.5	138.5	139.5
#F4F4F4	74	139	245	73.5	74.5	138.5	139.5
#F4F4F4	75	139	245	74.5	75.5	138.5	139.5
#F4F4F4	76	139	245	75.5	76.5	138.5	139.5
#F4F4F4	77	139	245	76.5	77.5	138.5	139.5
#F3F3F3	78	139	244	77.5	78.5	138.5	139.5
#F3F3F3	79	139	244	78.5	79.5	138.5	139.5
#F2F2F2	80	139	243	79.5	80.5	138.5	139.5
#F0F0F0	81	139	241	80.5	81.5	138.5	139.5
#EFEFEF	82	139	240	81.5	82.5	138.5	139.5
#EEEEEE	83	139	239	82.5	83.5	138.5	139.5
