group	fill
1	#A00000
2	#A00000
3	#A00000
4	#A00000
5	#A00000
6	#A00000
7	#A00000
8	#A00000
9	#A10000
10	#A60000
11	#A60000
12	#A70000
13	#AB0000
14	#AE0000
15	#B10000
16	#B30000
17	#B90000
18	#C00500
19	#D20C00
20	#4B1200
21	#001800
22	#001F00
23	#002500
24	#002900
25	#002E00
26	#003000
27	#003400
28	#003500
29	#003700
30	#003A00
31	#003A00
32	#003A00
33	#003B00
34	#003B00
35	#003B00
36	#003B00
37	#003B00
38	#003B00
39	#003800
40	#003800
41	#003600
42	#003200
43	#003100
44	#002C00
45	#002A00
46	#002500
47	#002000
48	#001A00
49	#331300
50	#D00B00
51	#C00400
52	#B70000
53	#AC0000
54	#A30000
55	#9A0000
56	#910000
57	#880000
58	#7E0000
59	#760000
60	#6A0000
61	#660000
62	#660000
63	#660000
64	#660000
65	#660000
66	#660000
67	#660000
68	#660000
69	#660000
70	#660000
71	#660000
72	#660000
73	#660000
74	#660000
75	#660000
76	#660000
77	#660000
78	#660000
79	#660000
80	#660000
81	#660000
82	#660000
83	#670000
84	#6E0000
85	#760000
86	#7A0000
87	#840000
88	#8B0000
89	#920000
90	#9E0000
91	#A70000
92	#B10000
93	#BA0100
94	#C90800
95	#920F00
96	#071700
97	#001E00
98	#002500
99	#002C00
100	#003500
101	#003C00
102	#004300
103	#004600
104	#004900
105	#004E00
106	#005000
107	#004F00
108	#004C00
109	#004C00
110	#004A00
111	#004600
112	#004300
113	#003F00
114	#003B00
115	#003900
116	#003700
117	#003500
118	#003100
119	#002E00
120	#002800
121	#002400
122	#002400
123	#002100
124	#002000
125	#002200
126	#002400
127	#002900
128	#003500
129	#003F00
130	#004800
131	#005200
132	#005E00
133	#006600
134	#006D00
135	#007600
136	#007700
137	#007B00
138	#007C00
139	#007F00
140	#008000
141	#A10000
142	#A10000
143	#A10000
144	#A10000
145	#A10000
146	#A10000
147	#A10000
148	#A20000
149	#A40000
150	#A80000
151	#A80000
152	#A80000
153	#AB0000
154	#AE0000
155	#B20000
156	#B40000
157	#B90000
158	#C00600
159	#D50C00
160	#4E1200
161	#001800
162	#001F00
163	#002500
164	#002900
165	#002E00
166	#003100
167	#003500
168	#003600
169	#003800
170	#003A00
171	#003A00
172	#003A00
173	#003B00
174	#003900
175	#003B00
176	#003B00
177	#003B00
178	#003A00
179	#003800
180	#003800
181	#003600
182	#003200
183	#003100
184	#002C00
185	#002A00
186	#002600
187	#002000
188	#001B00
189	#351300
190	#D50C00
191	#C10500
192	#B70000
193	#AE0000
194	#A40000
195	#9E0000
196	#930000
197	#8B0000
198	#800000
199	#770000
200	#6D0000
201	#660000
202	#660000
203	#660000
204	#660000
205	#660000
206	#660000
207	#660000
208	#660000
209	#660000
210	#660000
211	#660000
212	#660000
213	#660000
214	#660000
215	#660000
216	#660000
217	#660000
218	#660000
219	#660000
220	#660000
221	#660000
222	#680000
223	#6A0000
224	#700000
225	#790000
226	#7E0000
227	#860000
228	#8D0000
229	#960000
230	#9F0000
231	#AA0000
232	#B30000
233	#BC0200
234	#D00900
235	#461000
236	#001800
237	#001F00
238	#002500
239	#002C00
240	#003500
241	#003C00
242	#004300
243	#004600
244	#004A00
245	#004C00
246	#004D00
247	#004D00
248	#004C00
249	#004C00
250	#004A00
251	#004600
252	#004300
253	#003F00
254	#003B00
255	#003900
256	#003700
257	#003500
258	#003100
259	#002E00
260	#002900
261	#002500
262	#002400
263	#002100
264	#002000
265	#002200
266	#002400
267	#002900
268	#003500
269	#003F00
270	#004800
271	#005200
272	#005D00
273	#006600
274	#006C00
275	#007400
276	#007600
277	#007B00
278	#007C00
279	#007F00
280	#008000
281	#A40000
282	#A40000
283	#A40000
284	#A40000
285	#A40000
286	#A40000
287	#A40000
288	#A40000
289	#A50000
290	#A90000
291	#A90000
292	#AA0000
293	#AD0000
294	#B10000
295	#B40000
296	#B70000
297	#BC0200
298	#C90800
299	#BB0E00
300	#261400
301	#001900
302	#002000
303	#002600
304	#002A00
305	#003000
306	#003300
307	#003600
308	#003800
309	#003800
310	#003A00
311	#003A00
312	#003900
313	#003B00
314	#003800
315	#003900
316	#003A00
317	#003A00
318	#003900
319	#003800
320	#003800
321	#003500
322	#003200
323	#003200
324	#002D00
325	#002A00
326	#002800
327	#002200
328	#001C00
329	#1A1500
330	#AD0D00
331	#CA0800
332	#BA0100
333	#B00000
334	#A80000
335	#A10000
336	#960000
337	#8F0000
338	#840000
339	#7C0000
340	#730000
341	#670000
342	#660000
343	#660000
344	#660000
345	#660000
346	#660000
347	#660000
348	#660000
349	#660000
350	#660000
351	#660000
352	#660000
353	#660000
354	#660000
355	#660000
356	#660000
357	#660000
358	#660000
359	#660000
360	#670000
361	#680000
362	#6D0000
363	#700000
364	#760000
365	#7C0000
366	#820000
367	#8C0000
368	#910000
369	#9A0000
370	#A50000
371	#AC0000
372	#B70000
373	#BF0300
374	#D70C00
375	#4C1100
376	#001B00
377	#002000
378	#002700
379	#002C00
380	#003500
381	#003C00
382	#004000
383	#004600
384	#004A00
385	#004B00
386	#004C00
387	#004C00
388	#004C00
389	#004C00
390	#004900
391	#004600
392	#004300
393	#004000
394	#003C00
395	#003900
396	#003700
397	#003500
398	#003100
399	#002E00
400	#002A00
401	#002600
402	#002400
403	#002100
404	#002000
405	#002200
406	#002400
407	#002C00
408	#003500
409	#003D00
410	#004700
411	#005200
412	#005B00
413	#006500
414	#006B00
415	#007300
416	#007500
417	#007800
418	#007900
419	#007E00
420	#007E00
421	#A80000
422	#A80000
423	#A80000
424	#A80000
425	#A80000
426	#A80000
427	#A80000
428	#A80000
429	#A90000
430	#AC0000
431	#AC0000
432	#AD0000
433	#B00000
434	#B20000
435	#B50000
436	#B80000
437	#BC0200
438	#D10900
439	#790F00
440	#001600
441	#001C00
442	#002300
443	#002900
444	#002D00
445	#003200
446	#003400
447	#003800
448	#003800
449	#003900
450	#003B00
451	#003A00
452	#003800
453	#003A00
454	#003800
455	#003800
456	#003800
457	#003800
458	#003800
459	#003700
460	#003700
461	#003400
462	#003200
463	#003200
464	#002E00
465	#002B00
466	#002800
467	#002300
468	#001E00
469	#001700
470	#611000
471	#D30C00
472	#BF0300
473	#B40000
474	#AB0000
475	#A50000
476	#9B0000
477	#940000
478	#8A0000
479	#830000
480	#790000
481	#6F0000
482	#690000
483	#660000
484	#660000
485	#660000
486	#660000
487	#660000
488	#660000
489	#660000
490	#660000
491	#660000
492	#660000
493	#660000
494	#660000
495	#660000
496	#660000
497	#670000
498	#670000
499	#690000
500	#6C0000
501	#6F0000
502	#740000
503	#770000
504	#7E0000
505	#850000
506	#890000
507	#910000
508	#970000
509	#9F0000
510	#AB0000
511	#B10000
512	#BA0000
513	#C90700
514	#830F00
515	#0B1400
516	#001C00
517	#002200
518	#002800
519	#002D00
520	#003500
521	#003C00
522	#003F00
523	#004400
524	#004900
525	#004B00
526	#004C00
527	#004C00
528	#004C00
529	#004B00
530	#004700
531	#004600
532	#004300
533	#004000
534	#003E00
535	#003A00
536	#003800
537	#003600
538	#003200
539	#002F00
540	#002A00
541	#002600
542	#002500
543	#002200
544	#002100
545	#002300
546	#002600
547	#002C00
548	#003500
549	#003E00
550	#004500
551	#005100
552	#005B00
553	#006300
554	#006900
555	#007000
556	#007300
557	#007800
558	#007800
559	#007B00
560	#007B00
561	#AB0000
562	#AB0000
563	#AB0000
564	#AB0000
565	#AB0000
566	#AB0000
567	#AD0000
568	#AE0000
569	#AF0000
570	#B10000
571	#B10000
572	#B10000
573	#B50000
574	#B70000
575	#BA0100
576	#BC0200
577	#C80600
578	#890E00
579	#061300
580	#001A00
581	#002000
582	#002700
583	#002D00
584	#003100
585	#003600
586	#003800
587	#003A00
588	#003A00
589	#003B00
590	#003B00
591	#003A00
592	#003800
593	#003800
594	#003600
595	#003600
596	#003600
597	#003600
598	#003600
599	#003500
600	#003500
601	#003400
602	#003200
603	#003200
604	#003000
605	#002D00
606	#002A00
607	#002500
608	#002100
609	#001B00
610	#001400
611	#720F00
612	#C70700
613	#B80100
614	#B10000
615	#AB0000
616	#A20000
617	#9B0000
618	#920000
619	#8C0000
620	#810000
621	#780000
622	#720000
623	#6B0000
624	#680000
625	#660000
626	#660000
627	#660000
628	#660000
629	#660000
630	#660000
631	#660000
632	#660000
633	#660000
634	#670000
635	#690000
636	#6B0000
637	#6E0000
638	#720000
639	#740000
640	#770000
641	#7A0000
642	#800000
643	#820000
644	#880000
645	#8E0000
646	#910000
647	#990000
648	#A00000
649	#A80000
650	#B00000
651	#B70100
652	#C20400
653	#C80A00
654	#151200
655	#001800
656	#002000
657	#002500
658	#002900
659	#002F00
660	#003600
661	#003C00
662	#003F00
663	#004200
664	#004700
665	#004900
666	#004B00
667	#004B00
668	#004A00
669	#004900
670	#004700
671	#004600
672	#004300
673	#004000
674	#003E00
675	#003C00
676	#003A00
677	#003800
678	#003400
679	#003100
680	#002C00
681	#002800
682	#002700
683	#002400
684	#002300
685	#002500
686	#002700
687	#002C00
688	#003500
689	#003E00
690	#004500
691	#004E00
692	#005900
693	#006100
694	#006700
695	#006D00
696	#006F00
697	#007400
698	#007500
699	#007700
700	#007700
701	#B30000
702	#B30000
703	#B30000
704	#B30000
705	#B30000
706	#B30000
707	#B30000
708	#B30000
709	#B40000
710	#B40000
711	#B40000
712	#B40000
713	#B70000
714	#B90000
715	#BC0200
716	#C10400
717	#D40900
718	#641000
719	#001500
720	#001C00
721	#002200
722	#002900
723	#003000
724	#003400
725	#003800
726	#003A00
727	#003C00
728	#003C00
729	#003C00
730	#003B00
731	#003A00
732	#003800
733	#003700
734	#003400
735	#003400
736	#003400
737	#003400
738	#003400
739	#003400
740	#003400
741	#003400
742	#003200
743	#003200
744	#003000
745	#002E00
746	#002C00
747	#002700
748	#002300
749	#001D00
750	#001700
751	#001400
752	#A00D00
753	#CE0600
754	#BD0000
755	#B50000
756	#AC0000
757	#A60000
758	#9C0000
759	#960000
760	#8E0000
761	#850000
762	#7F0000
763	#790000
764	#730000
765	#6E0000
766	#6D0000
767	#6D0000
768	#6D0000
769	#6D0000
770	#6D0000
771	#6D0000
772	#700000
773	#710000
774	#730000
775	#760000
776	#7B0000
777	#7E0000
778	#800000
779	#810000
780	#840000
781	#880000
782	#8C0000
783	#8F0000
784	#950000
785	#9A0000
786	#9F0000
787	#A70000
788	#AB0000
789	#B30000
790	#BE0100
791	#C90600
792	#CB0B00
793	#461200
794	#021800
795	#001D00
796	#002200
797	#002700
798	#002C00
799	#003000
800	#003600
801	#003C00
802	#003F00
803	#004100
804	#004600
805	#004800
806	#004900
807	#004900
808	#004900
809	#004800
810	#004700
811	#004600
812	#004300
813	#004000
814	#003E00
815	#003C00
816	#003A00
817	#003900
818	#003500
819	#003200
820	#002E00
821	#002A00
822	#002800
823	#002500
824	#002300
825	#002500
826	#002700
827	#002C00
828	#003500
829	#003E00
830	#004500
831	#004D00
832	#005700
833	#005F00
834	#006400
835	#006B00
836	#006D00
837	#007200
838	#007100
839	#007400
840	#007400
841	#BA0000
842	#BA0000
843	#BA0000
844	#BA0000
845	#BA0000
846	#BA0000
847	#BA0000
848	#B90000
849	#BA0100
850	#BD0200
851	#BD0200
852	#BD0200
853	#C00400
854	#C00500
855	#CB0700
856	#C40900
857	#9E0E00
858	#191500
859	#001C00
860	#002300
861	#002900
862	#003000
863	#003600
864	#003A00
865	#003F00
866	#004000
867	#004000
868	#003F00
869	#003E00
870	#003C00
871	#003900
872	#003500
873	#003400
874	#002F00
875	#002F00
876	#002F00
877	#002F00
878	#002F00
879	#002F00
880	#003100
881	#003100
882	#003100
883	#003200
884	#003100
885	#003000
886	#002E00
887	#002C00
888	#002800
889	#002300
890	#001D00
891	#001900
892	#251300
893	#700E00
894	#B80900
895	#CD0600
896	#BE0100
897	#B40000
898	#AC0000
899	#A70000
900	#A00000
901	#970000
902	#930000
903	#8E0000
904	#890000
905	#860000
906	#850000
907	#850000
908	#850000
909	#860000
910	#860000
911	#860000
912	#870000
913	#880000
914	#8B0000
915	#8E0000
916	#920000
917	#940000
918	#950000
919	#970000
920	#990000
921	#9C0000
922	#A10000
923	#A40000
924	#AA0000
925	#AD0000
926	#B40000
927	#C20100
928	#C70300
929	#C10500
930	#B00B00
931	#821000
932	#2A1400
933	#001A00
934	#001F00
935	#002200
936	#002800
937	#002C00
938	#002F00
939	#003200
940	#003700
941	#003C00
942	#003E00
943	#003F00
944	#004200
945	#004300
946	#004400
947	#004400
948	#004600
949	#004600
950	#004400
951	#004400
952	#004300
953	#004000
954	#004000
955	#003E00
956	#003C00
957	#003B00
958	#003700
959	#003400
960	#003000
961	#002C00
962	#002A00
963	#002700
964	#002500
965	#002700
966	#002900
967	#002C00
968	#003500
969	#003C00
970	#004300
971	#004B00
972	#005300
973	#005B00
974	#006000
975	#006500
976	#006600
977	#006B00
978	#006B00
979	#006D00
980	#006D00
981	#C70800
982	#C70800
983	#C70800
984	#C70800
985	#C70800
986	#C70800
987	#C70800
988	#C80700
989	#C90700
990	#C70800
991	#CB0800
992	#CA0700
993	#C80A00
994	#D00C00
995	#900E00
996	#401000
997	#001500
998	#001C00
999	#002200
1000	#002900
1001	#003000
1002	#003700
1003	#003C00
1004	#004100
1005	#004500
1006	#004600
1007	#004500
1008	#004200
1009	#003F00
1010	#003C00
1011	#003800
1012	#003300
1013	#002F00
1014	#002B00
1015	#002A00
1016	#002900
1017	#002900
1018	#002A00
1019	#002C00
1020	#002E00
1021	#002F00
1022	#002F00
1023	#003200
1024	#003300
1025	#003300
1026	#003200
1027	#003100
1028	#002C00
1029	#002900
1030	#002400
1031	#002200
1032	#001D00
1033	#001800
1034	#181400
1035	#6A1100
1036	#880B00
1037	#CD0900
1038	#C20400
1039	#BE0200
1040	#BA0000
1041	#B60000
1042	#B20000
1043	#AE0000
1044	#AB0000
1045	#A60000
1046	#A60000
1047	#A70000
1048	#A80000
1049	#A80000
1050	#A80000
1051	#A80000
1052	#AA0000
1053	#AB0000
1054	#AC0000
1055	#AF0000
1056	#B20000
1057	#B50000
1058	#B80000
1059	#B50000
1060	#B50000
1061	#B80100
1062	#BD0300
1063	#C00400
1064	#C40600
1065	#CB0700
1066	#A20900
