fill	x	y	group	xmin	xmax	ymin	ymax
#020202	0	139	3	-0.5	0.5	138.5	139.5
#020202	1	139	3	0.5	1.5	138.5	139.5
#020202	2	139	3	1.5	2.5	138.5	139.5
#020202	3	139	3	2.5	3.5	138.5	139.5
#020202	4	139	3	3.5	4.5	138.5	139.5
#020202	5	139	3	4.5	5.5	138.5	139.5
#020202	6	139	3	5.5	6.5	138.5	139.5
#020202	7	139	3	6.5	7.5	138.5	139.5
#020202	8	139	3	7.5	8.5	138.5	139.5
#020202	9	139	3	8.5	9.5	138.5	139.5
#010101	10	139	2	9.5	10.5	138.5	139.5
#020202	11	139	3	10.5	11.5	138.5	139.5
#010101	12	139	2	11.5	12.5	138.5	139.5
#010101	13	139	2	12.5	13.5	138.5	139.5
#010101	14	139	2	13.5	14.5	138.5	139.5
#010101	15	139	2	14.5	15.5	138.5	139.5
#010101	16	139	2	15.5	16.5	138.5	139.5
#010101	17	139	2	16.5	17.5	138.5	139.5
#010101	18	139	2	17.5	18.5	138.5	139.5
#010101	19	139	2	18.5	19.5	138.5	139.5
#010101	20	139	2	19.5	20.5	138.5	139.5
#010101	21	139	2	20.5	21.5	138.5	139.5
#010101	22	139	2	21.5	22.5	138.5	139.5
#010101	23	139	2	22.5	23.5	138.5	139.5
#010101	24	139	2	23.5	24.5	138.5	139.5
#010101	25	139	2	24.5	25.5	138.5	139.5
#010101	26	139	2	25.5	26.5	138.5	139.5
#010101	27	139	2	26.5	27.5	138.5	139.5
#010101	28	139	2	27.5	28.5	138.5	139.5
#010101	29	139	2	28.5	29.5	138.5	139.5
#010101	30	139	2	29.5	30.5	138.5	139.5
#010101	31	139	2	30.5	31.5	138.5	139.5
#020202	32	139	3	31.5	32.5	138.5	139.5
#020202	33	139	3	32.5	33.5	138.5	139.5
#020202	34	139	3	33.5	34.5	138.5	139.5
#020202	35	139	3	34.5	35.5	138.5	139.5
#020202	36	139	3	35.5	36.5	138.5	139.5
#020202	37	139	3	36.5	37.5	138.5	139.5
#020202	38	139	3	37.5	38.5	138.5	139.5
#020202	39	139	3	38.5	39.5	138.5	139.5
#010101	40	139	2	39.5	40.5	138.5	139.5
#010101	41	139	2	40.5	41.5	138.5	139.5
#000000	42	139	1	41.5	42.5	138.5	139.5
#000000	43	139	1	42.5	43.5	138.5	139.5
#000000	44	139	1	43.5	44.5	138.5	139.5
#010101	45	139	2	44.5	45.5	138.5	139.5
#080808	46	139	9	45.5	46.5	138.5	139.5
#141414	47	139	21	46.5	47.5	138.5	139.5
#1D1D1D	48	139	30	47.5	48.5	138.5	139.5
#222222	49	139	35	48.5	49.5	138.5	139.5
#232323	50	139	36	49.5	50.5	138.5	139.5
#242424	51	139	37	50.5	51.5	138.5	139.5
#272727	52	139	40	51.5	52.5	138.5	139.5
#2D2D2D	53	139	46	52.5	53.5	138.5	139.5
#363636	54	139	55	53.5	54.5	138.5	139.5
#3E3E3E	55	139	63	54.5	55.5	138.5	139.5
#424242	56	139	67	55.5	56.5	138.5	139.5
#424242	57	139	67	56.5	57.5	138.5	139.5
#474747	58	139	72	57.5	58.5	138.5	139.5
#4F4F4F	59	139	80	58.5	59.5	138.5	139.5
#565656	60	139	87	59.5	60.5	138.5	139.5
#606060	61	139	97	60.5	61.5	138.5	139.5
#686868	62	139	105	61.5	62.5	138.5	139.5
#636363	63	139	100	62.5	63.5	138.5	139.5
#6D6D6D	64	139	110	63.5	64.5	138.5	139.5
#7D7D7D	65	139	126	64.5	65.5	138.5	139.5
#737373	66	139	116	65.5	66.5	138.5	139.5
#686868	67	139	105	66.5	67.5	138.5	139.5
#696969	68	139	106	67.5	68.5	138.5	139.5
#696969	69	139	106	68.5	69.5	138.5	139.5
#626262	70	139	99	69.5	70.5	138.5	139.5
#6A6A6A	71	139	107	70.5	71.5	138.5	139.5
#707070	72	139	113	71.5	72.5	138.5	139.5
#767676	73	139	119	72.5	73.5	138.5	139.5
#737373	74	139	116	73.5	74.5	138.5	139.5
#676767	75	139	104	74.5	75.5	138.5	139.5
#5D5D5D	76	139	94	75.5	76.5	138.5	139.5
#5A5A5A	77	139	91	76.5	77.5	138.5	139.5
#5E5E5E	78	139	95	77.5	78.5	138.5	139.5
#585858	79	139	89	78.5	79.5	138.5	139.5
#525252	80	139	83	79.5	80.5	138.5	139.5
#484848	81	139	73	80.5	81.5	138.5	139.5
#3F3F3F	82	139	64	81.5	82.5	138.5	139.5
#393939	83	139	58	82.5	83.5	138.5	139.5
#323232	84	139	51	83.5	84.5	138.5	139.5
#272727	85	139	40	84.5	85.5	138.5	139.5
#1E1E1E	86	139	31	85.5	86.5	138.5	139.5
#111111	87	139	18	86.5	87.5	138.5	139.5
#090909	88	139	10	87.5	88.5	138.5	139.5
#040404	89	139	5	88.5	89.5	138.5	139.5
#020202	90	139	3	89.5	90.5	138.5	139.5
#000000	91	139	1	90.5	91.5	138.5	139.5
#000000	92	139	1	91.5	92.5	138.5	139.5
#000000	93	139	1	92.5	93.5	138.5	139.5
#000000	94	139	1	93.5	94.5	138.5	139.5
#010101	95	139	2	94.5	95.5	138.5	139.5
#010101	96	139	2	95.5	96.5	138.5	139.5
#020202	97	139	3	96.5	97.5	138.5	139.5
#020202	98	139	3	97.5	98.5	138.5	139.5
#020202	99	139	3	98.5	99.5	138.5	139.5
#020202	100	139	3	99.5	100.5	138.5	139.5
#020202	101	139	3	100.5	101.5	138.5	139.5
#020202	102	139	3	101.5	102.5	138.5	139.5
#020202	103	139	3	102.5	103.5	138.5	139.5
#020202	104	139	3	103.5	104.5	138.5	139.5
#020202	105	139	3	104.5	105.5	138.5	139.5
#020202	106	139	3	105.5	106.5	138.5	139.5
#020202	107	139	3	106.5	107.5	138.5	139.5
#020202	108	139	3	107.5	108.5	138.5	139.5
#020202	109	139	3	108.5	109.5	138.5	139.5
#020202	110	139	3	109.5	110.5	138.5	139.5
#020202	111	139	3	110.5	111.5	138.5	139.5
#020202	112	139	3	111.5	112.5	138.5	139.5
#020202	113	139	3	112.5	113.5	138.5	139.5
#020202	114	139	3	113.5	114.5	138.5	139.5
#020202	115	139	3	114.5	115.5	138.5	139.5
#020202	116	139	3	115.5	116.5	138.5	139.5
#020202	117	139	3	116.5	117.5	138.5	139.5
#020202	118	139	3	117.5	118.5	138.5	139.5
