fill	x	y	group	xmin	xmax	ymin	ymax
#515151	0	139	82	-0.5	0.5	138.5	139.5
#484848	1	139	73	0.5	1.5	138.5	139.5
#333333	2	139	52	1.5	2.5	138.5	139.5
#232323	3	139	36	2.5	3.5	138.5	139.5
#181818	4	139	25	3.5	4.5	138.5	139.5
#151515	5	139	22	4.5	5.5	138.5	139.5
#121212	6	139	19	5.5	6.5	138.5	139.5
#121212	7	139	19	6.5	7.5	138.5	139.5
#111111	8	139	18	7.5	8.5	138.5	139.5
#101010	9	139	17	8.5	9.5	138.5	139.5
#101010	10	139	17	9.5	10.5	138.5	139.5
#0F0F0F	11	139	16	10.5	11.5	138.5	139.5
#0F0F0F	12	139	16	11.5	12.5	138.5	139.5
#0F0F0F	13	139	16	12.5	13.5	138.5	139.5
#0F0F0F	14	139	16	13.5	14.5	138.5	139.5
#0F0F0F	15	139	16	14.5	15.5	138.5	139.5
#0E0E0E	16	139	15	15.5	16.5	138.5	139.5
#0E0E0E	17	139	15	16.5	17.5	138.5	139.5
#0E0E0E	18	139	15	17.5	18.5	138.5	139.5
#0E0E0E	19	139	15	18.5	19.5	138.5	139.5
#0E0E0E	20	139	15	19.5	20.5	138.5	139.5
#0E0E0E	21	139	15	20.5	21.5	138.5	139.5
#0E0E0E	22	139	15	21.5	22.5	138.5	139.5
#0D0D0D	23	139	14	22.5	23.5	138.5	139.5
#0D0D0D	24	139	14	23.5	24.5	138.5	139.5
#0C0C0C	25	139	13	24.5	25.5	138.5	139.5
#0D0D0D	26	139	14	25.5	26.5	138.5	139.5
#0D0D0D	27	139	14	26.5	27.5	138.5	139.5
#0C0C0C	28	139	13	27.5	28.5	138.5	139.5
#0B0B0B	29	139	12	28.5	29.5	138.5	139.5
#0B0B0B	30	139	12	29.5	30.5	138.5	139.5
#0A0A0A	31	139	11	30.5	31.5	138.5	139.5
#0A0A0A	32	139	11	31.5	32.5	138.5	139.5
#090909	33	139	10	32.5	33.5	138.5	139.5
#080808	34	139	9	33.5	34.5	138.5	139.5
#0B0B0B	35	139	12	34.5	35.5	138.5	139.5
#111111	36	139	18	35.5	36.5	138.5	139.5
#181818	37	139	25	36.5	37.5	138.5	139.5
#1C1C1C	38	139	29	37.5	38.5	138.5	139.5
#1F1F1F	39	139	32	38.5	39.5	138.5	139.5
#222222	40	139	35	39.5	40.5	138.5	139.5
#252525	41	139	38	40.5	41.5	138.5	139.5
#272727	42	139	40	41.5	42.5	138.5	139.5
#2A2A2A	43	139	43	42.5	43.5	138.5	139.5
#303030	44	139	49	43.5	44.5	138.5	139.5
#424242	45	139	67	44.5	45.5	138.5	139.5
#515151	46	139	82	45.5	46.5	138.5	139.5
#575757	47	139	88	46.5	47.5	138.5	139.5
#5F5F5F	48	139	96	47.5	48.5	138.5	139.5
#656565	49	139	102	48.5	49.5	138.5	139.5
#737373	50	139	116	49.5	50.5	138.5	139.5
#838383	51	139	132	50.5	51.5	138.5	139.5
#8C8C8C	52	139	141	51.5	52.5	138.5	139.5
#939393	53	139	148	52.5	53.5	138.5	139.5
#9A9A9A	54	139	155	53.5	54.5	138.5	139.5
#9D9D9D	55	139	158	54.5	55.5	138.5	139.5
#A2A2A2	56	139	163	55.5	56.5	138.5	139.5
#A7A7A7	57	139	168	56.5	57.5	138.5	139.5
#ACACAC	58	139	173	57.5	58.5	138.5	139.5
#B2B2B2	59	139	179	58.5	59.5	138.5	139.5
#B5B5B5	60	139	182	59.5	60.5	138.5	139.5
