fill	x	y	group	xmin	xmax	ymin	ymax
#0E0E0E	0	139	15	-0.5	0.5	138.5	139.5
#010101	1	139	2	0.5	1.5	138.5	139.5
#010101	2	139	2	1.5	2.5	138.5	139.5
#0B0B0B	3	139	12	2.5	3.5	138.5	139.5
#0E0E0E	4	139	15	3.5	4.5	138.5	139.5
#0E0E0E	5	139	15	4.5	5.5	138.5	139.5
#101010	6	139	17	5.5	6.5	138.5	139.5
#171717	7	139	24	6.5	7.5	138.5	139.5
#1A1A1A	8	139	27	7.5	8.5	138.5	139.5
#1F1F1F	9	139	32	8.5	9.5	138.5	139.5
#323232	10	139	51	9.5	10.5	138.5	139.5
#2B2B2B	11	139	44	10.5	11.5	138.5	139.5
#2E2E2E	12	139	47	11.5	12.5	138.5	139.5
#272727	13	139	40	12.5	13.5	138.5	139.5
#141414	14	139	21	13.5	14.5	138.5	139.5
#0E0E0E	15	139	15	14.5	15.5	138.5	139.5
#111111	16	139	18	15.5	16.5	138.5	139.5
#161616	17	139	23	16.5	17.5	138.5	139.5
#101010	18	139	17	17.5	18.5	138.5	139.5
#070707	19	139	8	18.5	19.5	138.5	139.5
#060606	20	139	7	19.5	20.5	138.5	139.5
#060606	21	139	7	20.5	21.5	138.5	139.5
#050505	22	139	6	21.5	22.5	138.5	139.5
#060606	23	139	7	22.5	23.5	138.5	139.5
#080808	24	139	9	23.5	24.5	138.5	139.5
#080808	25	139	9	24.5	25.5	138.5	139.5
#060606	26	139	7	25.5	26.5	138.5	139.5
#020202	27	139	3	26.5	27.5	138.5	139.5
#010101	28	139	2	27.5	28.5	138.5	139.5
#010101	29	139	2	28.5	29.5	138.5	139.5
#020202	30	139	3	29.5	30.5	138.5	139.5
#020202	31	139	3	30.5	31.5	138.5	139.5
#020202	32	139	3	31.5	32.5	138.5	139.5
#020202	33	139	3	32.5	33.5	138.5	139.5
#020202	34	139	3	33.5	34.5	138.5	139.5
#020202	35	139	3	34.5	35.5	138.5	139.5
#020202	36	139	3	35.5	36.5	138.5	139.5
