fill	x	y	group	xmin	xmax	ymin	ymax
#5B5B5B	0	139	92	-0.5	0.5	138.5	139.5
#9A9A9A	1	139	155	0.5	1.5	138.5	139.5
#8A8A8A	2	139	139	1.5	2.5	138.5	139.5
#6E6E6E	3	139	111	2.5	3.5	138.5	139.5
#6E6E6E	4	139	111	3.5	4.5	138.5	139.5
#6C6C6C	5	139	109	4.5	5.5	138.5	139.5
#646464	6	139	101	5.5	6.5	138.5	139.5
#6A6A6A	7	139	107	6.5	7.5	138.5	139.5
#747474	8	139	117	7.5	8.5	138.5	139.5
#797979	9	139	122	8.5	9.5	138.5	139.5
#676767	10	139	104	9.5	10.5	138.5	139.5
#424242	11	139	67	10.5	11.5	138.5	139.5
#464646	12	139	71	11.5	12.5	138.5	139.5
#555555	13	139	86	12.5	13.5	138.5	139.5
#575757	14	139	88	13.5	14.5	138.5	139.5
#575757	15	139	88	14.5	15.5	138.5	139.5
#595959	16	139	90	15.5	16.5	138.5	139.5
#595959	17	139	90	16.5	17.5	138.5	139.5
#525252	18	139	83	17.5	18.5	138.5	139.5
#484848	19	139	73	18.5	19.5	138.5	139.5
#505050	20	139	81	19.5	20.5	138.5	139.5
#7A7A7A	21	139	123	20.5	21.5	138.5	139.5
#878787	22	139	136	21.5	22.5	138.5	139.5
#868686	23	139	135	22.5	23.5	138.5	139.5
#868686	24	139	135	23.5	24.5	138.5	139.5
#868686	25	139	135	24.5	25.5	138.5	139.5
#828282	26	139	131	25.5	26.5	138.5	139.5
#7C7C7C	27	139	125	26.5	27.5	138.5	139.5
#737373	28	139	116	27.5	28.5	138.5	139.5
#626262	29	139	99	28.5	29.5	138.5	139.5
#5F5F5F	30	139	96	29.5	30.5	138.5	139.5
#606060	31	139	97	30.5	31.5	138.5	139.5
#808080	32	139	129	31.5	32.5	138.5	139.5
#898989	33	139	138	32.5	33.5	138.5	139.5
#7F7F7F	34	139	128	33.5	34.5	138.5	139.5
#8C8C8C	35	139	141	34.5	35.5	138.5	139.5
#9B9B9B	36	139	156	35.5	36.5	138.5	139.5
#959595	37	139	150	36.5	37.5	138.5	139.5
#929292	38	139	147	37.5	38.5	138.5	139.5
#9B9B9B	39	139	156	38.5	39.5	138.5	139.5
#9F9F9F	40	139	160	39.5	40.5	138.5	139.5
#BBBBBB	41	139	188	40.5	41.5	138.5	139.5
#E8E8E8	42	139	233	41.5	42.5	138.5	139.5
#EBEBEB	43	139	236	42.5	43.5	138.5	139.5
#DDDDDD	44	139	222	43.5	44.5	138.5	139.5
#D8D8D8	45	139	217	44.5	45.5	138.5	139.5
#DADADA	46	139	219	45.5	46.5	138.5	139.5
#D9D9D9	47	139	218	46.5	47.5	138.5	139.5
#D4D4D4	48	139	213	47.5	48.5	138.5	139.5
#CBCBCB	49	139	204	48.5	49.5	138.5	139.5
#CFCFCF	50	139	208	49.5	50.5	138.5	139.5
#DBDBDB	51	139	220	50.5	51.5	138.5	139.5
#E0E0E0	52	139	225	51.5	52.5	138.5	139.5
#DCDCDC	53	139	221	52.5	53.5	138.5	139.5
#DDDDDD	54	139	222	53.5	54.5	138.5	139.5
#DDDDDD	55	139	222	54.5	55.5	138.5	139.5
#DADADA	56	139	219	55.5	56.5	138.5	139.5
#DCDCDC	57	139	221	56.5	57.5	138.5	139.5
#E3E3E3	58	139	228	57.5	58.5	138.5	139.5
#DCDCDC	59	139	221	58.5	59.5	138.5	139.5
#CECECE	60	139	207	59.5	60.5	138.5	139.5
#C5C5C5	61	139	198	60.5	61.5	138.5	139.5
#D0D0D0	62	139	209	61.5	62.5	138.5	139.5
#DDDDDD	63	139	222	62.5	63.5	138.5	139.5
#E4E4E4	64	139	229	63.5	64.5	138.5	139.5
#DFDFDF	65	139	224	64.5	65.5	138.5	139.5
#D7D7D7	66	139	216	65.5	66.5	138.5	139.5
#D7D7D7	67	139	216	66.5	67.5	138.5	139.5
#D7D7D7	68	139	216	67.5	68.5	138.5	139.5
#DFDFDF	69	139	224	68.5	69.5	138.5	139.5
#EAEAEA	70	139	235	69.5	70.5	138.5	139.5
#DCDCDC	71	139	221	70.5	71.5	138.5	139.5
#C5C5C5	72	139	198	71.5	72.5	138.5	139.5
#C1C1C1	73	139	194	72.5	73.5	138.5	139.5
#B9B9B9	74	139	186	73.5	74.5	138.5	139.5
#AEAEAE	75	139	175	74.5	75.5	138.5	139.5
#AAAAAA	76	139	171	75.5	76.5	138.5	139.5
#ABABAB	77	139	172	76.5	77.5	138.5	139.5
#A9A9A9	78	139	170	77.5	78.5	138.5	139.5
#A8A8A8	79	139	169	78.5	79.5	138.5	139.5
#A9A9A9	80	139	170	79.5	80.5	138.5	139.5
#A6A6A6	81	139	167	80.5	81.5	138.5	139.5
#A5A5A5	82	139	166	81.5	82.5	138.5	139.5
#9E9E9E	83	139	159	82.5	83.5	138.5	139.5
#979797	84	139	152	83.5	84.5	138.5	139.5
#919191	85	139	146	84.5	85.5	138.5	139.5
#929292	86	139	147	85.5	86.5	138.5	139.5
#959595	87	139	150	86.5	87.5	138.5	139.5
#969696	88	139	151	87.5	88.5	138.5	139.5
#969696	89	139	151	88.5	89.5	138.5	139.5
#909090	90	139	145	89.5	90.5	138.5	139.5
#8C8C8C	91	139	141	90.5	91.5	138.5	139.5
#8B8B8B	92	139	140	91.5	92.5	138.5	139.5
#767676	93	139	119	92.5	93.5	138.5	139.5
#626262	94	139	99	93.5	94.5	138.5	139.5
#6A6A6A	95	139	107	94.5	95.5	138.5	139.5
#6E6E6E	96	139	111	95.5	96.5	138.5	139.5
#737373	97	139	116	96.5	97.5	138.5	139.5
#797979	98	139	122	97.5	98.5	138.5	139.5
#797979	99	139	122	98.5	99.5	138.5	139.5
#797979	100	139	122	99.5	100.5	138.5	139.5
#787878	101	139	121	100.5	101.5	138.5	139.5
#6E6E6E	102	139	111	101.5	102.5	138.5	139.5
#5D5D5D	103	139	94	102.5	103.5	138.5	139.5
#5E5E5E	104	139	95	103.5	104.5	138.5	139.5
#6A6A6A	105	139	107	104.5	105.5	138.5	139.5
#757575	106	139	118	105.5	106.5	138.5	139.5
#808080	107	139	129	106.5	107.5	138.5	139.5
#818181	108	139	130	107.5	108.5	138.5	139.5
#808080	109	139	129	108.5	109.5	138.5	139.5
#838383	110	139	132	109.5	110.5	138.5	139.5
#878787	111	139	136	110.5	111.5	138.5	139.5
#8A8A8A	112	139	139	111.5	112.5	138.5	139.5
#888888	113	139	137	112.5	113.5	138.5	139.5
#858585	114	139	134	113.5	114.5	138.5	139.5
#8E8E8E	115	139	143	114.5	115.5	138.5	139.5
#787878	116	139	121	115.5	116.5	138.5	139.5
#515151	117	139	82	116.5	117.5	138.5	139.5
#555555	118	139	86	117.5	118.5	138.5	139.5
#555555	119	139	86	118.5	119.5	138.5	139.5
#4E4E4E	120	139	79	119.5	120.5	138.5	139.5
#4D4D4D	121	139	78	120.5	121.5	138.5	139.5
#505050	122	139	81	121.5	122.5	138.5	139.5
#505050	123	139	81	122.5	123.5	138.5	139.5
#4D4D4D	124	139	78	123.5	124.5	138.5	139.5
#444444	125	139	69	124.5	125.5	138.5	139.5
#414141	126	139	66	125.5	126.5	138.5	139.5
#424242	127	139	67	126.5	127.5	138.5	139.5
#404040	128	139	65	127.5	128.5	138.5	139.5
#3B3B3B	129	139	60	128.5	129.5	138.5	139.5
