group	fill
1	#97002E
2	#930032
3	#8E0037
4	#86003E
5	#7B0049
6	#6C0059
7	#58006D
8	#400085
9	#2133A6
10	#04C1C0
11	#008B0C
12	#006100
13	#003900
14	#001700
15	#000200
16	#000000
17	#000100
18	#001000
19	#002700
20	#004300
21	#005F00
22	#007D00
23	#009900
24	#00AF31
25	#03BCC9
26	#0AC4BB
27	#09C3BC
28	#04BEC8
29	#00B496
30	#00A800
31	#009900
32	#008C00
33	#007E00
34	#007300
35	#006A00
36	#006400
37	#005D00
38	#005C00
39	#005C00
40	#005C00
41	#005C00
42	#005C00
43	#005C00
44	#005B00
45	#005700
46	#005400
47	#004C00
48	#004200
49	#003900
50	#002E00
51	#002100
52	#001900
53	#001000
54	#000500
55	#000000
56	#000000
57	#00001D
58	#0000CE
59	#0000CE
60	#0000B8
61	#000059
62	#0000DF
63	#000066
64	#000000
65	#000000
66	#000000
67	#000000
68	#000000
69	#000000
70	#000000
71	#000000
72	#000000
73	#000000
74	#000000
75	#000000
76	#000000
77	#000000
78	#000000
79	#000000
80	#000000
81	#000000
82	#000000
83	#000000
84	#000000
85	#000000
86	#000000
87	#000000
88	#000000
89	#000034
90	#0000D4
91	#0000C6
92	#0000C3
93	#0000C2
94	#0000BF
95	#0000BD
96	#0000BD
97	#0000BE
98	#0000BD
99	#0000BF
100	#0000BF
101	#0000C2
102	#0000C6
103	#0000CF
104	#000099
105	#000000
106	#000100
107	#000B00
108	#001600
109	#002500
110	#003300
111	#004400
112	#005100
113	#005E00
114	#006600
115	#006C00
116	#006D00
117	#006100
118	#005100
119	#003F00
120	#002800
121	#001200
122	#000100
123	#000066
124	#0000DD
125	#00004B
126	#000800
127	#002D00
128	#005E00
129	#00A233
130	#1245BA
131	#440080
132	#710054
133	#9D002B
134	#A32F09
135	#1EB600
136	#009700
137	#008700
138	#007A00
139	#007100
140	#006D00
141	#940030
142	#900035
143	#8C0039
144	#840042
145	#79004C
146	#6A005B
147	#56006F
148	#3E0086
149	#1E33AE
150	#03BE63
151	#008B03
152	#005F00
153	#003900
154	#001700
155	#000200
156	#000000
157	#000100
158	#001000
159	#002600
160	#004200
161	#005E00
162	#007B00
163	#009700
164	#00AC31
165	#02BBCA
166	#07C2BD
167	#07C1BE
168	#02BCCB
169	#00B19E
170	#00A600
171	#009700
172	#008900
173	#007D00
174	#007200
175	#006800
176	#006200
177	#005D00
178	#005C00
179	#005C00
180	#005C00
181	#005C00
182	#005C00
183	#005C00
184	#005B00
185	#005700
186	#005200
187	#004A00
188	#004200
189	#003900
190	#002D00
191	#002100
192	#001900
193	#001000
194	#000500
195	#000000
196	#000000
197	#00001E
198	#0000D3
199	#0000CE
200	#0000BF
201	#000018
202	#0000B8
203	#000070
204	#000000
205	#000000
206	#000000
207	#000000
208	#000000
209	#000000
210	#000000
211	#000000
212	#000000
213	#000000
214	#000000
215	#000000
216	#000000
217	#000000
218	#000000
219	#000000
220	#000000
221	#000000
222	#000000
223	#000000
224	#000000
225	#000000
226	#000000
227	#000000
228	#000000
229	#00002B
230	#0000CE
231	#0000CA
232	#0000C5
233	#0000C4
234	#0000C1
235	#0000C1
236	#0000C1
237	#0000C1
238	#0000C0
239	#0000C1
240	#0000C1
241	#0000C4
242	#0000C7
243	#0000D0
244	#00009A
245	#000000
246	#000100
247	#000B00
248	#001600
249	#002500
250	#003300
251	#004300
252	#005100
253	#005D00
254	#006400
255	#006A00
256	#006B00
257	#006100
258	#005000
259	#003E00
260	#002800
261	#001200
262	#000100
263	#000066
264	#0000DD
265	#00004B
266	#000800
267	#002B00
268	#005B00
269	#00A032
270	#1146BB
271	#430082
272	#6F0056
273	#97002E
274	#C7300B
275	#4EBB00
276	#009C00
277	#008B00
278	#008000
279	#007700
280	#007100
281	#900034
282	#8D0039
283	#88003D
284	#800045
285	#750050
286	#68005D
287	#520072
288	#3B0089
289	#1C32B2
290	#02BC42
291	#008800
292	#005E00
293	#003800
294	#001500
295	#000200
296	#000000
297	#000100
298	#000F00
299	#002500
300	#004000
301	#005D00
302	#007A00
303	#009500
304	#00AA33
305	#01B7CF
306	#04BEC0
307	#03BDC1
308	#00B8CE
309	#00AF5C
310	#00A300
311	#009500
312	#008600
313	#007B00
314	#006F00
315	#006600
316	#006100
317	#005C00
318	#005B00
319	#005B00
320	#005B00
321	#005B00
322	#005B00
323	#005B00
324	#005A00
325	#005400
326	#005100
327	#004900
328	#004200
329	#003800
330	#002B00
331	#002100
332	#001900
333	#000E00
334	#000400
335	#000000
336	#000000
337	#00000F
338	#00009B
339	#0000D9
340	#0000C8
341	#000005
342	#00004E
343	#000037
344	#000000
345	#000000
346	#000000
347	#000000
348	#000000
349	#000000
350	#000000
351	#000000
352	#000000
353	#000000
354	#000000
355	#000000
356	#000000
357	#000000
358	#000000
359	#000000
360	#000000
361	#000000
362	#000000
363	#000000
364	#000000
365	#000000
366	#000000
367	#000000
368	#000000
369	#000000
370	#000045
371	#0000CC
372	#0000D0
373	#0000CE
374	#0000CD
375	#0000CB
376	#0000CB
377	#0000CC
378	#0000C2
379	#0000C3
380	#0000C3
381	#0000C7
382	#0000C8
383	#0000D2
384	#00009E
385	#000000
386	#000100
387	#000B00
388	#001600
389	#002400
390	#003300
391	#004200
392	#004F00
393	#005B00
394	#006200
395	#006800
396	#006800
397	#005F00
398	#004E00
399	#003E00
400	#002700
401	#001200
402	#000100
403	#000066
404	#0000DD
405	#00004B
406	#000800
407	#002A00
408	#005A00
409	#009D34
410	#0F44C0
411	#3F0085
412	#6A005B
413	#910034
414	#BD3311
415	#48C400
416	#00A300
417	#009400
418	#008700
419	#007F00
420	#007A00
421	#89003C
422	#85003F
423	#810044
424	#7A004B
425	#700055
426	#620063
427	#4E0077
428	#37008E
429	#1831B5
430	#01B747
431	#008500
432	#005C00
433	#003700
434	#001500
435	#000200
436	#000000
437	#000100
438	#000F00
439	#002500
440	#003E00
441	#005A00
442	#007600
443	#009200
444	#00A507
445	#00B191
446	#02B9CE
447	#01B8CB
448	#00B2B7
449	#00A910
450	#009F00
451	#009200
452	#008200
453	#007700
454	#006C00
455	#006300
456	#005E00
457	#005900
458	#005800
459	#005800
460	#005800
461	#005800
462	#005800
463	#005800
464	#005700
465	#005300
466	#004F00
467	#004700
468	#003F00
469	#003600
470	#002B00
471	#002000
472	#001800
473	#000D00
474	#000500
475	#000000
476	#000000
477	#000000
478	#00000A
479	#00008B
480	#000094
481	#000009
482	#000000
483	#000000
484	#000000
485	#000000
486	#000000
487	#000000
488	#000000
489	#000000
490	#000000
491	#000000
492	#000000
493	#000000
494	#000000
495	#000000
496	#000000
497	#000000
498	#000000
499	#000000
500	#000000
501	#000000
502	#000000
503	#000000
504	#000000
505	#000000
506	#000000
507	#000000
508	#000000
509	#000000
510	#000000
511	#00001B
512	#00007B
513	#00009D
514	#000099
515	#000097
516	#000097
517	#0000A2
518	#0000D3
519	#0000CF
520	#0000C9
521	#0000D2
522	#0000D5
523	#0000DC
524	#00007D
525	#000000
526	#000100
527	#000900
528	#001500
529	#002300
530	#003000
531	#003F00
532	#004E00
533	#005800
534	#005F00
535	#006500
536	#006500
537	#005C00
538	#004D00
539	#003C00
540	#002700
541	#001000
542	#000200
543	#000066
544	#0000DD
545	#00004B
546	#000700
547	#002900
548	#005800
549	#009A07
550	#0D3D7B
551	#380093
552	#620061
553	#89003C
554	#AE071A
555	#A98A02
556	#04B800
557	#009E00
558	#009300
559	#008C00
560	#008700
561	#810044
562	#7D0047
563	#79004B
564	#720052
565	#68005C
566	#5B006A
567	#48007D
568	#310093
569	#132ABD
570	#00B44C
571	#008000
572	#005900
573	#003500
574	#001500
575	#000200
576	#000000
577	#000100
578	#000D00
579	#002300
580	#003C00
581	#005600
582	#007200
583	#008D00
584	#00A000
585	#00AC34
586	#00B3BE
587	#00B2B3
588	#00AD22
589	#00A400
590	#009A00
591	#008D00
592	#008000
593	#007300
594	#006700
595	#005E00
596	#005900
597	#005500
598	#005400
599	#005400
600	#005400
601	#005400
602	#005400
603	#005400
604	#005300
605	#004F00
606	#004C00
607	#004400
608	#003C00
609	#003400
610	#002900
611	#001E00
612	#001600
613	#000D00
614	#000500
615	#000000
616	#000000
617	#000000
618	#000000
619	#000000
620	#000000
621	#000000
622	#000000
623	#000000
624	#000000
625	#000000
626	#000000
627	#000000
628	#000000
629	#000000
630	#000000
631	#000000
632	#000000
633	#000000
634	#000000
635	#000000
636	#000000
637	#000000
638	#000000
639	#000000
640	#000000
641	#000000
642	#000000
643	#000000
644	#000000
645	#000000
646	#000000
647	#000000
648	#000000
649	#000000
650	#000000
651	#000000
652	#000000
653	#000000
654	#000000
655	#000000
656	#000000
657	#000004
658	#00004C
659	#000069
660	#0000BF
661	#000052
662	#00004B
663	#00004C
664	#000006
665	#000000
666	#000100
667	#000800
668	#001300
669	#002100
670	#002E00
671	#003C00
672	#004900
673	#005400
674	#005A00
675	#006000
676	#006000
677	#005800
678	#004900
679	#003900
680	#002400
681	#001000
682	#000200
683	#000066
684	#0000DD
685	#00004B
686	#000700
687	#002800
688	#005400
689	#008F00
690	#098971
691	#31089D
692	#59006B
693	#7F0045
694	#A00024
695	#BE330A
696	#58B800
697	#09B800
698	#00A300
699	#009C00
700	#009700
701	#77004E
702	#730051
703	#6F0055
704	#68005D
705	#5F0066
706	#520073
707	#3F0086
708	#29009E
709	#0D59AC
710	#00AA2F
711	#007C00
712	#005700
713	#003300
714	#001500
715	#000200
716	#000000
717	#000100
718	#000D00
719	#002100
720	#003A00
721	#005100
722	#006A00
723	#008400
724	#009600
725	#00A300
726	#00AA0A
727	#00A908
728	#00A400
729	#009B00
730	#009000
731	#008500
732	#007800
733	#006D00
734	#006100
735	#005900
736	#005600
737	#005200
738	#005100
739	#005100
740	#005100
741	#005100
742	#005100
743	#005100
744	#005000
745	#004C00
746	#004800
747	#004100
748	#003A00
749	#003100
750	#002700
751	#001D00
752	#001500
753	#000C00
754	#000400
755	#000000
756	#000000
757	#000000
758	#000000
759	#000000
760	#000000
761	#000000
762	#000000
763	#000000
764	#000000
765	#000000
766	#000000
767	#000000
768	#000000
769	#000000
770	#000000
771	#000000
772	#000000
773	#000000
774	#000000
775	#000000
776	#000000
777	#000000
778	#000000
779	#000000
780	#000000
781	#000000
782	#000000
783	#000000
784	#000000
785	#000000
786	#000000
787	#000000
788	#000000
789	#000000
790	#000100
791	#000100
792	#000100
793	#000200
794	#000200
795	#000200
796	#000200
797	#000200
798	#000100
799	#000000
800	#00000B
801	#000000
802	#000000
803	#000000
804	#000000
805	#000000
806	#000100
807	#000700
808	#001200
809	#001F00
810	#002C00
811	#003A00
812	#004600
813	#005100
814	#005600
815	#005A00
816	#005A00
817	#005400
818	#004700
819	#003600
820	#002200
821	#001000
822	#000200
823	#000066
824	#0000DD
825	#00004B
826	#000700
827	#002600
828	#005000
829	#008400
830	#03AE7E
831	#270AA6
832	#4D0076
833	#700053
834	#900035
835	#AB001C
836	#BE340A
837	#AB8902
838	#4CC200
839	#37BA00
840	#00B500
841	#66005F
842	#630062
843	#5E0066
844	#57006D
845	#4F0075
846	#420082
847	#310093
848	#1D0EAF
849	#06AA91
850	#009D00
851	#007400
852	#005100
853	#002F00
854	#001300
855	#000200
856	#000000
857	#000100
858	#000C00
859	#001D00
860	#003400
861	#004B00
862	#006300
863	#007B00
864	#008B00
865	#009700
866	#009C00
867	#009C00
868	#009700
869	#009000
870	#008600
871	#007B00
872	#006F00
873	#006400
874	#005B00
875	#005400
876	#004F00
877	#004A00
878	#004900
879	#004900
880	#004900
881	#004900
882	#004900
883	#004900
884	#004800
885	#004400
886	#004100
887	#003900
888	#003300
889	#002A00
890	#002100
891	#001700
892	#001000
893	#000700
894	#000200
895	#000000
896	#000000
897	#000000
898	#000000
899	#000000
900	#000000
901	#000000
902	#000000
903	#000100
904	#000300
905	#000300
906	#000300
907	#000300
908	#000300
909	#000100
910	#000000
911	#000000
912	#000000
913	#000000
914	#000000
915	#000000
916	#000000
917	#000000
918	#000000
919	#000000
920	#000000
921	#000000
922	#000000
923	#000000
924	#000000
925	#000000
926	#000000
927	#000000
928	#000000
929	#000200
930	#000500
931	#000700
932	#000900
933	#000B00
934	#000C00
935	#000C00
936	#000C00
937	#000B00
938	#000800
939	#000400
940	#000100
941	#000000
942	#000000
943	#000000
944	#000000
945	#000000
946	#000000
947	#000500
948	#000C00
949	#001900
950	#002500
951	#003200
952	#003E00
953	#004900
954	#005000
955	#005500
956	#005500
957	#004D00
958	#004100
959	#003200
960	#001F00
961	#000E00
962	#000200
963	#00006B
964	#0000E2
965	#00004F
966	#000600
