fill	x	y	group	xmin	xmax	ymin	ymax
#000000	0	139	1	-0.5	0.5	138.5	139.5
#000000	1	139	1	0.5	1.5	138.5	139.5
#000000	2	139	1	1.5	2.5	138.5	139.5
#000000	3	139	1	2.5	3.5	138.5	139.5
#000000	4	139	1	3.5	4.5	138.5	139.5
#000000	5	139	1	4.5	5.5	138.5	139.5
#000000	6	139	1	5.5	6.5	138.5	139.5
#000000	7	139	1	6.5	7.5	138.5	139.5
#000000	8	139	1	7.5	8.5	138.5	139.5
#000000	9	139	1	8.5	9.5	138.5	139.5
#000000	10	139	1	9.5	10.5	138.5	139.5
#000000	11	139	1	10.5	11.5	138.5	139.5
#000000	12	139	1	11.5	12.5	138.5	139.5
#000000	13	139	1	12.5	13.5	138.5	139.5
#000000	14	139	1	13.5	14.5	138.5	139.5
#000000	15	139	1	14.5	15.5	138.5	139.5
#000000	16	139	1	15.5	16.5	138.5	139.5
#000000	17	139	1	16.5	17.5	138.5	139.5
#000000	18	139	1	17.5	18.5	138.5	139.5
#000000	19	139	1	18.5	19.5	138.5	139.5
#000000	20	139	1	19.5	20.5	138.5	139.5
#000000	21	139	1	20.5	21.5	138.5	139.5
#000000	22	139	1	21.5	22.5	138.5	139.5
#000000	23	139	1	22.5	23.5	138.5	139.5
#000000	24	139	1	23.5	24.5	138.5	139.5
#000000	25	139	1	24.5	25.5	138.5	139.5
#000000	26	139	1	25.5	26.5	138.5	139.5
#000000	27	139	1	26.5	27.5	138.5	139.5
#000000	28	139	1	27.5	28.5	138.5	139.5
#000000	29	139	1	28.5	29.5	138.5	139.5
#000000	30	139	1	29.5	30.5	138.5	139.5
#000000	31	139	1	30.5	31.5	138.5	139.5
#000000	32	139	1	31.5	32.5	138.5	139.5
#010101	33	139	2	32.5	33.5	138.5	139.5
#010101	34	139	2	33.5	34.5	138.5	139.5
#020202	35	139	3	34.5	35.5	138.5	139.5
#020202	36	139	3	35.5	36.5	138.5	139.5
#030303	37	139	4	36.5	37.5	138.5	139.5
#040404	38	139	5	37.5	38.5	138.5	139.5
#060606	39	139	7	38.5	39.5	138.5	139.5
#070707	40	139	8	39.5	40.5	138.5	139.5
#0D0D0D	41	139	14	40.5	41.5	138.5	139.5
#191919	42	139	26	41.5	42.5	138.5	139.5
#202020	43	139	33	42.5	43.5	138.5	139.5
#272727	44	139	40	43.5	44.5	138.5	139.5
#2C2C2C	45	139	45	44.5	45.5	138.5	139.5
#343434	46	139	53	45.5	46.5	138.5	139.5
#383838	47	139	57	46.5	47.5	138.5	139.5
#3C3C3C	48	139	61	47.5	48.5	138.5	139.5
#3E3E3E	49	139	63	48.5	49.5	138.5	139.5
#424242	50	139	67	49.5	50.5	138.5	139.5
#464646	51	139	71	50.5	51.5	138.5	139.5
#4B4B4B	52	139	76	51.5	52.5	138.5	139.5
#4E4E4E	53	139	79	52.5	53.5	138.5	139.5
#505050	54	139	81	53.5	54.5	138.5	139.5
#545454	55	139	85	54.5	55.5	138.5	139.5
#585858	56	139	89	55.5	56.5	138.5	139.5
#5A5A5A	57	139	91	56.5	57.5	138.5	139.5
#5D5D5D	58	139	94	57.5	58.5	138.5	139.5
#676767	59	139	104	58.5	59.5	138.5	139.5
#6F6F6F	60	139	112	59.5	60.5	138.5	139.5
#777777	61	139	120	60.5	61.5	138.5	139.5
#828282	62	139	131	61.5	62.5	138.5	139.5
#858585	63	139	134	62.5	63.5	138.5	139.5
#7D7D7D	64	139	126	63.5	64.5	138.5	139.5
#808080	65	139	129	64.5	65.5	138.5	139.5
#8C8C8C	66	139	141	65.5	66.5	138.5	139.5
#8A8A8A	67	139	139	66.5	67.5	138.5	139.5
#8C8C8C	68	139	141	67.5	68.5	138.5	139.5
#8C8C8C	69	139	141	68.5	69.5	138.5	139.5
#888888	70	139	137	69.5	70.5	138.5	139.5
#999999	71	139	154	70.5	71.5	138.5	139.5
#9C9C9C	72	139	157	71.5	72.5	138.5	139.5
#939393	73	139	148	72.5	73.5	138.5	139.5
#8B8B8B	74	139	140	73.5	74.5	138.5	139.5
#898989	75	139	138	74.5	75.5	138.5	139.5
#848484	76	139	133	75.5	76.5	138.5	139.5
#808080	77	139	129	76.5	77.5	138.5	139.5
#7C7C7C	78	139	125	77.5	78.5	138.5	139.5
#7A7A7A	79	139	123	78.5	79.5	138.5	139.5
#767676	80	139	119	79.5	80.5	138.5	139.5
#6B6B6B	81	139	108	80.5	81.5	138.5	139.5
#616161	82	139	98	81.5	82.5	138.5	139.5
#585858	83	139	89	82.5	83.5	138.5	139.5
#545454	84	139	85	83.5	84.5	138.5	139.5
#505050	85	139	81	84.5	85.5	138.5	139.5
#4D4D4D	86	139	78	85.5	86.5	138.5	139.5
#4A4A4A	87	139	75	86.5	87.5	138.5	139.5
#464646	88	139	71	87.5	88.5	138.5	139.5
#424242	89	139	67	88.5	89.5	138.5	139.5
#3B3B3B	90	139	60	89.5	90.5	138.5	139.5
#363636	91	139	55	90.5	91.5	138.5	139.5
#333333	92	139	52	91.5	92.5	138.5	139.5
#2E2E2E	93	139	47	92.5	93.5	138.5	139.5
#282828	94	139	41	93.5	94.5	138.5	139.5
#212121	95	139	34	94.5	95.5	138.5	139.5
#191919	96	139	26	95.5	96.5	138.5	139.5
#121212	97	139	19	96.5	97.5	138.5	139.5
#0C0C0C	98	139	13	97.5	98.5	138.5	139.5
#040404	99	139	5	98.5	99.5	138.5	139.5
#000000	100	139	1	99.5	100.5	138.5	139.5
#000000	101	139	1	100.5	101.5	138.5	139.5
#000000	102	139	1	101.5	102.5	138.5	139.5
#000000	103	139	1	102.5	103.5	138.5	139.5
#000000	104	139	1	103.5	104.5	138.5	139.5
#000000	105	139	1	104.5	105.5	138.5	139.5
#000000	106	139	1	105.5	106.5	138.5	139.5
#000000	107	139	1	106.5	107.5	138.5	139.5
#000000	108	139	1	107.5	108.5	138.5	139.5
#000000	109	139	1	108.5	109.5	138.5	139.5
#000000	110	139	1	109.5	110.5	138.5	139.5
#000000	111	139	1	110.5	111.5	138.5	139.5
#000000	112	139	1	111.5	112.5	138.5	139.5
#000000	113	139	1	112.5	113.5	138.5	139.5
#000000	114	139	1	113.5	114.5	138.5	139.5
#000000	115	139	1	114.5	115.5	138.5	139.5
#000000	116	139	1	115.5	116.5	138.5	139.5
#000000	117	139	1	116.5	117.5	138.5	139.5
#000000	118	139	1	117.5	118.5	138.5	139.5
#000000	119	139	1	118.5	119.5	138.5	139.5
#000000	120	139	1	119.5	120.5	138.5	139.5
#000000	121	139	1	120.5	121.5	138.5	139.5
#000000	122	139	1	121.5	122.5	138.5	139.5
#000000	123	139	1	122.5	123.5	138.5	139.5
#000000	124	139	1	123.5	124.5	138.5	139.5
#000000	125	139	1	124.5	125.5	138.5	139.5
#222222	126	139	35	125.5	126.5	138.5	139.5
#484848	127	139	73	126.5	127.5	138.5	139.5
#060606	128	139	7	127.5	128.5	138.5	139.5
#000000	129	139	1	128.5	129.5	138.5	139.5
#000000	130	139	1	129.5	130.5	138.5	139.5
#000000	131	139	1	130.5	131.5	138.5	139.5
#000000	132	139	1	131.5	132.5	138.5	139.5
#000000	133	139	1	132.5	133.5	138.5	139.5
#000000	134	139	1	133.5	134.5	138.5	139.5
#000000	135	139	1	134.5	135.5	138.5	139.5
#000000	136	139	1	135.5	136.5	138.5	139.5
#000000	137	139	1	136.5	137.5	138.5	139.5
#000000	138	139	1	137.5	138.5	138.5	139.5
#000000	139	139	1	138.5	139.5	138.5	139.5
#000000	0	138	1	-0.5	0.5	137.5	138.5
#000000	1	138	1	0.5	1.5	137.5	138.5
#000000	2	138	1	1.5	2.5	137.5	138.5
#000000	3	138	1	2.5	3.5	137.5	138.5
#000000	4	138	1	3.5	4.5	137.5	138.5
#000000	5	138	1	4.5	5.5	137.5	138.5
#000000	6	138	1	5.5	6.5	137.5	138.5
#000000	7	138	1	6.5	7.5	137.5	138.5
#000000	8	138	1	7.5	8.5	137.5	138.5
#000000	9	138	1	8.5	9.5	137.5	138.5
#000000	10	138	1	9.5	10.5	137.5	138.5
#000000	11	138	1	10.5	11.5	137.5	138.5
#000000	12	138	1	11.5	12.5	137.5	138.5
#000000	13	138	1	12.5	13.5	137.5	138.5
#000000	14	138	1	13.5	14.5	137.5	138.5
#000000	15	138	1	14.5	15.5	137.5	138.5
#000000	16	138	1	15.5	16.5	137.5	138.5
#000000	17	138	1	16.5	17.5	137.5	138.5
#000000	18	138	1	17.5	18.5	137.5	138.5
#000000	19	138	1	18.5	19.5	137.5	138.5
#000000	20	138	1	19.5	20.5	137.5	138.5
#000000	21	138	1	20.5	21.5	137.5	138.5
#000000	22	138	1	21.5	22.5	137.5	138.5
#000000	23	138	1	22.5	23.5	137.5	138.5
#000000	24	138	1	23.5	24.5	137.5	138.5
#000000	25	138	1	24.5	25.5	137.5	138.5
#000000	26	138	1	25.5	26.5	137.5	138.5
#000000	27	138	1	26.5	27.5	137.5	138.5
#000000	28	138	1	27.5	28.5	137.5	138.5
#000000	29	138	1	28.5	29.5	137.5	138.5
#010101	30	138	2	29.5	30.5	137.5	138.5
#020202	31	138	3	30.5	31.5	137.5	138.5
#040404	32	138	5	31.5	32.5	137.5	138.5
