fill	x	y	group	xmin	xmax	ymin	ymax
#232323	0	139	36	-0.5	0.5	138.5	139.5
#292929	1	139	42	0.5	1.5	138.5	139.5
#2E2E2E	2	139	47	1.5	2.5	138.5	139.5
#303030	3	139	49	2.5	3.5	138.5	139.5
#2E2E2E	4	139	47	3.5	4.5	138.5	139.5
#2B2B2B	5	139	44	4.5	5.5	138.5	139.5
#282828	6	139	41	5.5	6.5	138.5	139.5
#282828	7	139	41	6.5	7.5	138.5	139.5
#292929	8	139	42	7.5	8.5	138.5	139.5
#2A2A2A	9	139	43	8.5	9.5	138.5	139.5
#292929	10	139	42	9.5	10.5	138.5	139.5
#282828	11	139	41	10.5	11.5	138.5	139.5
#292929	12	139	42	11.5	12.5	138.5	139.5
#2B2B2B	13	139	44	12.5	13.5	138.5	139.5
#2C2C2C	14	139	45	13.5	14.5	138.5	139.5
#292929	15	139	42	14.5	15.5	138.5	139.5
#282828	16	139	41	15.5	16.5	138.5	139.5
#282828	17	139	41	16.5	17.5	138.5	139.5
#2D2D2D	18	139	46	17.5	18.5	138.5	139.5
#2D2D2D	19	139	46	18.5	19.5	138.5	139.5
#2D2D2D	20	139	46	19.5	20.5	138.5	139.5
#2B2B2B	21	139	44	20.5	21.5	138.5	139.5
#292929	22	139	42	21.5	22.5	138.5	139.5
#282828	23	139	41	22.5	23.5	138.5	139.5
#262626	24	139	39	23.5	24.5	138.5	139.5
#262626	25	139	39	24.5	25.5	138.5	139.5
#242424	26	139	37	25.5	26.5	138.5	139.5
#222222	27	139	35	26.5	27.5	138.5	139.5
#242424	28	139	37	27.5	28.5	138.5	139.5
#252525	29	139	38	28.5	29.5	138.5	139.5
#252525	30	139	38	29.5	30.5	138.5	139.5
#242424	31	139	37	30.5	31.5	138.5	139.5
#222222	32	139	35	31.5	32.5	138.5	139.5
#232323	33	139	36	32.5	33.5	138.5	139.5
#242424	34	139	37	33.5	34.5	138.5	139.5
#242424	35	139	37	34.5	35.5	138.5	139.5
#262626	36	139	39	35.5	36.5	138.5	139.5
#2B2B2B	37	139	44	36.5	37.5	138.5	139.5
#2D2D2D	38	139	46	37.5	38.5	138.5	139.5
#2D2D2D	39	139	46	38.5	39.5	138.5	139.5
#2E2E2E	40	139	47	39.5	40.5	138.5	139.5
#2D2D2D	41	139	46	40.5	41.5	138.5	139.5
#292929	42	139	42	41.5	42.5	138.5	139.5
#252525	43	139	38	42.5	43.5	138.5	139.5
#242424	44	139	37	43.5	44.5	138.5	139.5
#252525	45	139	38	44.5	45.5	138.5	139.5
#222222	46	139	35	45.5	46.5	138.5	139.5
#212121	47	139	34	46.5	47.5	138.5	139.5
