fill	x	y	group	xmin	xmax	ymin	ymax
#101010	0	139	17	-0.5	0.5	138.5	139.5
#000000	1	139	1	0.5	1.5	138.5	139.5
#000000	2	139	1	1.5	2.5	138.5	139.5
#000000	3	139	1	2.5	3.5	138.5	139.5
#000000	4	139	1	3.5	4.5	138.5	139.5
#000000	5	139	1	4.5	5.5	138.5	139.5
#000000	6	139	1	5.5	6.5	138.5	139.5
#000000	7	139	1	6.5	7.5	138.5	139.5
#000000	8	139	1	7.5	8.5	138.5	139.5
#000000	9	139	1	8.5	9.5	138.5	139.5
#000000	10	139	1	9.5	10.5	138.5	139.5
#000000	11	139	1	10.5	11.5	138.5	139.5
#000000	12	139	1	11.5	12.5	138.5	139.5
#010101	13	139	2	12.5	13.5	138.5	139.5
#010101	14	139	2	13.5	14.5	138.5	139.5
#010101	15	139	2	14.5	15.5	138.5	139.5
#020202	16	139	3	15.5	16.5	138.5	139.5
#030303	17	139	4	16.5	17.5	138.5	139.5
#030303	18	139	4	17.5	18.5	138.5	139.5
#030303	19	139	4	18.5	19.5	138.5	139.5
#030303	20	139	4	19.5	20.5	138.5	139.5
#030303	21	139	4	20.5	21.5	138.5	139.5
#060606	22	139	7	21.5	22.5	138.5	139.5
#080808	23	139	9	22.5	23.5	138.5	139.5
#080808	24	139	9	23.5	24.5	138.5	139.5
#0B0B0B	25	139	12	24.5	25.5	138.5	139.5
#131313	26	139	20	25.5	26.5	138.5	139.5
#181818	27	139	25	26.5	27.5	138.5	139.5
#2C2C2C	28	139	45	27.5	28.5	138.5	139.5
#464646	29	139	71	28.5	29.5	138.5	139.5
#3F3F3F	30	139	64	29.5	30.5	138.5	139.5
#313131	31	139	50	30.5	31.5	138.5	139.5
#2A2A2A	32	139	43	31.5	32.5	138.5	139.5
#2A2A2A	33	139	43	32.5	33.5	138.5	139.5
#2C2C2C	34	139	45	33.5	34.5	138.5	139.5
#2E2E2E	35	139	47	34.5	35.5	138.5	139.5
#2F2F2F	36	139	48	35.5	36.5	138.5	139.5
#333333	37	139	52	36.5	37.5	138.5	139.5
#343434	38	139	53	37.5	38.5	138.5	139.5
#333333	39	139	52	38.5	39.5	138.5	139.5
#353535	40	139	54	39.5	40.5	138.5	139.5
#363636	41	139	55	40.5	41.5	138.5	139.5
#343434	42	139	53	41.5	42.5	138.5	139.5
#333333	43	139	52	42.5	43.5	138.5	139.5
#353535	44	139	54	43.5	44.5	138.5	139.5
#373737	45	139	56	44.5	45.5	138.5	139.5
#3B3B3B	46	139	60	45.5	46.5	138.5	139.5
#414141	47	139	66	46.5	47.5	138.5	139.5
#454545	48	139	70	47.5	48.5	138.5	139.5
#4A4A4A	49	139	75	48.5	49.5	138.5	139.5
#4D4D4D	50	139	78	49.5	50.5	138.5	139.5
#4D4D4D	51	139	78	50.5	51.5	138.5	139.5
#4F4F4F	52	139	80	51.5	52.5	138.5	139.5
#525252	53	139	83	52.5	53.5	138.5	139.5
#525252	54	139	83	53.5	54.5	138.5	139.5
#515151	55	139	82	54.5	55.5	138.5	139.5
#535353	56	139	84	55.5	56.5	138.5	139.5
#595959	57	139	90	56.5	57.5	138.5	139.5
#5F5F5F	58	139	96	57.5	58.5	138.5	139.5
#626262	59	139	99	58.5	59.5	138.5	139.5
#686868	60	139	105	59.5	60.5	138.5	139.5
#727272	61	139	115	60.5	61.5	138.5	139.5
#797979	62	139	122	61.5	62.5	138.5	139.5
#7C7C7C	63	139	125	62.5	63.5	138.5	139.5
#818181	64	139	130	63.5	64.5	138.5	139.5
#858585	65	139	134	64.5	65.5	138.5	139.5
#898989	66	139	138	65.5	66.5	138.5	139.5
#929292	67	139	147	66.5	67.5	138.5	139.5
#969696	68	139	151	67.5	68.5	138.5	139.5
#9A9A9A	69	139	155	68.5	69.5	138.5	139.5
#9A9A9A	70	139	155	69.5	70.5	138.5	139.5
#9F9F9F	71	139	160	70.5	71.5	138.5	139.5
#AAAAAA	72	139	171	71.5	72.5	138.5	139.5
#B1B1B1	73	139	178	72.5	73.5	138.5	139.5
#B8B8B8	74	139	185	73.5	74.5	138.5	139.5
#BDBDBD	75	139	190	74.5	75.5	138.5	139.5
#C3C3C3	76	139	196	75.5	76.5	138.5	139.5
#C8C8C8	77	139	201	76.5	77.5	138.5	139.5
#C9C9C9	78	139	202	77.5	78.5	138.5	139.5
#C9C9C9	79	139	202	78.5	79.5	138.5	139.5
#C7C7C7	80	139	200	79.5	80.5	138.5	139.5
