fill	x	y	group	xmin	xmax	ymin	ymax
#555555	0	139	86	-0.5	0.5	138.5	139.5
#5B5B5B	1	139	92	0.5	1.5	138.5	139.5
#606060	2	139	97	1.5	2.5	138.5	139.5
#6B6B6B	3	139	108	2.5	3.5	138.5	139.5
#797979	4	139	122	3.5	4.5	138.5	139.5
#868686	5	139	135	4.5	5.5	138.5	139.5
#898989	6	139	138	5.5	6.5	138.5	139.5
#848484	7	139	133	6.5	7.5	138.5	139.5
#898989	8	139	138	7.5	8.5	138.5	139.5
#888888	9	139	137	8.5	9.5	138.5	139.5
#8D8D8D	10	139	142	9.5	10.5	138.5	139.5
#A0A0A0	11	139	161	10.5	11.5	138.5	139.5
#989898	12	139	153	11.5	12.5	138.5	139.5
#898989	13	139	138	12.5	13.5	138.5	139.5
#969696	14	139	151	13.5	14.5	138.5	139.5
#9E9E9E	15	139	159	14.5	15.5	138.5	139.5
#9E9E9E	16	139	159	15.5	16.5	138.5	139.5
#A4A4A4	17	139	165	16.5	17.5	138.5	139.5
#ACACAC	18	139	173	17.5	18.5	138.5	139.5
#9E9E9E	19	139	159	18.5	19.5	138.5	139.5
#9B9B9B	20	139	156	19.5	20.5	138.5	139.5
#969696	21	139	151	20.5	21.5	138.5	139.5
#8C8C8C	22	139	141	21.5	22.5	138.5	139.5
#7F7F7F	23	139	128	22.5	23.5	138.5	139.5
#676767	24	139	104	23.5	24.5	138.5	139.5
#646464	25	139	101	24.5	25.5	138.5	139.5
#646464	26	139	101	25.5	26.5	138.5	139.5
#646464	27	139	101	26.5	27.5	138.5	139.5
#616161	28	139	98	27.5	28.5	138.5	139.5
#6F6F6F	29	139	112	28.5	29.5	138.5	139.5
#8F8F8F	30	139	144	29.5	30.5	138.5	139.5
#A6A6A6	31	139	167	30.5	31.5	138.5	139.5
#A5A5A5	32	139	166	31.5	32.5	138.5	139.5
#A2A2A2	33	139	163	32.5	33.5	138.5	139.5
#A7A7A7	34	139	168	33.5	34.5	138.5	139.5
#B1B1B1	35	139	178	34.5	35.5	138.5	139.5
#A3A3A3	36	139	164	35.5	36.5	138.5	139.5
#909090	37	139	145	36.5	37.5	138.5	139.5
#939393	38	139	148	37.5	38.5	138.5	139.5
#898989	39	139	138	38.5	39.5	138.5	139.5
#818181	40	139	130	39.5	40.5	138.5	139.5
#868686	41	139	135	40.5	41.5	138.5	139.5
#8C8C8C	42	139	141	41.5	42.5	138.5	139.5
#909090	43	139	145	42.5	43.5	138.5	139.5
#969696	44	139	151	43.5	44.5	138.5	139.5
#989898	45	139	153	44.5	45.5	138.5	139.5
#A1A1A1	46	139	162	45.5	46.5	138.5	139.5
#A7A7A7	47	139	168	46.5	47.5	138.5	139.5
#ABABAB	48	139	172	47.5	48.5	138.5	139.5
#AFAFAF	49	139	176	48.5	49.5	138.5	139.5
#A9A9A9	50	139	170	49.5	50.5	138.5	139.5
#A6A6A6	51	139	167	50.5	51.5	138.5	139.5
#ADADAD	52	139	174	51.5	52.5	138.5	139.5
#ADADAD	53	139	174	52.5	53.5	138.5	139.5
#A9A9A9	54	139	170	53.5	54.5	138.5	139.5
#ABABAB	55	139	172	54.5	55.5	138.5	139.5
#B2B2B2	56	139	179	55.5	56.5	138.5	139.5
#B5B5B5	57	139	182	56.5	57.5	138.5	139.5
#B6B6B6	58	139	183	57.5	58.5	138.5	139.5
#B9B9B9	59	139	186	58.5	59.5	138.5	139.5
#BBBBBB	60	139	188	59.5	60.5	138.5	139.5
#BABABA	61	139	187	60.5	61.5	138.5	139.5
#B2B2B2	62	139	179	61.5	62.5	138.5	139.5
#ACACAC	63	139	173	62.5	63.5	138.5	139.5
#ADADAD	64	139	174	63.5	64.5	138.5	139.5
#A1A1A1	65	139	162	64.5	65.5	138.5	139.5
#A0A0A0	66	139	161	65.5	66.5	138.5	139.5
#A7A7A7	67	139	168	66.5	67.5	138.5	139.5
#B4B4B4	68	139	181	67.5	68.5	138.5	139.5
#BEBEBE	69	139	191	68.5	69.5	138.5	139.5
#C0C0C0	70	139	193	69.5	70.5	138.5	139.5
#BBBBBB	71	139	188	70.5	71.5	138.5	139.5
#B8B8B8	72	139	185	71.5	72.5	138.5	139.5
#B8B8B8	73	139	185	72.5	73.5	138.5	139.5
#B4B4B4	74	139	181	73.5	74.5	138.5	139.5
#AFAFAF	75	139	176	74.5	75.5	138.5	139.5
#A7A7A7	76	139	168	75.5	76.5	138.5	139.5
#9B9B9B	77	139	156	76.5	77.5	138.5	139.5
#989898	78	139	153	77.5	78.5	138.5	139.5
#9A9A9A	79	139	155	78.5	79.5	138.5	139.5
#A0A0A0	80	139	161	79.5	80.5	138.5	139.5
#A4A4A4	81	139	165	80.5	81.5	138.5	139.5
#A2A2A2	82	139	163	81.5	82.5	138.5	139.5
#9A9A9A	83	139	155	82.5	83.5	138.5	139.5
#909090	84	139	145	83.5	84.5	138.5	139.5
#848484	85	139	133	84.5	85.5	138.5	139.5
#7F7F7F	86	139	128	85.5	86.5	138.5	139.5
#717171	87	139	114	86.5	87.5	138.5	139.5
#5D5D5D	88	139	94	87.5	88.5	138.5	139.5
#575757	89	139	88	88.5	89.5	138.5	139.5
#515151	90	139	82	89.5	90.5	138.5	139.5
#494949	91	139	74	90.5	91.5	138.5	139.5
#444444	92	139	69	91.5	92.5	138.5	139.5
#414141	93	139	66	92.5	93.5	138.5	139.5
#3F3F3F	94	139	64	93.5	94.5	138.5	139.5
#3D3D3D	95	139	62	94.5	95.5	138.5	139.5
#363636	96	139	55	95.5	96.5	138.5	139.5
#333333	97	139	52	96.5	97.5	138.5	139.5
#565656	98	139	87	97.5	98.5	138.5	139.5
#898989	99	139	138	98.5	99.5	138.5	139.5
#989898	100	139	153	99.5	100.5	138.5	139.5
#8D8D8D	101	139	142	100.5	101.5	138.5	139.5
#7F7F7F	102	139	128	101.5	102.5	138.5	139.5
#7D7D7D	103	139	126	102.5	103.5	138.5	139.5
#808080	104	139	129	103.5	104.5	138.5	139.5
#818181	105	139	130	104.5	105.5	138.5	139.5
#7D7D7D	106	139	126	105.5	106.5	138.5	139.5
#6D6D6D	107	139	110	106.5	107.5	138.5	139.5
#636363	108	139	100	107.5	108.5	138.5	139.5
#626262	109	139	99	108.5	109.5	138.5	139.5
#5D5D5D	110	139	94	109.5	110.5	138.5	139.5
#4F4F4F	111	139	80	110.5	111.5	138.5	139.5
#434343	112	139	68	111.5	112.5	138.5	139.5
#3A3A3A	113	139	59	112.5	113.5	138.5	139.5
#3D3D3D	114	139	62	113.5	114.5	138.5	139.5
#636363	115	139	100	114.5	115.5	138.5	139.5
#727272	116	139	115	115.5	116.5	138.5	139.5
#646464	117	139	101	116.5	117.5	138.5	139.5
#606060	118	139	97	117.5	118.5	138.5	139.5
#5C5C5C	119	139	93	118.5	119.5	138.5	139.5
#585858	120	139	89	119.5	120.5	138.5	139.5
#636363	121	139	100	120.5	121.5	138.5	139.5
#737373	122	139	116	121.5	122.5	138.5	139.5
#757575	123	139	118	122.5	123.5	138.5	139.5
#6E6E6E	124	139	111	123.5	124.5	138.5	139.5
#646464	125	139	101	124.5	125.5	138.5	139.5
#4B4B4B	126	139	76	125.5	126.5	138.5	139.5
#3D3D3D	127	139	62	126.5	127.5	138.5	139.5
#353535	128	139	54	127.5	128.5	138.5	139.5
#272727	129	139	40	128.5	129.5	138.5	139.5
#1A1A1A	130	139	27	129.5	130.5	138.5	139.5
#111111	131	139	18	130.5	131.5	138.5	139.5
#0B0B0B	132	139	12	131.5	132.5	138.5	139.5
#070707	133	139	8	132.5	133.5	138.5	139.5
#040404	134	139	5	133.5	134.5	138.5	139.5
#010101	135	139	2	134.5	135.5	138.5	139.5
#000000	136	139	1	135.5	136.5	138.5	139.5
#000000	137	139	1	136.5	137.5	138.5	139.5
#000000	138	139	1	137.5	138.5	138.5	139.5
#000000	139	139	1	138.5	139.5	138.5	139.5
#4A4A4A	0	138	75	-0.5	0.5	137.5	138.5
#505050	1	138	81	0.5	1.5	137.5	138.5
#565656	2	138	87	1.5	2.5	137.5	138.5
#616161	3	138	98	2.5	3.5	137.5	138.5
#717171	4	138	114	3.5	4.5	137.5	138.5
#797979	5	138	122	4.5	5.5	137.5	138.5
#787878	6	138	121	5.5	6.5	137.5	138.5
#7D7D7D	7	138	126	6.5	7.5	137.5	138.5
#7D7D7D	8	138	126	7.5	8.5	137.5	138.5
#7C7C7C	9	138	125	8.5	9.5	137.5	138.5
#7A7A7A	10	138	123	9.5	10.5	137.5	138.5
#858585	11	138	134	10.5	11.5	137.5	138.5
#939393	12	138	148	11.5	12.5	137.5	138.5
#898989	13	138	138	12.5	13.5	137.5	138.5
#919191	14	138	146	13.5	14.5	137.5	138.5
#989898	15	138	153	14.5	15.5	137.5	138.5
#959595	16	138	150	15.5	16.5	137.5	138.5
#9B9B9B	17	138	156	16.5	17.5	137.5	138.5
#A5A5A5	18	138	166	17.5	18.5	137.5	138.5
#9D9D9D	19	138	158	18.5	19.5	137.5	138.5
#909090	20	138	145	19.5	20.5	137.5	138.5
#8D8D8D	21	138	142	20.5	21.5	137.5	138.5
#848484	22	138	133	21.5	22.5	137.5	138.5
#7F7F7F	23	138	128	22.5	23.5	137.5	138.5
#666666	24	138	103	23.5	24.5	137.5	138.5
#5D5D5D	25	138	94	24.5	25.5	137.5	138.5
#5D5D5D	26	138	94	25.5	26.5	137.5	138.5
#5D5D5D	27	138	94	26.5	27.5	137.5	138.5
#606060	28	138	97	27.5	28.5	137.5	138.5
#5F5F5F	29	138	96	28.5	29.5	137.5	138.5
#666666	30	138	103	29.5	30.5	137.5	138.5
#8B8B8B	31	138	140	30.5	31.5	137.5	138.5
#A3A3A3	32	138	164	31.5	32.5	137.5	138.5
#9E9E9E	33	138	159	32.5	33.5	137.5	138.5
#9D9D9D	34	138	158	33.5	34.5	137.5	138.5
#AAAAAA	35	138	171	34.5	35.5	137.5	138.5
#ACACAC	36	138	173	35.5	36.5	137.5	138.5
#A0A0A0	37	138	161	36.5	37.5	137.5	138.5
#969696	38	138	151	37.5	38.5	137.5	138.5
#888888	39	138	137	38.5	39.5	137.5	138.5
#7E7E7E	40	138	127	39.5	40.5	137.5	138.5
#878787	41	138	136	40.5	41.5	137.5	138.5
#8C8C8C	42	138	141	41.5	42.5	137.5	138.5
#8E8E8E	43	138	143	42.5	43.5	137.5	138.5
#949494	44	138	149	43.5	44.5	137.5	138.5
#9D9D9D	45	138	158	44.5	45.5	137.5	138.5
#A6A6A6	46	138	167	45.5	46.5	137.5	138.5
#A8A8A8	47	138	169	46.5	47.5	137.5	138.5
#A9A9A9	48	138	170	47.5	48.5	137.5	138.5
#A3A3A3	49	138	164	48.5	49.5	137.5	138.5
#9C9C9C	50	138	157	49.5	50.5	137.5	138.5
#9B9B9B	51	138	156	50.5	51.5	137.5	138.5
#A0A0A0	52	138	161	51.5	52.5	137.5	138.5
#A4A4A4	53	138	165	52.5	53.5	137.5	138.5
#A3A3A3	54	138	164	53.5	54.5	137.5	138.5
#A2A2A2	55	138	163	54.5	55.5	137.5	138.5
#A4A4A4	56	138	165	55.5	56.5	137.5	138.5
#A8A8A8	57	138	169	56.5	57.5	137.5	138.5
#AAAAAA	58	138	171	57.5	58.5	137.5	138.5
#ACACAC	59	138	173	58.5	59.5	137.5	138.5
#AEAEAE	60	138	175	59.5	60.5	137.5	138.5
#AFAFAF	61	138	176	60.5	61.5	137.5	138.5
#A5A5A5	62	138	166	61.5	62.5	137.5	138.5
#919191	63	138	146	62.5	63.5	137.5	138.5
#8C8C8C	64	138	141	63.5	64.5	137.5	138.5
#8E8E8E	65	138	143	64.5	65.5	137.5	138.5
#979797	66	138	152	65.5	66.5	137.5	138.5
#9A9A9A	67	138	155	66.5	67.5	137.5	138.5
#A8A8A8	68	138	169	67.5	68.5	137.5	138.5
#B4B4B4	69	138	181	68.5	69.5	137.5	138.5
#B7B7B7	70	138	184	69.5	70.5	137.5	138.5
#B4B4B4	71	138	181	70.5	71.5	137.5	138.5
#B0B0B0	72	138	177	71.5	72.5	137.5	138.5
#ADADAD	73	138	174	72.5	73.5	137.5	138.5
#A9A9A9	74	138	170	73.5	74.5	137.5	138.5
#A6A6A6	75	138	167	74.5	75.5	137.5	138.5
#A1A1A1	76	138	162	75.5	76.5	137.5	138.5
#9B9B9B	77	138	156	76.5	77.5	137.5	138.5
#999999	78	138	154	77.5	78.5	137.5	138.5
#979797	79	138	152	78.5	79.5	137.5	138.5
#949494	80	138	149	79.5	80.5	137.5	138.5
#989898	81	138	153	80.5	81.5	137.5	138.5
#999999	82	138	154	81.5	82.5	137.5	138.5
#969696	83	138	151	82.5	83.5	137.5	138.5
#929292	84	138	147	83.5	84.5	137.5	138.5
#868686	85	138	135	84.5	85.5	137.5	138.5
#7C7C7C	86	138	125	85.5	86.5	137.5	138.5
#717171	87	138	114	86.5	87.5	137.5	138.5
#626262	88	138	99	87.5	88.5	137.5	138.5
#5C5C5C	89	138	93	88.5	89.5	137.5	138.5
#555555	90	138	86	89.5	90.5	137.5	138.5
#4C4C4C	91	138	77	90.5	91.5	137.5	138.5
#474747	92	138	72	91.5	92.5	137.5	138.5
#444444	93	138	69	92.5	93.5	137.5	138.5
#404040	94	138	65	93.5	94.5	137.5	138.5
#3D3D3D	95	138	62	94.5	95.5	137.5	138.5
#383838	96	138	57	95.5	96.5	137.5	138.5
#4E4E4E	97	138	79	96.5	97.5	137.5	138.5
#868686	98	138	135	97.5	98.5	137.5	138.5
#979797	99	138	152	98.5	99.5	137.5	138.5
#959595	100	138	150	99.5	100.5	137.5	138.5
#858585	101	138	134	100.5	101.5	137.5	138.5
#7E7E7E	102	138	127	101.5	102.5	137.5	138.5
#828282	103	138	131	102.5	103.5	137.5	138.5
#818181	104	138	130	103.5	104.5	137.5	138.5
#7F7F7F	105	138	128	104.5	105.5	137.5	138.5
#6E6E6E	106	138	111	105.5	106.5	137.5	138.5
#535353	107	138	84	106.5	107.5	137.5	138.5
#434343	108	138	68	107.5	108.5	137.5	138.5
#393939	109	138	58	108.5	109.5	137.5	138.5
#343434	110	138	53	109.5	110.5	137.5	138.5
#313131	111	138	50	110.5	111.5	137.5	138.5
#333333	112	138	52	111.5	112.5	137.5	138.5
#474747	113	138	72	112.5	113.5	137.5	138.5
#696969	114	138	106	113.5	114.5	137.5	138.5
#747474	115	138	117	114.5	115.5	137.5	138.5
#676767	116	138	104	115.5	116.5	137.5	138.5
#5F5F5F	117	138	96	116.5	117.5	137.5	138.5
#5B5B5B	118	138	92	117.5	118.5	137.5	138.5
#565656	119	138	87	118.5	119.5	137.5	138.5
#636363	120	138	100	119.5	120.5	137.5	138.5
#757575	121	138	118	120.5	121.5	137.5	138.5
#767676	122	138	119	121.5	122.5	137.5	138.5
#6F6F6F	123	138	112	122.5	123.5	137.5	138.5
#686868	124	138	105	123.5	124.5	137.5	138.5
#5D5D5D	125	138	94	124.5	125.5	137.5	138.5
#474747	126	138	72	125.5	126.5	137.5	138.5
#3D3D3D	127	138	62	126.5	127.5	137.5	138.5
#494949	128	138	74	127.5	128.5	137.5	138.5
#474747	129	138	72	128.5	129.5	137.5	138.5
#353535	130	138	54	129.5	130.5	137.5	138.5
#1E1E1E	131	138	31	130.5	131.5	137.5	138.5
#0D0D0D	132	138	14	131.5	132.5	137.5	138.5
#080808	133	138	9	132.5	133.5	137.5	138.5
#050505	134	138	6	133.5	134.5	137.5	138.5
#020202	135	138	3	134.5	135.5	137.5	138.5
#000000	136	138	1	135.5	136.5	137.5	138.5
#000000	137	138	1	136.5	137.5	137.5	138.5
#000000	138	138	1	137.5	138.5	137.5	138.5
#000000	139	138	1	138.5	139.5	137.5	138.5
#545454	0	137	85	-0.5	0.5	136.5	137.5
#5D5D5D	1	137	94	0.5	1.5	136.5	137.5
#5B5B5B	2	137	92	1.5	2.5	136.5	137.5
#5F5F5F	3	137	96	2.5	3.5	136.5	137.5
#6D6D6D	4	137	110	3.5	4.5	136.5	137.5
#6C6C6C	5	137	109	4.5	5.5	136.5	137.5
#656565	6	137	102	5.5	6.5	136.5	137.5
#6E6E6E	7	137	111	6.5	7.5	136.5	137.5
#6D6D6D	8	137	110	7.5	8.5	136.5	137.5
#686868	9	137	105	8.5	9.5	136.5	137.5
#696969	10	137	106	9.5	10.5	136.5	137.5
#6A6A6A	11	137	107	10.5	11.5	136.5	137.5
#808080	12	137	129	11.5	12.5	136.5	137.5
#6E6E6E	13	137	111	12.5	13.5	136.5	137.5
#7A7A7A	14	137	123	13.5	14.5	136.5	137.5
#949494	15	137	149	14.5	15.5	136.5	137.5
#919191	16	137	146	15.5	16.5	136.5	137.5
#969696	17	137	151	16.5	17.5	136.5	137.5
#9E9E9E	18	137	159	17.5	18.5	136.5	137.5
#9E9E9E	19	137	159	18.5	19.5	136.5	137.5
#999999	20	137	154	19.5	20.5	136.5	137.5
#8D8D8D	21	137	142	20.5	21.5	136.5	137.5
#838383	22	137	132	21.5	22.5	136.5	137.5
#808080	23	137	129	22.5	23.5	136.5	137.5
#6A6A6A	24	137	107	23.5	24.5	136.5	137.5
#606060	25	137	97	24.5	25.5	136.5	137.5
#616161	26	137	98	25.5	26.5	136.5	137.5
#606060	27	137	97	26.5	27.5	136.5	137.5
#656565	28	137	102	27.5	28.5	136.5	137.5
#696969	29	137	106	28.5	29.5	136.5	137.5
#6B6B6B	30	137	108	29.5	30.5	136.5	137.5
#737373	31	137	116	30.5	31.5	136.5	137.5
#8D8D8D	32	137	142	31.5	32.5	136.5	137.5
#A1A1A1	33	137	162	32.5	33.5	136.5	137.5
#A0A0A0	34	137	161	33.5	34.5	136.5	137.5
#A4A4A4	35	137	165	34.5	35.5	136.5	137.5
#AAAAAA	36	137	171	35.5	36.5	136.5	137.5
#AAAAAA	37	137	171	36.5	37.5	136.5	137.5
#ABABAB	38	137	172	37.5	38.5	136.5	137.5
#9C9C9C	39	137	157	38.5	39.5	136.5	137.5
#878787	40	137	136	39.5	40.5	136.5	137.5
#8C8C8C	41	137	141	40.5	41.5	136.5	137.5
#949494	42	137	149	41.5	42.5	136.5	137.5
#9A9A9A	43	137	155	42.5	43.5	136.5	137.5
#A2A2A2	44	137	163	43.5	44.5	136.5	137.5
#A9A9A9	45	137	170	44.5	45.5	136.5	137.5
#AAAAAA	46	137	171	45.5	46.5	136.5	137.5
#ACACAC	47	137	173	46.5	47.5	136.5	137.5
#A9A9A9	48	137	170	47.5	48.5	136.5	137.5
#A0A0A0	49	137	161	48.5	49.5	136.5	137.5
#9B9B9B	50	137	156	49.5	50.5	136.5	137.5
#989898	51	137	153	50.5	51.5	136.5	137.5
#989898	52	137	153	51.5	52.5	136.5	137.5
#9F9F9F	53	137	160	52.5	53.5	136.5	137.5
#A1A1A1	54	137	162	53.5	54.5	136.5	137.5
#A1A1A1	55	137	162	54.5	55.5	136.5	137.5
#A3A3A3	56	137	164	55.5	56.5	136.5	137.5
#A2A2A2	57	137	163	56.5	57.5	136.5	137.5
#A6A6A6	58	137	167	57.5	58.5	136.5	137.5
#AAAAAA	59	137	171	58.5	59.5	136.5	137.5
#AEAEAE	60	137	175	59.5	60.5	136.5	137.5
#AEAEAE	61	137	175	60.5	61.5	136.5	137.5
#A5A5A5	62	137	166	61.5	62.5	136.5	137.5
#909090	63	137	145	62.5	63.5	136.5	137.5
#878787	64	137	136	63.5	64.5	136.5	137.5
#8D8D8D	65	137	142	64.5	65.5	136.5	137.5
#999999	66	137	154	65.5	66.5	136.5	137.5
#9D9D9D	67	137	158	66.5	67.5	136.5	137.5
#A6A6A6	68	137	167	67.5	68.5	136.5	137.5
#B4B4B4	69	137	181	68.5	69.5	136.5	137.5
#B4B4B4	70	137	181	69.5	70.5	136.5	137.5
#AEAEAE	71	137	175	70.5	71.5	136.5	137.5
#AAAAAA	72	137	171	71.5	72.5	136.5	137.5
#A8A8A8	73	137	169	72.5	73.5	136.5	137.5
#A9A9A9	74	137	170	73.5	74.5	136.5	137.5
#A9A9A9	75	137	170	74.5	75.5	136.5	137.5
#A1A1A1	76	137	162	75.5	76.5	136.5	137.5
#9A9A9A	77	137	155	76.5	77.5	136.5	137.5
#999999	78	137	154	77.5	78.5	136.5	137.5
#9B9B9B	79	137	156	78.5	79.5	136.5	137.5
#9C9C9C	80	137	157	79.5	80.5	136.5	137.5
#9B9B9B	81	137	156	80.5	81.5	136.5	137.5
#9D9D9D	82	137	158	81.5	82.5	136.5	137.5
#9C9C9C	83	137	157	82.5	83.5	136.5	137.5
#969696	84	137	151	83.5	84.5	136.5	137.5
#909090	85	137	145	84.5	85.5	136.5	137.5
#848484	86	137	133	85.5	86.5	136.5	137.5
#777777	87	137	120	86.5	87.5	136.5	137.5
#6F6F6F	88	137	112	87.5	88.5	136.5	137.5
#6A6A6A	89	137	107	88.5	89.5	136.5	137.5
#616161	90	137	98	89.5	90.5	136.5	137.5
#5A5A5A	91	137	91	90.5	91.5	136.5	137.5
#555555	92	137	86	91.5	92.5	136.5	137.5
#4E4E4E	93	137	79	92.5	93.5	136.5	137.5
#4A4A4A	94	137	75	93.5	94.5	136.5	137.5
#4C4C4C	95	137	77	94.5	95.5	136.5	137.5
#5A5A5A	96	137	91	95.5	96.5	136.5	137.5
#8A8A8A	97	137	139	96.5	97.5	136.5	137.5
#9E9E9E	98	137	159	97.5	98.5	136.5	137.5
#969696	99	137	151	98.5	99.5	136.5	137.5
#909090	100	137	145	99.5	100.5	136.5	137.5
#8F8F8F	101	137	144	100.5	101.5	136.5	137.5
#929292	102	137	147	101.5	102.5	136.5	137.5
#939393	103	137	148	102.5	103.5	136.5	137.5
#808080	104	137	129	103.5	104.5	136.5	137.5
#616161	105	137	98	104.5	105.5	136.5	137.5
#484848	106	137	73	105.5	106.5	136.5	137.5
#3A3A3A	107	137	59	106.5	107.5	136.5	137.5
#373737	108	137	56	107.5	108.5	136.5	137.5
#363636	109	137	55	108.5	109.5	136.5	137.5
#343434	110	137	53	109.5	110.5	136.5	137.5
#3E3E3E	111	137	63	110.5	111.5	136.5	137.5
#595959	112	137	90	111.5	112.5	136.5	137.5
#777777	113	137	120	112.5	113.5	136.5	137.5
#797979	114	137	122	113.5	114.5	136.5	137.5
#6B6B6B	115	137	108	114.5	115.5	136.5	137.5
#666666	116	137	103	115.5	116.5	136.5	137.5
#636363	117	137	100	116.5	117.5	136.5	137.5
#5A5A5A	118	137	91	117.5	118.5	136.5	137.5
#626262	119	137	99	118.5	119.5	136.5	137.5
#797979	120	137	122	119.5	120.5	136.5	137.5
#7A7A7A	121	137	123	120.5	121.5	136.5	137.5
#767676	122	137	119	121.5	122.5	136.5	137.5
#717171	123	137	114	122.5	123.5	136.5	137.5
#6A6A6A	124	137	107	123.5	124.5	136.5	137.5
#5D5D5D	125	137	94	124.5	125.5	136.5	137.5
#525252	126	137	83	125.5	126.5	136.5	137.5
#4F4F4F	127	137	80	126.5	127.5	136.5	137.5
#545454	128	137	85	127.5	128.5	136.5	137.5
#555555	129	137	86	128.5	129.5	136.5	137.5
#4C4C4C	130	137	77	129.5	130.5	136.5	137.5
#3A3A3A	131	137	59	130.5	131.5	136.5	137.5
#1D1D1D	132	137	30	131.5	132.5	136.5	137.5
#0A0A0A	133	137	11	132.5	133.5	136.5	137.5
#060606	134	137	7	133.5	134.5	136.5	137.5
#030303	135	137	4	134.5	135.5	136.5	137.5
#010101	136	137	2	135.5	136.5	136.5	137.5
#000000	137	137	1	136.5	137.5	136.5	137.5
#000000	138	137	1	137.5	138.5	136.5	137.5
#000000	139	137	1	138.5	139.5	136.5	137.5
#626262	0	136	99	-0.5	0.5	135.5	136.5
#676767	1	136	104	0.5	1.5	135.5	136.5
#666666	2	136	103	1.5	2.5	135.5	136.5
#666666	3	136	103	2.5	3.5	135.5	136.5
#666666	4	136	103	3.5	4.5	135.5	136.5
#707070	5	136	113	4.5	5.5	135.5	136.5
#767676	6	136	119	5.5	6.5	135.5	136.5
#727272	7	136	115	6.5	7.5	135.5	136.5
#757575	8	136	118	7.5	8.5	135.5	136.5
#777777	9	136	120	8.5	9.5	135.5	136.5
