fill	x	y	group	xmin	xmax	ymin	ymax
#0D0D0D	0	139	14	-0.5	0.5	138.5	139.5
#0E0E0E	1	139	15	0.5	1.5	138.5	139.5
#0F0F0F	2	139	16	1.5	2.5	138.5	139.5
#0F0F0F	3	139	16	2.5	3.5	138.5	139.5
#0F0F0F	4	139	16	3.5	4.5	138.5	139.5
#111111	5	139	18	4.5	5.5	138.5	139.5
#171717	6	139	24	5.5	6.5	138.5	139.5
#191919	7	139	26	6.5	7.5	138.5	139.5
#1C1C1C	8	139	29	7.5	8.5	138.5	139.5
#1E1E1E	9	139	31	8.5	9.5	138.5	139.5
#202020	10	139	33	9.5	10.5	138.5	139.5
#232323	11	139	36	10.5	11.5	138.5	139.5
#252525	12	139	38	11.5	12.5	138.5	139.5
#252525	13	139	38	12.5	13.5	138.5	139.5
#252525	14	139	38	13.5	14.5	138.5	139.5
#292929	15	139	42	14.5	15.5	138.5	139.5
#252525	16	139	38	15.5	16.5	138.5	139.5
#232323	17	139	36	16.5	17.5	138.5	139.5
#222222	18	139	35	17.5	18.5	138.5	139.5
#1C1C1C	19	139	29	18.5	19.5	138.5	139.5
#1A1A1A	20	139	27	19.5	20.5	138.5	139.5
#1A1A1A	21	139	27	20.5	21.5	138.5	139.5
#1C1C1C	22	139	29	21.5	22.5	138.5	139.5
#1F1F1F	23	139	32	22.5	23.5	138.5	139.5
#232323	24	139	36	23.5	24.5	138.5	139.5
#252525	25	139	38	24.5	25.5	138.5	139.5
#292929	26	139	42	25.5	26.5	138.5	139.5
#282828	27	139	41	26.5	27.5	138.5	139.5
#292929	28	139	42	27.5	28.5	138.5	139.5
#282828	29	139	41	28.5	29.5	138.5	139.5
#2A2A2A	30	139	43	29.5	30.5	138.5	139.5
#282828	31	139	41	30.5	31.5	138.5	139.5
#292929	32	139	42	31.5	32.5	138.5	139.5
#2A2A2A	33	139	43	32.5	33.5	138.5	139.5
#2B2B2B	34	139	44	33.5	34.5	138.5	139.5
#2C2C2C	35	139	45	34.5	35.5	138.5	139.5
#2E2E2E	36	139	47	35.5	36.5	138.5	139.5
#303030	37	139	49	36.5	37.5	138.5	139.5
#313131	38	139	50	37.5	38.5	138.5	139.5
#303030	39	139	49	38.5	39.5	138.5	139.5
#313131	40	139	50	39.5	40.5	138.5	139.5
#303030	41	139	49	40.5	41.5	138.5	139.5
#2E2E2E	42	139	47	41.5	42.5	138.5	139.5
#2D2D2D	43	139	46	42.5	43.5	138.5	139.5
#2C2C2C	44	139	45	43.5	44.5	138.5	139.5
#2C2C2C	45	139	45	44.5	45.5	138.5	139.5
#2E2E2E	46	139	47	45.5	46.5	138.5	139.5
#2E2E2E	47	139	47	46.5	47.5	138.5	139.5
#2F2F2F	48	139	48	47.5	48.5	138.5	139.5
#363636	49	139	55	48.5	49.5	138.5	139.5
#3A3A3A	50	139	59	49.5	50.5	138.5	139.5
#363636	51	139	55	50.5	51.5	138.5	139.5
#363636	52	139	55	51.5	52.5	138.5	139.5
#383838	53	139	57	52.5	53.5	138.5	139.5
#3B3B3B	54	139	60	53.5	54.5	138.5	139.5
#3E3E3E	55	139	63	54.5	55.5	138.5	139.5
#404040	56	139	65	55.5	56.5	138.5	139.5
#434343	57	139	68	56.5	57.5	138.5	139.5
#454545	58	139	70	57.5	58.5	138.5	139.5
#484848	59	139	73	58.5	59.5	138.5	139.5
#484848	60	139	73	59.5	60.5	138.5	139.5
#484848	61	139	73	60.5	61.5	138.5	139.5
#4A4A4A	62	139	75	61.5	62.5	138.5	139.5
#4D4D4D	63	139	78	62.5	63.5	138.5	139.5
#494949	64	139	74	63.5	64.5	138.5	139.5
#484848	65	139	73	64.5	65.5	138.5	139.5
#4A4A4A	66	139	75	65.5	66.5	138.5	139.5
#4A4A4A	67	139	75	66.5	67.5	138.5	139.5
#4D4D4D	68	139	78	67.5	68.5	138.5	139.5
#505050	69	139	81	68.5	69.5	138.5	139.5
#545454	70	139	85	69.5	70.5	138.5	139.5
#565656	71	139	87	70.5	71.5	138.5	139.5
#565656	72	139	87	71.5	72.5	138.5	139.5
#565656	73	139	87	72.5	73.5	138.5	139.5
#555555	74	139	86	73.5	74.5	138.5	139.5
#4F4F4F	75	139	80	74.5	75.5	138.5	139.5
#4E4E4E	76	139	79	75.5	76.5	138.5	139.5
#4E4E4E	77	139	79	76.5	77.5	138.5	139.5
#4B4B4B	78	139	76	77.5	78.5	138.5	139.5
#4B4B4B	79	139	76	78.5	79.5	138.5	139.5
#505050	80	139	81	79.5	80.5	138.5	139.5
#565656	81	139	87	80.5	81.5	138.5	139.5
#595959	82	139	90	81.5	82.5	138.5	139.5
#585858	83	139	89	82.5	83.5	138.5	139.5
#555555	84	139	86	83.5	84.5	138.5	139.5
#535353	85	139	84	84.5	85.5	138.5	139.5
#4E4E4E	86	139	79	85.5	86.5	138.5	139.5
#4C4C4C	87	139	77	86.5	87.5	138.5	139.5
#4C4C4C	88	139	77	87.5	88.5	138.5	139.5
#494949	89	139	74	88.5	89.5	138.5	139.5
#484848	90	139	73	89.5	90.5	138.5	139.5
#454545	91	139	70	90.5	91.5	138.5	139.5
#424242	92	139	67	91.5	92.5	138.5	139.5
#404040	93	139	65	92.5	93.5	138.5	139.5
#3D3D3D	94	139	62	93.5	94.5	138.5	139.5
#3B3B3B	95	139	60	94.5	95.5	138.5	139.5
#393939	96	139	58	95.5	96.5	138.5	139.5
#363636	97	139	55	96.5	97.5	138.5	139.5
#383838	98	139	57	97.5	98.5	138.5	139.5
#373737	99	139	56	98.5	99.5	138.5	139.5
#333333	100	139	52	99.5	100.5	138.5	139.5
#2F2F2F	101	139	48	100.5	101.5	138.5	139.5
#2C2C2C	102	139	45	101.5	102.5	138.5	139.5
#2A2A2A	103	139	43	102.5	103.5	138.5	139.5
#282828	104	139	41	103.5	104.5	138.5	139.5
#262626	105	139	39	104.5	105.5	138.5	139.5
#242424	106	139	37	105.5	106.5	138.5	139.5
#222222	107	139	35	106.5	107.5	138.5	139.5
#202020	108	139	33	107.5	108.5	138.5	139.5
#1E1E1E	109	139	31	108.5	109.5	138.5	139.5
#1D1D1D	110	139	30	109.5	110.5	138.5	139.5
#1D1D1D	111	139	30	110.5	111.5	138.5	139.5
#1E1E1E	112	139	31	111.5	112.5	138.5	139.5
#1E1E1E	113	139	31	112.5	113.5	138.5	139.5
#1B1B1B	114	139	28	113.5	114.5	138.5	139.5
#181818	115	139	25	114.5	115.5	138.5	139.5
#141414	116	139	21	115.5	116.5	138.5	139.5
#111111	117	139	18	116.5	117.5	138.5	139.5
#121212	118	139	19	117.5	118.5	138.5	139.5
#151515	119	139	22	118.5	119.5	138.5	139.5
#131313	120	139	20	119.5	120.5	138.5	139.5
#111111	121	139	18	120.5	121.5	138.5	139.5
#0C0C0C	122	139	13	121.5	122.5	138.5	139.5
#0B0B0B	123	139	12	122.5	123.5	138.5	139.5
#080808	124	139	9	123.5	124.5	138.5	139.5
#080808	125	139	9	124.5	125.5	138.5	139.5
#060606	126	139	7	125.5	126.5	138.5	139.5
#040404	127	139	5	126.5	127.5	138.5	139.5
#030303	128	139	4	127.5	128.5	138.5	139.5
#030303	129	139	4	128.5	129.5	138.5	139.5
#030303	130	139	4	129.5	130.5	138.5	139.5
#020202	131	139	3	130.5	131.5	138.5	139.5
#020202	132	139	3	131.5	132.5	138.5	139.5
#020202	133	139	3	132.5	133.5	138.5	139.5
#020202	134	139	3	133.5	134.5	138.5	139.5
#020202	135	139	3	134.5	135.5	138.5	139.5
#020202	136	139	3	135.5	136.5	138.5	139.5
#010101	137	139	2	136.5	137.5	138.5	139.5
#000000	138	139	1	137.5	138.5	138.5	139.5
#000000	139	139	1	138.5	139.5	138.5	139.5
#0F0F0F	0	138	16	-0.5	0.5	137.5	138.5
#111111	1	138	18	0.5	1.5	137.5	138.5
#121212	2	138	19	1.5	2.5	137.5	138.5
#131313	3	138	20	2.5	3.5	137.5	138.5
#121212	4	138	19	3.5	4.5	137.5	138.5
#151515	5	138	22	4.5	5.5	137.5	138.5
#191919	6	138	26	5.5	6.5	137.5	138.5
#1B1B1B	7	138	28	6.5	7.5	137.5	138.5
#1F1F1F	8	138	32	7.5	8.5	137.5	138.5
#222222	9	138	35	8.5	9.5	137.5	138.5
#212121	10	138	34	9.5	10.5	137.5	138.5
#232323	11	138	36	10.5	11.5	137.5	138.5
#242424	12	138	37	11.5	12.5	137.5	138.5
#242424	13	138	37	12.5	13.5	137.5	138.5
#242424	14	138	37	13.5	14.5	137.5	138.5
#272727	15	138	40	14.5	15.5	137.5	138.5
#262626	16	138	39	15.5	16.5	137.5	138.5
#242424	17	138	37	16.5	17.5	137.5	138.5
#252525	18	138	38	17.5	18.5	137.5	138.5
#242424	19	138	37	18.5	19.5	137.5	138.5
#212121	20	138	34	19.5	20.5	137.5	138.5
#1E1E1E	21	138	31	20.5	21.5	137.5	138.5
#1E1E1E	22	138	31	21.5	22.5	137.5	138.5
#212121	23	138	34	22.5	23.5	137.5	138.5
#252525	24	138	38	23.5	24.5	137.5	138.5
#262626	25	138	39	24.5	25.5	137.5	138.5
#272727	26	138	40	25.5	26.5	137.5	138.5
#292929	27	138	42	26.5	27.5	137.5	138.5
#292929	28	138	42	27.5	28.5	137.5	138.5
#2A2A2A	29	138	43	28.5	29.5	137.5	138.5
#2C2C2C	30	138	45	29.5	30.5	137.5	138.5
#2D2D2D	31	138	46	30.5	31.5	137.5	138.5
#2E2E2E	32	138	47	31.5	32.5	137.5	138.5
#2F2F2F	33	138	48	32.5	33.5	137.5	138.5
#313131	34	138	50	33.5	34.5	137.5	138.5
#313131	35	138	50	34.5	35.5	137.5	138.5
#313131	36	138	50	35.5	36.5	137.5	138.5
#323232	37	138	51	36.5	37.5	137.5	138.5
#343434	38	138	53	37.5	38.5	137.5	138.5
#333333	39	138	52	38.5	39.5	137.5	138.5
#363636	40	138	55	39.5	40.5	137.5	138.5
#383838	41	138	57	40.5	41.5	137.5	138.5
#383838	42	138	57	41.5	42.5	137.5	138.5
#393939	43	138	58	42.5	43.5	137.5	138.5
#393939	44	138	58	43.5	44.5	137.5	138.5
#3A3A3A	45	138	59	44.5	45.5	137.5	138.5
#3B3B3B	46	138	60	45.5	46.5	137.5	138.5
#3B3B3B	47	138	60	46.5	47.5	137.5	138.5
#3D3D3D	48	138	62	47.5	48.5	137.5	138.5
#434343	49	138	68	48.5	49.5	137.5	138.5
#414141	50	138	66	49.5	50.5	137.5	138.5
#404040	51	138	65	50.5	51.5	137.5	138.5
#444444	52	138	69	51.5	52.5	137.5	138.5
#464646	53	138	71	52.5	53.5	137.5	138.5
#484848	54	138	73	53.5	54.5	137.5	138.5
#4A4A4A	55	138	75	54.5	55.5	137.5	138.5
#4B4B4B	56	138	76	55.5	56.5	137.5	138.5
#4D4D4D	57	138	78	56.5	57.5	137.5	138.5
#4D4D4D	58	138	78	57.5	58.5	137.5	138.5
#4E4E4E	59	138	79	58.5	59.5	137.5	138.5
#4E4E4E	60	138	79	59.5	60.5	137.5	138.5
#4D4D4D	61	138	78	60.5	61.5	137.5	138.5
#4D4D4D	62	138	78	61.5	62.5	137.5	138.5
#505050	63	138	81	62.5	63.5	137.5	138.5
#4C4C4C	64	138	77	63.5	64.5	137.5	138.5
#4B4B4B	65	138	76	64.5	65.5	137.5	138.5
#4D4D4D	66	138	78	65.5	66.5	137.5	138.5
#4F4F4F	67	138	80	66.5	67.5	137.5	138.5
#505050	68	138	81	67.5	68.5	137.5	138.5
#525252	69	138	83	68.5	69.5	137.5	138.5
#565656	70	138	87	69.5	70.5	137.5	138.5
#5A5A5A	71	138	91	70.5	71.5	137.5	138.5
#5A5A5A	72	138	91	71.5	72.5	137.5	138.5
#595959	73	138	90	72.5	73.5	137.5	138.5
