fill	x	y	group	xmin	xmax	ymin	ymax
#030303	0	139	4	-0.5	0.5	138.5	139.5
#030303	1	139	4	0.5	1.5	138.5	139.5
#030303	2	139	4	1.5	2.5	138.5	139.5
#020202	3	139	3	2.5	3.5	138.5	139.5
#020202	4	139	3	3.5	4.5	138.5	139.5
#020202	5	139	3	4.5	5.5	138.5	139.5
#020202	6	139	3	5.5	6.5	138.5	139.5
#020202	7	139	3	6.5	7.5	138.5	139.5
#020202	8	139	3	7.5	8.5	138.5	139.5
#020202	9	139	3	8.5	9.5	138.5	139.5
#020202	10	139	3	9.5	10.5	138.5	139.5
#020202	11	139	3	10.5	11.5	138.5	139.5
#020202	12	139	3	11.5	12.5	138.5	139.5
#020202	13	139	3	12.5	13.5	138.5	139.5
#020202	14	139	3	13.5	14.5	138.5	139.5
#020202	15	139	3	14.5	15.5	138.5	139.5
#020202	16	139	3	15.5	16.5	138.5	139.5
#020202	17	139	3	16.5	17.5	138.5	139.5
#010101	18	139	2	17.5	18.5	138.5	139.5
#010101	19	139	2	18.5	19.5	138.5	139.5
#010101	20	139	2	19.5	20.5	138.5	139.5
#010101	21	139	2	20.5	21.5	138.5	139.5
#010101	22	139	2	21.5	22.5	138.5	139.5
#010101	23	139	2	22.5	23.5	138.5	139.5
#020202	24	139	3	23.5	24.5	138.5	139.5
#020202	25	139	3	24.5	25.5	138.5	139.5
#020202	26	139	3	25.5	26.5	138.5	139.5
#010101	27	139	2	26.5	27.5	138.5	139.5
#010101	28	139	2	27.5	28.5	138.5	139.5
#010101	29	139	2	28.5	29.5	138.5	139.5
#010101	30	139	2	29.5	30.5	138.5	139.5
#010101	31	139	2	30.5	31.5	138.5	139.5
#010101	32	139	2	31.5	32.5	138.5	139.5
#010101	33	139	2	32.5	33.5	138.5	139.5
#010101	34	139	2	33.5	34.5	138.5	139.5
#010101	35	139	2	34.5	35.5	138.5	139.5
#010101	36	139	2	35.5	36.5	138.5	139.5
#010101	37	139	2	36.5	37.5	138.5	139.5
#010101	38	139	2	37.5	38.5	138.5	139.5
#020202	39	139	3	38.5	39.5	138.5	139.5
#010101	40	139	2	39.5	40.5	138.5	139.5
#010101	41	139	2	40.5	41.5	138.5	139.5
#010101	42	139	2	41.5	42.5	138.5	139.5
#010101	43	139	2	42.5	43.5	138.5	139.5
#010101	44	139	2	43.5	44.5	138.5	139.5
#010101	45	139	2	44.5	45.5	138.5	139.5
#040404	46	139	5	45.5	46.5	138.5	139.5
#131313	47	139	20	46.5	47.5	138.5	139.5
#191919	48	139	26	47.5	48.5	138.5	139.5
#1C1C1C	49	139	29	48.5	49.5	138.5	139.5
#202020	50	139	33	49.5	50.5	138.5	139.5
#262626	51	139	39	50.5	51.5	138.5	139.5
#262626	52	139	39	51.5	52.5	138.5	139.5
#232323	53	139	36	52.5	53.5	138.5	139.5
#262626	54	139	39	53.5	54.5	138.5	139.5
#323232	55	139	51	54.5	55.5	138.5	139.5
#393939	56	139	58	55.5	56.5	138.5	139.5
#3C3C3C	57	139	61	56.5	57.5	138.5	139.5
#404040	58	139	65	57.5	58.5	138.5	139.5
#494949	59	139	74	58.5	59.5	138.5	139.5
#565656	60	139	87	59.5	60.5	138.5	139.5
#626262	61	139	99	60.5	61.5	138.5	139.5
#6B6B6B	62	139	108	61.5	62.5	138.5	139.5
#6B6B6B	63	139	108	62.5	63.5	138.5	139.5
#707070	64	139	113	63.5	64.5	138.5	139.5
#6F6F6F	65	139	112	64.5	65.5	138.5	139.5
#707070	66	139	113	65.5	66.5	138.5	139.5
#707070	67	139	113	66.5	67.5	138.5	139.5
#6E6E6E	68	139	111	67.5	68.5	138.5	139.5
#696969	69	139	106	68.5	69.5	138.5	139.5
#606060	70	139	97	69.5	70.5	138.5	139.5
#606060	71	139	97	70.5	71.5	138.5	139.5
#6C6C6C	72	139	109	71.5	72.5	138.5	139.5
#737373	73	139	116	72.5	73.5	138.5	139.5
#727272	74	139	115	73.5	74.5	138.5	139.5
#606060	75	139	97	74.5	75.5	138.5	139.5
#5C5C5C	76	139	93	75.5	76.5	138.5	139.5
#595959	77	139	90	76.5	77.5	138.5	139.5
#4E4E4E	78	139	79	77.5	78.5	138.5	139.5
#404040	79	139	65	78.5	79.5	138.5	139.5
#3D3D3D	80	139	62	79.5	80.5	138.5	139.5
#3B3B3B	81	139	60	80.5	81.5	138.5	139.5
#373737	82	139	56	81.5	82.5	138.5	139.5
#313131	83	139	50	82.5	83.5	138.5	139.5
#2B2B2B	84	139	44	83.5	84.5	138.5	139.5
#282828	85	139	41	84.5	85.5	138.5	139.5
#222222	86	139	35	85.5	86.5	138.5	139.5
#202020	87	139	33	86.5	87.5	138.5	139.5
#1D1D1D	88	139	30	87.5	88.5	138.5	139.5
#171717	89	139	24	88.5	89.5	138.5	139.5
#151515	90	139	22	89.5	90.5	138.5	139.5
#0E0E0E	91	139	15	90.5	91.5	138.5	139.5
#070707	92	139	8	91.5	92.5	138.5	139.5
#040404	93	139	5	92.5	93.5	138.5	139.5
#020202	94	139	3	93.5	94.5	138.5	139.5
#020202	95	139	3	94.5	95.5	138.5	139.5
#020202	96	139	3	95.5	96.5	138.5	139.5
#020202	97	139	3	96.5	97.5	138.5	139.5
#010101	98	139	2	97.5	98.5	138.5	139.5
#010101	99	139	2	98.5	99.5	138.5	139.5
#010101	100	139	2	99.5	100.5	138.5	139.5
#010101	101	139	2	100.5	101.5	138.5	139.5
#010101	102	139	2	101.5	102.5	138.5	139.5
#010101	103	139	2	102.5	103.5	138.5	139.5
#010101	104	139	2	103.5	104.5	138.5	139.5
#010101	105	139	2	104.5	105.5	138.5	139.5
#010101	106	139	2	105.5	106.5	138.5	139.5
#010101	107	139	2	106.5	107.5	138.5	139.5
#010101	108	139	2	107.5	108.5	138.5	139.5
#010101	109	139	2	108.5	109.5	138.5	139.5
#010101	110	139	2	109.5	110.5	138.5	139.5
#010101	111	139	2	110.5	111.5	138.5	139.5
#010101	112	139	2	111.5	112.5	138.5	139.5
#010101	113	139	2	112.5	113.5	138.5	139.5
#010101	114	139	2	113.5	114.5	138.5	139.5
#010101	115	139	2	114.5	115.5	138.5	139.5
#010101	116	139	2	115.5	116.5	138.5	139.5
#010101	117	139	2	116.5	117.5	138.5	139.5
#010101	118	139	2	117.5	118.5	138.5	139.5
#010101	119	139	2	118.5	119.5	138.5	139.5
#010101	120	139	2	119.5	120.5	138.5	139.5
#010101	121	139	2	120.5	121.5	138.5	139.5
#010101	122	139	2	121.5	122.5	138.5	139.5
#010101	123	139	2	122.5	123.5	138.5	139.5
#010101	124	139	2	123.5	124.5	138.5	139.5
#010101	125	139	2	124.5	125.5	138.5	139.5
#010101	126	139	2	125.5	126.5	138.5	139.5
#010101	127	139	2	126.5	127.5	138.5	139.5
#010101	128	139	2	127.5	128.5	138.5	139.5
#010101	129	139	2	128.5	129.5	138.5	139.5
#010101	130	139	2	129.5	130.5	138.5	139.5
#010101	131	139	2	130.5	131.5	138.5	139.5
#010101	132	139	2	131.5	132.5	138.5	139.5
#010101	133	139	2	132.5	133.5	138.5	139.5
#010101	134	139	2	133.5	134.5	138.5	139.5
#010101	135	139	2	134.5	135.5	138.5	139.5
#010101	136	139	2	135.5	136.5	138.5	139.5
#020202	137	139	3	136.5	137.5	138.5	139.5
#020202	138	139	3	137.5	138.5	138.5	139.5
#010101	139	139	2	138.5	139.5	138.5	139.5
#010101	0	138	2	-0.5	0.5	137.5	138.5
#020202	1	138	3	0.5	1.5	137.5	138.5
#020202	2	138	3	1.5	2.5	137.5	138.5
#010101	3	138	2	2.5	3.5	137.5	138.5
#010101	4	138	2	3.5	4.5	137.5	138.5
#010101	5	138	2	4.5	5.5	137.5	138.5
#010101	6	138	2	5.5	6.5	137.5	138.5
#010101	7	138	2	6.5	7.5	137.5	138.5
#010101	8	138	2	7.5	8.5	137.5	138.5
#010101	9	138	2	8.5	9.5	137.5	138.5
#010101	10	138	2	9.5	10.5	137.5	138.5
#010101	11	138	2	10.5	11.5	137.5	138.5
#010101	12	138	2	11.5	12.5	137.5	138.5
#010101	13	138	2	12.5	13.5	137.5	138.5
#010101	14	138	2	13.5	14.5	137.5	138.5
#010101	15	138	2	14.5	15.5	137.5	138.5
#010101	16	138	2	15.5	16.5	137.5	138.5
#010101	17	138	2	16.5	17.5	137.5	138.5
#010101	18	138	2	17.5	18.5	137.5	138.5
#010101	19	138	2	18.5	19.5	137.5	138.5
#010101	20	138	2	19.5	20.5	137.5	138.5
#010101	21	138	2	20.5	21.5	137.5	138.5
#010101	22	138	2	21.5	22.5	137.5	138.5
#010101	23	138	2	22.5	23.5	137.5	138.5
#010101	24	138	2	23.5	24.5	137.5	138.5
#010101	25	138	2	24.5	25.5	137.5	138.5
#010101	26	138	2	25.5	26.5	137.5	138.5
#010101	27	138	2	26.5	27.5	137.5	138.5
#010101	28	138	2	27.5	28.5	137.5	138.5
#010101	29	138	2	28.5	29.5	137.5	138.5
#010101	30	138	2	29.5	30.5	137.5	138.5
#010101	31	138	2	30.5	31.5	137.5	138.5
#010101	32	138	2	31.5	32.5	137.5	138.5
#010101	33	138	2	32.5	33.5	137.5	138.5
#010101	34	138	2	33.5	34.5	137.5	138.5
#010101	35	138	2	34.5	35.5	137.5	138.5
#010101	36	138	2	35.5	36.5	137.5	138.5
#010101	37	138	2	36.5	37.5	137.5	138.5
#010101	38	138	2	37.5	38.5	137.5	138.5
#010101	39	138	2	38.5	39.5	137.5	138.5
#010101	40	138	2	39.5	40.5	137.5	138.5
#010101	41	138	2	40.5	41.5	137.5	138.5
#010101	42	138	2	41.5	42.5	137.5	138.5
#010101	43	138	2	42.5	43.5	137.5	138.5
#010101	44	138	2	43.5	44.5	137.5	138.5
#010101	45	138	2	44.5	45.5	137.5	138.5
#050505	46	138	6	45.5	46.5	137.5	138.5
#131313	47	138	20	46.5	47.5	137.5	138.5
#1C1C1C	48	138	29	47.5	48.5	137.5	138.5
#1F1F1F	49	138	32	48.5	49.5	137.5	138.5
#232323	50	138	36	49.5	50.5	137.5	138.5
#2C2C2C	51	138	45	50.5	51.5	137.5	138.5
#303030	52	138	49	51.5	52.5	137.5	138.5
#2D2D2D	53	138	46	52.5	53.5	137.5	138.5
#2F2F2F	54	138	48	53.5	54.5	137.5	138.5
#343434	55	138	53	54.5	55.5	137.5	138.5
#3A3A3A	56	138	59	55.5	56.5	137.5	138.5
#3E3E3E	57	138	63	56.5	57.5	137.5	138.5
#404040	58	138	65	57.5	58.5	137.5	138.5
#454545	59	138	70	58.5	59.5	137.5	138.5
#565656	60	138	87	59.5	60.5	137.5	138.5
#626262	61	138	99	60.5	61.5	137.5	138.5
#6D6D6D	62	138	110	61.5	62.5	137.5	138.5
#717171	63	138	114	62.5	63.5	137.5	138.5
#777777	64	138	120	63.5	64.5	137.5	138.5
#717171	65	138	114	64.5	65.5	137.5	138.5
#737373	66	138	116	65.5	66.5	137.5	138.5
#777777	67	138	120	66.5	67.5	137.5	138.5
#7A7A7A	68	138	123	67.5	68.5	137.5	138.5
#767676	69	138	119	68.5	69.5	137.5	138.5
#696969	70	138	106	69.5	70.5	137.5	138.5
#686868	71	138	105	70.5	71.5	137.5	138.5
#767676	72	138	119	71.5	72.5	137.5	138.5
#777777	73	138	120	72.5	73.5	137.5	138.5
#727272	74	138	115	73.5	74.5	137.5	138.5
#686868	75	138	105	74.5	75.5	137.5	138.5
#676767	76	138	104	75.5	76.5	137.5	138.5
#606060	77	138	97	76.5	77.5	137.5	138.5
#535353	78	138	84	77.5	78.5	137.5	138.5
#434343	79	138	68	78.5	79.5	137.5	138.5
#414141	80	138	66	79.5	80.5	137.5	138.5
#404040	81	138	65	80.5	81.5	137.5	138.5
#3B3B3B	82	138	60	81.5	82.5	137.5	138.5
#363636	83	138	55	82.5	83.5	137.5	138.5
#2F2F2F	84	138	48	83.5	84.5	137.5	138.5
#2B2B2B	85	138	44	84.5	85.5	137.5	138.5
#252525	86	138	38	85.5	86.5	137.5	138.5
#252525	87	138	38	86.5	87.5	137.5	138.5
#222222	88	138	35	87.5	88.5	137.5	138.5
#191919	89	138	26	88.5	89.5	137.5	138.5
#181818	90	138	25	89.5	90.5	137.5	138.5
#131313	91	138	20	90.5	91.5	137.5	138.5
#0C0C0C	92	138	13	91.5	92.5	137.5	138.5
#070707	93	138	8	92.5	93.5	137.5	138.5
#050505	94	138	6	93.5	94.5	137.5	138.5
#050505	95	138	6	94.5	95.5	137.5	138.5
#030303	96	138	4	95.5	96.5	137.5	138.5
#030303	97	138	4	96.5	97.5	137.5	138.5
#020202	98	138	3	97.5	98.5	137.5	138.5
#010101	99	138	2	98.5	99.5	137.5	138.5
#010101	100	138	2	99.5	100.5	137.5	138.5
#010101	101	138	2	100.5	101.5	137.5	138.5
#010101	102	138	2	101.5	102.5	137.5	138.5
#010101	103	138	2	102.5	103.5	137.5	138.5
#010101	104	138	2	103.5	104.5	137.5	138.5
#010101	105	138	2	104.5	105.5	137.5	138.5
#010101	106	138	2	105.5	106.5	137.5	138.5
#010101	107	138	2	106.5	107.5	137.5	138.5
#010101	108	138	2	107.5	108.5	137.5	138.5
#010101	109	138	2	108.5	109.5	137.5	138.5
#010101	110	138	2	109.5	110.5	137.5	138.5
#010101	111	138	2	110.5	111.5	137.5	138.5
#010101	112	138	2	111.5	112.5	137.5	138.5
#010101	113	138	2	112.5	113.5	137.5	138.5
#010101	114	138	2	113.5	114.5	137.5	138.5
#010101	115	138	2	114.5	115.5	137.5	138.5
#010101	116	138	2	115.5	116.5	137.5	138.5
#010101	117	138	2	116.5	117.5	137.5	138.5
#010101	118	138	2	117.5	118.5	137.5	138.5
#010101	119	138	2	118.5	119.5	137.5	138.5
#010101	120	138	2	119.5	120.5	137.5	138.5
#010101	121	138	2	120.5	121.5	137.5	138.5
#010101	122	138	2	121.5	122.5	137.5	138.5
#010101	123	138	2	122.5	123.5	137.5	138.5
#010101	124	138	2	123.5	124.5	137.5	138.5
#010101	125	138	2	124.5	125.5	137.5	138.5
#010101	126	138	2	125.5	126.5	137.5	138.5
#010101	127	138	2	126.5	127.5	137.5	138.5
#010101	128	138	2	127.5	128.5	137.5	138.5
#010101	129	138	2	128.5	129.5	137.5	138.5
#010101	130	138	2	129.5	130.5	137.5	138.5
#010101	131	138	2	130.5	131.5	137.5	138.5
#010101	132	138	2	131.5	132.5	137.5	138.5
#010101	133	138	2	132.5	133.5	137.5	138.5
#010101	134	138	2	133.5	134.5	137.5	138.5
#010101	135	138	2	134.5	135.5	137.5	138.5
#010101	136	138	2	135.5	136.5	137.5	138.5
#010101	137	138	2	136.5	137.5	137.5	138.5
#020202	138	138	3	137.5	138.5	137.5	138.5
#020202	139	138	3	138.5	139.5	137.5	138.5
