fill	x	y	group	xmin	xmax	ymin	ymax
#040404	0	139	5	-0.5	0.5	138.5	139.5
#040404	1	139	5	0.5	1.5	138.5	139.5
#040404	2	139	5	1.5	2.5	138.5	139.5
#040404	3	139	5	2.5	3.5	138.5	139.5
#040404	4	139	5	3.5	4.5	138.5	139.5
#040404	5	139	5	4.5	5.5	138.5	139.5
#040404	6	139	5	5.5	6.5	138.5	139.5
#040404	7	139	5	6.5	7.5	138.5	139.5
#040404	8	139	5	7.5	8.5	138.5	139.5
#040404	9	139	5	8.5	9.5	138.5	139.5
#040404	10	139	5	9.5	10.5	138.5	139.5
#040404	11	139	5	10.5	11.5	138.5	139.5
#040404	12	139	5	11.5	12.5	138.5	139.5
#040404	13	139	5	12.5	13.5	138.5	139.5
#040404	14	139	5	13.5	14.5	138.5	139.5
#040404	15	139	5	14.5	15.5	138.5	139.5
#040404	16	139	5	15.5	16.5	138.5	139.5
#040404	17	139	5	16.5	17.5	138.5	139.5
#040404	18	139	5	17.5	18.5	138.5	139.5
#040404	19	139	5	18.5	19.5	138.5	139.5
#040404	20	139	5	19.5	20.5	138.5	139.5
#040404	21	139	5	20.5	21.5	138.5	139.5
#040404	22	139	5	21.5	22.5	138.5	139.5
#040404	23	139	5	22.5	23.5	138.5	139.5
#040404	24	139	5	23.5	24.5	138.5	139.5
#040404	25	139	5	24.5	25.5	138.5	139.5
#040404	26	139	5	25.5	26.5	138.5	139.5
#040404	27	139	5	26.5	27.5	138.5	139.5
#040404	28	139	5	27.5	28.5	138.5	139.5
#040404	29	139	5	28.5	29.5	138.5	139.5
#040404	30	139	5	29.5	30.5	138.5	139.5
#040404	31	139	5	30.5	31.5	138.5	139.5
#040404	32	139	5	31.5	32.5	138.5	139.5
#040404	33	139	5	32.5	33.5	138.5	139.5
#030303	34	139	4	33.5	34.5	138.5	139.5
#030303	35	139	4	34.5	35.5	138.5	139.5
#020202	36	139	3	35.5	36.5	138.5	139.5
#020202	37	139	3	36.5	37.5	138.5	139.5
#010101	38	139	2	37.5	38.5	138.5	139.5
#010101	39	139	2	38.5	39.5	138.5	139.5
#000000	40	139	1	39.5	40.5	138.5	139.5
#000000	41	139	1	40.5	41.5	138.5	139.5
#000000	42	139	1	41.5	42.5	138.5	139.5
#000000	43	139	1	42.5	43.5	138.5	139.5
#010101	44	139	2	43.5	44.5	138.5	139.5
#020202	45	139	3	44.5	45.5	138.5	139.5
#050505	46	139	6	45.5	46.5	138.5	139.5
#060606	47	139	7	46.5	47.5	138.5	139.5
#070707	48	139	8	47.5	48.5	138.5	139.5
#0A0A0A	49	139	11	48.5	49.5	138.5	139.5
#101010	50	139	17	49.5	50.5	138.5	139.5
#1E1E1E	51	139	31	50.5	51.5	138.5	139.5
#313131	52	139	50	51.5	52.5	138.5	139.5
#3C3C3C	53	139	61	52.5	53.5	138.5	139.5
#444444	54	139	69	53.5	54.5	138.5	139.5
#494949	55	139	74	54.5	55.5	138.5	139.5
#4C4C4C	56	139	77	55.5	56.5	138.5	139.5
#4E4E4E	57	139	79	56.5	57.5	138.5	139.5
#515151	58	139	82	57.5	58.5	138.5	139.5
#6E6E6E	59	139	111	58.5	59.5	138.5	139.5
#979797	60	139	152	59.5	60.5	138.5	139.5
#A7A7A7	61	139	168	60.5	61.5	138.5	139.5
#AEAEAE	62	139	175	61.5	62.5	138.5	139.5
#C0C0C0	63	139	193	62.5	63.5	138.5	139.5
#C8C8C8	64	139	201	63.5	64.5	138.5	139.5
#BEBEBE	65	139	191	64.5	65.5	138.5	139.5
#BCBCBC	66	139	189	65.5	66.5	138.5	139.5
#BEBEBE	67	139	191	66.5	67.5	138.5	139.5
#C1C1C1	68	139	194	67.5	68.5	138.5	139.5
#BDBDBD	69	139	190	68.5	69.5	138.5	139.5
#BDBDBD	70	139	190	69.5	70.5	138.5	139.5
#C3C3C3	71	139	196	70.5	71.5	138.5	139.5
#C6C6C6	72	139	199	71.5	72.5	138.5	139.5
#C9C9C9	73	139	202	72.5	73.5	138.5	139.5
#C7C7C7	74	139	200	73.5	74.5	138.5	139.5
#BDBDBD	75	139	190	74.5	75.5	138.5	139.5
#B3B3B3	76	139	180	75.5	76.5	138.5	139.5
#B5B5B5	77	139	182	76.5	77.5	138.5	139.5
#B3B3B3	78	139	180	77.5	78.5	138.5	139.5
#9A9A9A	79	139	155	78.5	79.5	138.5	139.5
#7E7E7E	80	139	127	79.5	80.5	138.5	139.5
#5D5D5D	81	139	94	80.5	81.5	138.5	139.5
#4C4C4C	82	139	77	81.5	82.5	138.5	139.5
#4B4B4B	83	139	76	82.5	83.5	138.5	139.5
#4A4A4A	84	139	75	83.5	84.5	138.5	139.5
#464646	85	139	71	84.5	85.5	138.5	139.5
#424242	86	139	67	85.5	86.5	138.5	139.5
#404040	87	139	65	86.5	87.5	138.5	139.5
#3A3A3A	88	139	59	87.5	88.5	138.5	139.5
#343434	89	139	53	88.5	89.5	138.5	139.5
#2B2B2B	90	139	44	89.5	90.5	138.5	139.5
#1F1F1F	91	139	32	90.5	91.5	138.5	139.5
#131313	92	139	20	91.5	92.5	138.5	139.5
#090909	93	139	10	92.5	93.5	138.5	139.5
#040404	94	139	5	93.5	94.5	138.5	139.5
#010101	95	139	2	94.5	95.5	138.5	139.5
#000000	96	139	1	95.5	96.5	138.5	139.5
#000000	97	139	1	96.5	97.5	138.5	139.5
#000000	98	139	1	97.5	98.5	138.5	139.5
#000000	99	139	1	98.5	99.5	138.5	139.5
#010101	100	139	2	99.5	100.5	138.5	139.5
#020202	101	139	3	100.5	101.5	138.5	139.5
#020202	102	139	3	101.5	102.5	138.5	139.5
#030303	103	139	4	102.5	103.5	138.5	139.5
#040404	104	139	5	103.5	104.5	138.5	139.5
#040404	105	139	5	104.5	105.5	138.5	139.5
#040404	106	139	5	105.5	106.5	138.5	139.5
#040404	107	139	5	106.5	107.5	138.5	139.5
#040404	108	139	5	107.5	108.5	138.5	139.5
#040404	109	139	5	108.5	109.5	138.5	139.5
#040404	110	139	5	109.5	110.5	138.5	139.5
#040404	111	139	5	110.5	111.5	138.5	139.5
#040404	112	139	5	111.5	112.5	138.5	139.5
#040404	113	139	5	112.5	113.5	138.5	139.5
#040404	114	139	5	113.5	114.5	138.5	139.5
#040404	115	139	5	114.5	115.5	138.5	139.5
#040404	116	139	5	115.5	116.5	138.5	139.5
#040404	117	139	5	116.5	117.5	138.5	139.5
#040404	118	139	5	117.5	118.5	138.5	139.5
#040404	119	139	5	118.5	119.5	138.5	139.5
#040404	120	139	5	119.5	120.5	138.5	139.5
#040404	121	139	5	120.5	121.5	138.5	139.5
#040404	122	139	5	121.5	122.5	138.5	139.5
#040404	123	139	5	122.5	123.5	138.5	139.5
#040404	124	139	5	123.5	124.5	138.5	139.5
#040404	125	139	5	124.5	125.5	138.5	139.5
#040404	126	139	5	125.5	126.5	138.5	139.5
#040404	127	139	5	126.5	127.5	138.5	139.5
#040404	128	139	5	127.5	128.5	138.5	139.5
#040404	129	139	5	128.5	129.5	138.5	139.5
#040404	130	139	5	129.5	130.5	138.5	139.5
#040404	131	139	5	130.5	131.5	138.5	139.5
#040404	132	139	5	131.5	132.5	138.5	139.5
#040404	133	139	5	132.5	133.5	138.5	139.5
#030303	134	139	4	133.5	134.5	138.5	139.5
#030303	135	139	4	134.5	135.5	138.5	139.5
#030303	136	139	4	135.5	136.5	138.5	139.5
#030303	137	139	4	136.5	137.5	138.5	139.5
#040404	138	139	5	137.5	138.5	138.5	139.5
#0D0D0D	139	139	14	138.5	139.5	138.5	139.5
#040404	0	138	5	-0.5	0.5	137.5	138.5
#040404	1	138	5	0.5	1.5	137.5	138.5
#040404	2	138	5	1.5	2.5	137.5	138.5
#040404	3	138	5	2.5	3.5	137.5	138.5
#040404	4	138	5	3.5	4.5	137.5	138.5
#040404	5	138	5	4.5	5.5	137.5	138.5
#040404	6	138	5	5.5	6.5	137.5	138.5
#040404	7	138	5	6.5	7.5	137.5	138.5
#040404	8	138	5	7.5	8.5	137.5	138.5
#040404	9	138	5	8.5	9.5	137.5	138.5
#040404	10	138	5	9.5	10.5	137.5	138.5
#040404	11	138	5	10.5	11.5	137.5	138.5
#040404	12	138	5	11.5	12.5	137.5	138.5
#040404	13	138	5	12.5	13.5	137.5	138.5
#040404	14	138	5	13.5	14.5	137.5	138.5
#040404	15	138	5	14.5	15.5	137.5	138.5
#040404	16	138	5	15.5	16.5	137.5	138.5
#040404	17	138	5	16.5	17.5	137.5	138.5
#040404	18	138	5	17.5	18.5	137.5	138.5
#040404	19	138	5	18.5	19.5	137.5	138.5
#040404	20	138	5	19.5	20.5	137.5	138.5
#040404	21	138	5	20.5	21.5	137.5	138.5
#040404	22	138	5	21.5	22.5	137.5	138.5
#040404	23	138	5	22.5	23.5	137.5	138.5
#040404	24	138	5	23.5	24.5	137.5	138.5
#040404	25	138	5	24.5	25.5	137.5	138.5
#040404	26	138	5	25.5	26.5	137.5	138.5
#040404	27	138	5	26.5	27.5	137.5	138.5
#040404	28	138	5	27.5	28.5	137.5	138.5
#040404	29	138	5	28.5	29.5	137.5	138.5
#040404	30	138	5	29.5	30.5	137.5	138.5
#040404	31	138	5	30.5	31.5	137.5	138.5
#040404	32	138	5	31.5	32.5	137.5	138.5
#030303	33	138	4	32.5	33.5	137.5	138.5
#030303	34	138	4	33.5	34.5	137.5	138.5
#030303	35	138	4	34.5	35.5	137.5	138.5
#020202	36	138	3	35.5	36.5	137.5	138.5
#020202	37	138	3	36.5	37.5	137.5	138.5
#010101	38	138	2	37.5	38.5	137.5	138.5
#000000	39	138	1	38.5	39.5	137.5	138.5
#000000	40	138	1	39.5	40.5	137.5	138.5
#000000	41	138	1	40.5	41.5	137.5	138.5
#010101	42	138	2	41.5	42.5	137.5	138.5
#020202	43	138	3	42.5	43.5	137.5	138.5
#050505	44	138	6	43.5	44.5	137.5	138.5
#080808	45	138	9	44.5	45.5	137.5	138.5
#0A0A0A	46	138	11	45.5	46.5	137.5	138.5
#0C0C0C	47	138	13	46.5	47.5	137.5	138.5
#0D0D0D	48	138	14	47.5	48.5	137.5	138.5
#101010	49	138	17	48.5	49.5	137.5	138.5
#161616	50	138	23	49.5	50.5	137.5	138.5
#232323	51	138	36	50.5	51.5	137.5	138.5
#343434	52	138	53	51.5	52.5	137.5	138.5
#3E3E3E	53	138	63	52.5	53.5	137.5	138.5
#474747	54	138	72	53.5	54.5	137.5	138.5
#4B4B4B	55	138	76	54.5	55.5	137.5	138.5
#4D4D4D	56	138	78	55.5	56.5	137.5	138.5
#4F4F4F	57	138	80	56.5	57.5	137.5	138.5
#525252	58	138	83	57.5	58.5	137.5	138.5
#5B5B5B	59	138	92	58.5	59.5	137.5	138.5
#808080	60	138	129	59.5	60.5	137.5	138.5
#A2A2A2	61	138	163	60.5	61.5	137.5	138.5
#AEAEAE	62	138	175	61.5	62.5	137.5	138.5
#B9B9B9	63	138	186	62.5	63.5	137.5	138.5
#CACACA	64	138	203	63.5	64.5	137.5	138.5
#C8C8C8	65	138	201	64.5	65.5	137.5	138.5
#C2C2C2	66	138	195	65.5	66.5	137.5	138.5
#C5C5C5	67	138	198	66.5	67.5	137.5	138.5
#C6C6C6	68	138	199	67.5	68.5	137.5	138.5
#BFBFBF	69	138	192	68.5	69.5	137.5	138.5
#B9B9B9	70	138	186	69.5	70.5	137.5	138.5
#BCBCBC	71	138	189	70.5	71.5	137.5	138.5
#C2C2C2	72	138	195	71.5	72.5	137.5	138.5
#C6C6C6	73	138	199	72.5	73.5	137.5	138.5
#C4C4C4	74	138	197	73.5	74.5	137.5	138.5
#BDBDBD	75	138	190	74.5	75.5	137.5	138.5
#B6B6B6	76	138	183	75.5	76.5	137.5	138.5
#B4B4B4	77	138	181	76.5	77.5	137.5	138.5
#A8A8A8	78	138	169	77.5	78.5	137.5	138.5
#8D8D8D	79	138	142	78.5	79.5	137.5	138.5
#727272	80	138	115	79.5	80.5	137.5	138.5
#585858	81	138	89	80.5	81.5	137.5	138.5
#505050	82	138	81	81.5	82.5	137.5	138.5
#4F4F4F	83	138	80	82.5	83.5	137.5	138.5
#4C4C4C	84	138	77	83.5	84.5	137.5	138.5
#494949	85	138	74	84.5	85.5	137.5	138.5
#454545	86	138	70	85.5	86.5	137.5	138.5
#434343	87	138	68	86.5	87.5	137.5	138.5
#3D3D3D	88	138	62	87.5	88.5	137.5	138.5
#373737	89	138	56	88.5	89.5	137.5	138.5
#2F2F2F	90	138	48	89.5	90.5	137.5	138.5
#252525	91	138	38	90.5	91.5	137.5	138.5
#181818	92	138	25	91.5	92.5	137.5	138.5
#101010	93	138	17	92.5	93.5	137.5	138.5
#0A0A0A	94	138	11	93.5	94.5	137.5	138.5
#060606	95	138	7	94.5	95.5	137.5	138.5
#030303	96	138	4	95.5	96.5	137.5	138.5
#010101	97	138	2	96.5	97.5	137.5	138.5
#000000	98	138	1	97.5	98.5	137.5	138.5
#000000	99	138	1	98.5	99.5	137.5	138.5
#010101	100	138	2	99.5	100.5	137.5	138.5
#010101	101	138	2	100.5	101.5	137.5	138.5
#020202	102	138	3	101.5	102.5	137.5	138.5
#020202	103	138	3	102.5	103.5	137.5	138.5
#030303	104	138	4	103.5	104.5	137.5	138.5
#030303	105	138	4	104.5	105.5	137.5	138.5
#040404	106	138	5	105.5	106.5	137.5	138.5
#040404	107	138	5	106.5	107.5	137.5	138.5
#040404	108	138	5	107.5	108.5	137.5	138.5
#040404	109	138	5	108.5	109.5	137.5	138.5
#040404	110	138	5	109.5	110.5	137.5	138.5
#040404	111	138	5	110.5	111.5	137.5	138.5
#040404	112	138	5	111.5	112.5	137.5	138.5
#040404	113	138	5	112.5	113.5	137.5	138.5
#040404	114	138	5	113.5	114.5	137.5	138.5
#040404	115	138	5	114.5	115.5	137.5	138.5
#040404	116	138	5	115.5	116.5	137.5	138.5
#040404	117	138	5	116.5	117.5	137.5	138.5
#040404	118	138	5	117.5	118.5	137.5	138.5
#040404	119	138	5	118.5	119.5	137.5	138.5
#040404	120	138	5	119.5	120.5	137.5	138.5
#040404	121	138	5	120.5	121.5	137.5	138.5
#040404	122	138	5	121.5	122.5	137.5	138.5
#040404	123	138	5	122.5	123.5	137.5	138.5
#040404	124	138	5	123.5	124.5	137.5	138.5
#040404	125	138	5	124.5	125.5	137.5	138.5
#040404	126	138	5	125.5	126.5	137.5	138.5
#040404	127	138	5	126.5	127.5	137.5	138.5
#040404	128	138	5	127.5	128.5	137.5	138.5
#040404	129	138	5	128.5	129.5	137.5	138.5
#040404	130	138	5	129.5	130.5	137.5	138.5
#040404	131	138	5	130.5	131.5	137.5	138.5
#040404	132	138	5	131.5	132.5	137.5	138.5
#040404	133	138	5	132.5	133.5	137.5	138.5
#030303	134	138	4	133.5	134.5	137.5	138.5
#030303	135	138	4	134.5	135.5	137.5	138.5
#030303	136	138	4	135.5	136.5	137.5	138.5
#030303	137	138	4	136.5	137.5	137.5	138.5
