fill	x	y	group	xmin	xmax	ymin	ymax
#010101	0	139	2	-0.5	0.5	138.5	139.5
#010101	1	139	2	0.5	1.5	138.5	139.5
#020202	2	139	3	1.5	2.5	138.5	139.5
#010101	3	139	2	2.5	3.5	138.5	139.5
#010101	4	139	2	3.5	4.5	138.5	139.5
#010101	5	139	2	4.5	5.5	138.5	139.5
#010101	6	139	2	5.5	6.5	138.5	139.5
#010101	7	139	2	6.5	7.5	138.5	139.5
#010101	8	139	2	7.5	8.5	138.5	139.5
#010101	9	139	2	8.5	9.5	138.5	139.5
#010101	10	139	2	9.5	10.5	138.5	139.5
#010101	11	139	2	10.5	11.5	138.5	139.5
#010101	12	139	2	11.5	12.5	138.5	139.5
#010101	13	139	2	12.5	13.5	138.5	139.5
#010101	14	139	2	13.5	14.5	138.5	139.5
#010101	15	139	2	14.5	15.5	138.5	139.5
#010101	16	139	2	15.5	16.5	138.5	139.5
#010101	17	139	2	16.5	17.5	138.5	139.5
#010101	18	139	2	17.5	18.5	138.5	139.5
#010101	19	139	2	18.5	19.5	138.5	139.5
#010101	20	139	2	19.5	20.5	138.5	139.5
#010101	21	139	2	20.5	21.5	138.5	139.5
#010101	22	139	2	21.5	22.5	138.5	139.5
#010101	23	139	2	22.5	23.5	138.5	139.5
#010101	24	139	2	23.5	24.5	138.5	139.5
#010101	25	139	2	24.5	25.5	138.5	139.5
#010101	26	139	2	25.5	26.5	138.5	139.5
#010101	27	139	2	26.5	27.5	138.5	139.5
#010101	28	139	2	27.5	28.5	138.5	139.5
#010101	29	139	2	28.5	29.5	138.5	139.5
#010101	30	139	2	29.5	30.5	138.5	139.5
#010101	31	139	2	30.5	31.5	138.5	139.5
#010101	32	139	2	31.5	32.5	138.5	139.5
#010101	33	139	2	32.5	33.5	138.5	139.5
#010101	34	139	2	33.5	34.5	138.5	139.5
#010101	35	139	2	34.5	35.5	138.5	139.5
#000000	36	139	1	35.5	36.5	138.5	139.5
#010101	37	139	2	36.5	37.5	138.5	139.5
#010101	38	139	2	37.5	38.5	138.5	139.5
#020202	39	139	3	38.5	39.5	138.5	139.5
#020202	40	139	3	39.5	40.5	138.5	139.5
#020202	41	139	3	40.5	41.5	138.5	139.5
#030303	42	139	4	41.5	42.5	138.5	139.5
#030303	43	139	4	42.5	43.5	138.5	139.5
#040404	44	139	5	43.5	44.5	138.5	139.5
#040404	45	139	5	44.5	45.5	138.5	139.5
#060606	46	139	7	45.5	46.5	138.5	139.5
#070707	47	139	8	46.5	47.5	138.5	139.5
#070707	48	139	8	47.5	48.5	138.5	139.5
#090909	49	139	10	48.5	49.5	138.5	139.5
#090909	50	139	10	49.5	50.5	138.5	139.5
#0B0B0B	51	139	12	50.5	51.5	138.5	139.5
#0D0D0D	52	139	14	51.5	52.5	138.5	139.5
#0D0D0D	53	139	14	52.5	53.5	138.5	139.5
#0D0D0D	54	139	14	53.5	54.5	138.5	139.5
#0E0E0E	55	139	15	54.5	55.5	138.5	139.5
#0F0F0F	56	139	16	55.5	56.5	138.5	139.5
#121212	57	139	19	56.5	57.5	138.5	139.5
#171717	58	139	24	57.5	58.5	138.5	139.5
#171717	59	139	24	58.5	59.5	138.5	139.5
#181818	60	139	25	59.5	60.5	138.5	139.5
#1F1F1F	61	139	32	60.5	61.5	138.5	139.5
#292929	62	139	42	61.5	62.5	138.5	139.5
#2A2A2A	63	139	43	62.5	63.5	138.5	139.5
#262626	64	139	39	63.5	64.5	138.5	139.5
#2F2F2F	65	139	48	64.5	65.5	138.5	139.5
#3F3F3F	66	139	64	65.5	66.5	138.5	139.5
#3E3E3E	67	139	63	66.5	67.5	138.5	139.5
#3E3E3E	68	139	63	67.5	68.5	138.5	139.5
#434343	69	139	68	68.5	69.5	138.5	139.5
#454545	70	139	70	69.5	70.5	138.5	139.5
#444444	71	139	69	70.5	71.5	138.5	139.5
#484848	72	139	73	71.5	72.5	138.5	139.5
#4C4C4C	73	139	77	72.5	73.5	138.5	139.5
#525252	74	139	83	73.5	74.5	138.5	139.5
#565656	75	139	87	74.5	75.5	138.5	139.5
#5A5A5A	76	139	91	75.5	76.5	138.5	139.5
#5F5F5F	77	139	96	76.5	77.5	138.5	139.5
#626262	78	139	99	77.5	78.5	138.5	139.5
#656565	79	139	102	78.5	79.5	138.5	139.5
#6B6B6B	80	139	108	79.5	80.5	138.5	139.5
#6A6A6A	81	139	107	80.5	81.5	138.5	139.5
#656565	82	139	102	81.5	82.5	138.5	139.5
#636363	83	139	100	82.5	83.5	138.5	139.5
#626262	84	139	99	83.5	84.5	138.5	139.5
#676767	85	139	104	84.5	85.5	138.5	139.5
#696969	86	139	106	85.5	86.5	138.5	139.5
#6B6B6B	87	139	108	86.5	87.5	138.5	139.5
#6A6A6A	88	139	107	87.5	88.5	138.5	139.5
#666666	89	139	103	88.5	89.5	138.5	139.5
#656565	90	139	102	89.5	90.5	138.5	139.5
#666666	91	139	103	90.5	91.5	138.5	139.5
#6B6B6B	92	139	108	91.5	92.5	138.5	139.5
#686868	93	139	105	92.5	93.5	138.5	139.5
#666666	94	139	103	93.5	94.5	138.5	139.5
#666666	95	139	103	94.5	95.5	138.5	139.5
#656565	96	139	102	95.5	96.5	138.5	139.5
#626262	97	139	99	96.5	97.5	138.5	139.5
#636363	98	139	100	97.5	98.5	138.5	139.5
#626262	99	139	99	98.5	99.5	138.5	139.5
#5F5F5F	100	139	96	99.5	100.5	138.5	139.5
#5B5B5B	101	139	92	100.5	101.5	138.5	139.5
#595959	102	139	90	101.5	102.5	138.5	139.5
#565656	103	139	87	102.5	103.5	138.5	139.5
#525252	104	139	83	103.5	104.5	138.5	139.5
#4D4D4D	105	139	78	104.5	105.5	138.5	139.5
#4C4C4C	106	139	77	105.5	106.5	138.5	139.5
#4E4E4E	107	139	79	106.5	107.5	138.5	139.5
#444444	108	139	69	107.5	108.5	138.5	139.5
#292929	109	139	42	108.5	109.5	138.5	139.5
#131313	110	139	20	109.5	110.5	138.5	139.5
#080808	111	139	9	110.5	111.5	138.5	139.5
#030303	112	139	4	111.5	112.5	138.5	139.5
#030303	113	139	4	112.5	113.5	138.5	139.5
#020202	114	139	3	113.5	114.5	138.5	139.5
#010101	115	139	2	114.5	115.5	138.5	139.5
#010101	116	139	2	115.5	116.5	138.5	139.5
#010101	117	139	2	116.5	117.5	138.5	139.5
#010101	118	139	2	117.5	118.5	138.5	139.5
#010101	119	139	2	118.5	119.5	138.5	139.5
#010101	120	139	2	119.5	120.5	138.5	139.5
#010101	121	139	2	120.5	121.5	138.5	139.5
#010101	122	139	2	121.5	122.5	138.5	139.5
#010101	123	139	2	122.5	123.5	138.5	139.5
#010101	124	139	2	123.5	124.5	138.5	139.5
#010101	125	139	2	124.5	125.5	138.5	139.5
#010101	126	139	2	125.5	126.5	138.5	139.5
#010101	127	139	2	126.5	127.5	138.5	139.5
#010101	128	139	2	127.5	128.5	138.5	139.5
#010101	129	139	2	128.5	129.5	138.5	139.5
#010101	130	139	2	129.5	130.5	138.5	139.5
#010101	131	139	2	130.5	131.5	138.5	139.5
#010101	132	139	2	131.5	132.5	138.5	139.5
#010101	133	139	2	132.5	133.5	138.5	139.5
#010101	134	139	2	133.5	134.5	138.5	139.5
#010101	135	139	2	134.5	135.5	138.5	139.5
#010101	136	139	2	135.5	136.5	138.5	139.5
#010101	137	139	2	136.5	137.5	138.5	139.5
