fill	x	y	group	xmin	xmax	ymin	ymax
#A6A6A6	0	139	167	-0.5	0.5	138.5	139.5
#949494	1	139	149	0.5	1.5	138.5	139.5
#878787	2	139	136	1.5	2.5	138.5	139.5
#7F7F7F	3	139	128	2.5	3.5	138.5	139.5
#7C7C7C	4	139	125	3.5	4.5	138.5	139.5
#7A7A7A	5	139	123	4.5	5.5	138.5	139.5
#7B7B7B	6	139	124	5.5	6.5	138.5	139.5
#797979	7	139	122	6.5	7.5	138.5	139.5
#777777	8	139	120	7.5	8.5	138.5	139.5
#777777	9	139	120	8.5	9.5	138.5	139.5
#767676	10	139	119	9.5	10.5	138.5	139.5
#767676	11	139	119	10.5	11.5	138.5	139.5
#767676	12	139	119	11.5	12.5	138.5	139.5
#767676	13	139	119	12.5	13.5	138.5	139.5
#767676	14	139	119	13.5	14.5	138.5	139.5
#767676	15	139	119	14.5	15.5	138.5	139.5
#767676	16	139	119	15.5	16.5	138.5	139.5
#777777	17	139	120	16.5	17.5	138.5	139.5
#787878	18	139	121	17.5	18.5	138.5	139.5
#7A7A7A	19	139	123	18.5	19.5	138.5	139.5
#7B7B7B	20	139	124	19.5	20.5	138.5	139.5
#7B7B7B	21	139	124	20.5	21.5	138.5	139.5
#7B7B7B	22	139	124	21.5	22.5	138.5	139.5
#7D7D7D	23	139	126	22.5	23.5	138.5	139.5
#7F7F7F	24	139	128	23.5	24.5	138.5	139.5
#7F7F7F	25	139	128	24.5	25.5	138.5	139.5
#818181	26	139	130	25.5	26.5	138.5	139.5
#838383	27	139	132	26.5	27.5	138.5	139.5
#838383	28	139	132	27.5	28.5	138.5	139.5
#848484	29	139	133	28.5	29.5	138.5	139.5
#868686	30	139	135	29.5	30.5	138.5	139.5
#888888	31	139	137	30.5	31.5	138.5	139.5
#8A8A8A	32	139	139	31.5	32.5	138.5	139.5
#8A8A8A	33	139	139	32.5	33.5	138.5	139.5
#8C8C8C	34	139	141	33.5	34.5	138.5	139.5
#8D8D8D	35	139	142	34.5	35.5	138.5	139.5
#8E8E8E	36	139	143	35.5	36.5	138.5	139.5
#909090	37	139	145	36.5	37.5	138.5	139.5
