fill	x	y	group	xmin	xmax	ymin	ymax
#4E4E4E	0	139	79	-0.5	0.5	138.5	139.5
#242424	1	139	37	0.5	1.5	138.5	139.5
#0E0E0E	2	139	15	1.5	2.5	138.5	139.5
#090909	3	139	10	2.5	3.5	138.5	139.5
#060606	4	139	7	3.5	4.5	138.5	139.5
#070707	5	139	8	4.5	5.5	138.5	139.5
#070707	6	139	8	5.5	6.5	138.5	139.5
#080808	7	139	9	6.5	7.5	138.5	139.5
#080808	8	139	9	7.5	8.5	138.5	139.5
#080808	9	139	9	8.5	9.5	138.5	139.5
#090909	10	139	10	9.5	10.5	138.5	139.5
#080808	11	139	9	10.5	11.5	138.5	139.5
#090909	12	139	10	11.5	12.5	138.5	139.5
#0A0A0A	13	139	11	12.5	13.5	138.5	139.5
#0A0A0A	14	139	11	13.5	14.5	138.5	139.5
#0A0A0A	15	139	11	14.5	15.5	138.5	139.5
#0A0A0A	16	139	11	15.5	16.5	138.5	139.5
#0B0B0B	17	139	12	16.5	17.5	138.5	139.5
#0B0B0B	18	139	12	17.5	18.5	138.5	139.5
#0C0C0C	19	139	13	18.5	19.5	138.5	139.5
#0C0C0C	20	139	13	19.5	20.5	138.5	139.5
#0D0D0D	21	139	14	20.5	21.5	138.5	139.5
#0D0D0D	22	139	14	21.5	22.5	138.5	139.5
#0F0F0F	23	139	16	22.5	23.5	138.5	139.5
#0F0F0F	24	139	16	23.5	24.5	138.5	139.5
#0F0F0F	25	139	16	24.5	25.5	138.5	139.5
#101010	26	139	17	25.5	26.5	138.5	139.5
#111111	27	139	18	26.5	27.5	138.5	139.5
#121212	28	139	19	27.5	28.5	138.5	139.5
#141414	29	139	21	28.5	29.5	138.5	139.5
#151515	30	139	22	29.5	30.5	138.5	139.5
#171717	31	139	24	30.5	31.5	138.5	139.5
#161616	32	139	23	31.5	32.5	138.5	139.5
#171717	33	139	24	32.5	33.5	138.5	139.5
#181818	34	139	25	33.5	34.5	138.5	139.5
#2A2A2A	35	139	43	34.5	35.5	138.5	139.5
#4C4C4C	36	139	77	35.5	36.5	138.5	139.5
#646464	37	139	101	36.5	37.5	138.5	139.5
#969696	38	139	151	37.5	38.5	138.5	139.5
#B5B5B5	39	139	182	38.5	39.5	138.5	139.5
#BABABA	40	139	187	39.5	40.5	138.5	139.5
#C4C4C4	41	139	197	40.5	41.5	138.5	139.5
#B0B0B0	42	139	177	41.5	42.5	138.5	139.5
#B2B2B2	43	139	179	42.5	43.5	138.5	139.5
#B6B6B6	44	139	183	43.5	44.5	138.5	139.5
#BCBCBC	45	139	189	44.5	45.5	138.5	139.5
#C3C3C3	46	139	196	45.5	46.5	138.5	139.5
#C7C7C7	47	139	200	46.5	47.5	138.5	139.5
#CACACA	48	139	203	47.5	48.5	138.5	139.5
#CFCFCF	49	139	208	48.5	49.5	138.5	139.5
#D1D1D1	50	139	210	49.5	50.5	138.5	139.5
#D4D4D4	51	139	213	50.5	51.5	138.5	139.5
#D5D5D5	52	139	214	51.5	52.5	138.5	139.5
#D5D5D5	53	139	214	52.5	53.5	138.5	139.5
#E1E1E1	54	139	226	53.5	54.5	138.5	139.5
#E5E5E5	55	139	230	54.5	55.5	138.5	139.5
#E8E8E8	56	139	233	55.5	56.5	138.5	139.5
#EAEAEA	57	139	235	56.5	57.5	138.5	139.5
#E9E9E9	58	139	234	57.5	58.5	138.5	139.5
#E8E8E8	59	139	233	58.5	59.5	138.5	139.5
#E9E9E9	60	139	234	59.5	60.5	138.5	139.5
#EAEAEA	61	139	235	60.5	61.5	138.5	139.5
#EBEBEB	62	139	236	61.5	62.5	138.5	139.5
#EBEBEB	63	139	236	62.5	63.5	138.5	139.5
#ECECEC	64	139	237	63.5	64.5	138.5	139.5
#EDEDED	65	139	238	64.5	65.5	138.5	139.5
#EFEFEF	66	139	240	65.5	66.5	138.5	139.5
#F0F0F0	67	139	241	66.5	67.5	138.5	139.5
#F0F0F0	68	139	241	67.5	68.5	138.5	139.5
#F1F1F1	69	139	242	68.5	69.5	138.5	139.5
#F0F0F0	70	139	241	69.5	70.5	138.5	139.5
#F0F0F0	71	139	241	70.5	71.5	138.5	139.5
#F0F0F0	72	139	241	71.5	72.5	138.5	139.5
#F0F0F0	73	139	241	72.5	73.5	138.5	139.5
#EFEFEF	74	139	240	73.5	74.5	138.5	139.5
#EEEEEE	75	139	239	74.5	75.5	138.5	139.5
#EDEDED	76	139	238	75.5	76.5	138.5	139.5
#ECECEC	77	139	237	76.5	77.5	138.5	139.5
#EBEBEB	78	139	236	77.5	78.5	138.5	139.5
#EAEAEA	79	139	235	78.5	79.5	138.5	139.5
#E9E9E9	80	139	234	79.5	80.5	138.5	139.5
#E9E9E9	81	139	234	80.5	81.5	138.5	139.5
#E6E6E6	82	139	231	81.5	82.5	138.5	139.5
#E5E5E5	83	139	230	82.5	83.5	138.5	139.5
#E4E4E4	84	139	229	83.5	84.5	138.5	139.5
#E0E0E0	85	139	225	84.5	85.5	138.5	139.5
#DDDDDD	86	139	222	85.5	86.5	138.5	139.5
#DBDBDB	87	139	220	86.5	87.5	138.5	139.5
#D9D9D9	88	139	218	87.5	88.5	138.5	139.5
#D6D6D6	89	139	215	88.5	89.5	138.5	139.5
#D3D3D3	90	139	212	89.5	90.5	138.5	139.5
#D6D6D6	91	139	215	90.5	91.5	138.5	139.5
#D8D8D8	92	139	217	91.5	92.5	138.5	139.5
#D3D3D3	93	139	212	92.5	93.5	138.5	139.5
#CBCBCB	94	139	204	93.5	94.5	138.5	139.5
#BABABA	95	139	187	94.5	95.5	138.5	139.5
#AAAAAA	96	139	171	95.5	96.5	138.5	139.5
#999999	97	139	154	96.5	97.5	138.5	139.5
#8A8A8A	98	139	139	97.5	98.5	138.5	139.5
#7D7D7D	99	139	126	98.5	99.5	138.5	139.5
#555555	100	139	86	99.5	100.5	138.5	139.5
#323232	101	139	51	100.5	101.5	138.5	139.5
#323232	102	139	51	101.5	102.5	138.5	139.5
#333333	103	139	52	102.5	103.5	138.5	139.5
#333333	104	139	52	103.5	104.5	138.5	139.5
#333333	105	139	52	104.5	105.5	138.5	139.5
#333333	106	139	52	105.5	106.5	138.5	139.5
#323232	107	139	51	106.5	107.5	138.5	139.5
#313131	108	139	50	107.5	108.5	138.5	139.5
#303030	109	139	49	108.5	109.5	138.5	139.5
#313131	110	139	50	109.5	110.5	138.5	139.5
#303030	111	139	49	110.5	111.5	138.5	139.5
#2F2F2F	112	139	48	111.5	112.5	138.5	139.5
#2F2F2F	113	139	48	112.5	113.5	138.5	139.5
#303030	114	139	49	113.5	114.5	138.5	139.5
#2F2F2F	115	139	48	114.5	115.5	138.5	139.5
#2E2E2E	116	139	47	115.5	116.5	138.5	139.5
#2E2E2E	117	139	47	116.5	117.5	138.5	139.5
#2E2E2E	118	139	47	117.5	118.5	138.5	139.5
#2E2E2E	119	139	47	118.5	119.5	138.5	139.5
#2E2E2E	120	139	47	119.5	120.5	138.5	139.5
#2E2E2E	121	139	47	120.5	121.5	138.5	139.5
#2E2E2E	122	139	47	121.5	122.5	138.5	139.5
#2E2E2E	123	139	47	122.5	123.5	138.5	139.5
#303030	124	139	49	123.5	124.5	138.5	139.5
#303030	125	139	49	124.5	125.5	138.5	139.5
#313131	126	139	50	125.5	126.5	138.5	139.5
#303030	127	139	49	126.5	127.5	138.5	139.5
#323232	128	139	51	127.5	128.5	138.5	139.5
#323232	129	139	51	128.5	129.5	138.5	139.5
#343434	130	139	53	129.5	130.5	138.5	139.5
#353535	131	139	54	130.5	131.5	138.5	139.5
#373737	132	139	56	131.5	132.5	138.5	139.5
#3A3A3A	133	139	59	132.5	133.5	138.5	139.5
#3D3D3D	134	139	62	133.5	134.5	138.5	139.5
#404040	135	139	65	134.5	135.5	138.5	139.5
#434343	136	139	68	135.5	136.5	138.5	139.5
#494949	137	139	74	136.5	137.5	138.5	139.5
#515151	138	139	82	137.5	138.5	138.5	139.5
#545454	139	139	85	138.5	139.5	138.5	139.5
#171717	0	138	24	-0.5	0.5	137.5	138.5
#020202	1	138	3	0.5	1.5	137.5	138.5
#010101	2	138	2	1.5	2.5	137.5	138.5
#010101	3	138	2	2.5	3.5	137.5	138.5
#010101	4	138	2	3.5	4.5	137.5	138.5
#010101	5	138	2	4.5	5.5	137.5	138.5
#020202	6	138	3	5.5	6.5	137.5	138.5
#030303	7	138	4	6.5	7.5	137.5	138.5
#030303	8	138	4	7.5	8.5	137.5	138.5
#030303	9	138	4	8.5	9.5	137.5	138.5
#030303	10	138	4	9.5	10.5	137.5	138.5
#030303	11	138	4	10.5	11.5	137.5	138.5
#030303	12	138	4	11.5	12.5	137.5	138.5
#030303	13	138	4	12.5	13.5	137.5	138.5
#030303	14	138	4	13.5	14.5	137.5	138.5
#030303	15	138	4	14.5	15.5	137.5	138.5
#020202	16	138	3	15.5	16.5	137.5	138.5
#030303	17	138	4	16.5	17.5	137.5	138.5
#030303	18	138	4	17.5	18.5	137.5	138.5
#020202	19	138	3	18.5	19.5	137.5	138.5
#020202	20	138	3	19.5	20.5	137.5	138.5
#020202	21	138	3	20.5	21.5	137.5	138.5
#010101	22	138	2	21.5	22.5	137.5	138.5
#010101	23	138	2	22.5	23.5	137.5	138.5
#010101	24	138	2	23.5	24.5	137.5	138.5
#010101	25	138	2	24.5	25.5	137.5	138.5
#010101	26	138	2	25.5	26.5	137.5	138.5
#010101	27	138	2	26.5	27.5	137.5	138.5
#010101	28	138	2	27.5	28.5	137.5	138.5
#010101	29	138	2	28.5	29.5	137.5	138.5
#010101	30	138	2	29.5	30.5	137.5	138.5
#000000	31	138	1	30.5	31.5	137.5	138.5
#000000	32	138	1	31.5	32.5	137.5	138.5
#000000	33	138	1	32.5	33.5	137.5	138.5
#000000	34	138	1	33.5	34.5	137.5	138.5
#000000	35	138	1	34.5	35.5	137.5	138.5
#050505	36	138	6	35.5	36.5	137.5	138.5
#171717	37	138	24	36.5	37.5	137.5	138.5
#747474	38	138	117	37.5	38.5	137.5	138.5
#A8A8A8	39	138	169	38.5	39.5	137.5	138.5
#949494	40	138	149	39.5	40.5	137.5	138.5
#5D5D5D	41	138	94	40.5	41.5	137.5	138.5
#515151	42	138	82	41.5	42.5	137.5	138.5
#585858	43	138	89	42.5	43.5	137.5	138.5
#616161	44	138	98	43.5	44.5	137.5	138.5
#6B6B6B	45	138	108	44.5	45.5	137.5	138.5
#757575	46	138	118	45.5	46.5	137.5	138.5
#7B7B7B	47	138	124	46.5	47.5	137.5	138.5
#838383	48	138	132	47.5	48.5	137.5	138.5
#8C8C8C	49	138	141	48.5	49.5	137.5	138.5
#929292	50	138	147	49.5	50.5	137.5	138.5
#959595	51	138	150	50.5	51.5	137.5	138.5
#969696	52	138	151	51.5	52.5	137.5	138.5
#BABABA	53	138	187	52.5	53.5	137.5	138.5
#C2C2C2	54	138	195	53.5	54.5	137.5	138.5
#B4B4B4	55	138	181	54.5	55.5	137.5	138.5
#D6D6D6	56	138	215	55.5	56.5	137.5	138.5
#CBCBCB	57	138	204	56.5	57.5	137.5	138.5
#C5C5C5	58	138	198	57.5	58.5	137.5	138.5
#C9C9C9	59	138	202	58.5	59.5	137.5	138.5
#CBCBCB	60	138	204	59.5	60.5	137.5	138.5
#C7C7C7	61	138	200	60.5	61.5	137.5	138.5
#CACACA	62	138	203	61.5	62.5	137.5	138.5
#CCCCCC	63	138	205	62.5	63.5	137.5	138.5
#CCCCCC	64	138	205	63.5	64.5	137.5	138.5
#CECECE	65	138	207	64.5	65.5	137.5	138.5
#D0D0D0	66	138	209	65.5	66.5	137.5	138.5
#D4D4D4	67	138	213	66.5	67.5	137.5	138.5
#D5D5D5	68	138	214	67.5	68.5	137.5	138.5
#D6D6D6	69	138	215	68.5	69.5	137.5	138.5
#D6D6D6	70	138	215	69.5	70.5	137.5	138.5
#D7D7D7	71	138	216	70.5	71.5	137.5	138.5
#D5D5D5	72	138	214	71.5	72.5	137.5	138.5
#D5D5D5	73	138	214	72.5	73.5	137.5	138.5
#D6D6D6	74	138	215	73.5	74.5	137.5	138.5
#D2D2D2	75	138	211	74.5	75.5	137.5	138.5
#D1D1D1	76	138	210	75.5	76.5	137.5	138.5
#D2D2D2	77	138	211	76.5	77.5	137.5	138.5
#D2D2D2	78	138	211	77.5	78.5	137.5	138.5
#D1D1D1	79	138	210	78.5	79.5	137.5	138.5
#D0D0D0	80	138	209	79.5	80.5	137.5	138.5
#D0D0D0	81	138	209	80.5	81.5	137.5	138.5
#CDCDCD	82	138	206	81.5	82.5	137.5	138.5
#CDCDCD	83	138	206	82.5	83.5	137.5	138.5
#C2C2C2	84	138	195	83.5	84.5	137.5	138.5
#B7B7B7	85	138	184	84.5	85.5	137.5	138.5
#B3B3B3	86	138	180	85.5	86.5	137.5	138.5
#B0B0B0	87	138	177	86.5	87.5	137.5	138.5
#AAAAAA	88	138	171	87.5	88.5	137.5	138.5
#A5A5A5	89	138	166	88.5	89.5	137.5	138.5
#A0A0A0	90	138	161	89.5	90.5	137.5	138.5
#9E9E9E	91	138	159	90.5	91.5	137.5	138.5
#BDBDBD	92	138	190	91.5	92.5	137.5	138.5
#D1D1D1	93	138	210	92.5	93.5	137.5	138.5
#CDCDCD	94	138	206	93.5	94.5	137.5	138.5
#A9A9A9	95	138	170	94.5	95.5	137.5	138.5
#717171	96	138	114	95.5	96.5	137.5	138.5
#5B5B5B	97	138	92	96.5	97.5	137.5	138.5
#404040	98	138	65	97.5	98.5	137.5	138.5
#313131	99	138	50	98.5	99.5	137.5	138.5
#1C1C1C	100	138	29	99.5	100.5	137.5	138.5
#0C0C0C	101	138	13	100.5	101.5	137.5	138.5
#0C0C0C	102	138	13	101.5	102.5	137.5	138.5
#0E0E0E	103	138	15	102.5	103.5	137.5	138.5
#0E0E0E	104	138	15	103.5	104.5	137.5	138.5
#0E0E0E	105	138	15	104.5	105.5	137.5	138.5
#0F0F0F	106	138	16	105.5	106.5	137.5	138.5
#0F0F0F	107	138	16	106.5	107.5	137.5	138.5
#0F0F0F	108	138	16	107.5	108.5	137.5	138.5
#0F0F0F	109	138	16	108.5	109.5	137.5	138.5
#0F0F0F	110	138	16	109.5	110.5	137.5	138.5
#0F0F0F	111	138	16	110.5	111.5	137.5	138.5
#0F0F0F	112	138	16	111.5	112.5	137.5	138.5
#0F0F0F	113	138	16	112.5	113.5	137.5	138.5
#101010	114	138	17	113.5	114.5	137.5	138.5
#0F0F0F	115	138	16	114.5	115.5	137.5	138.5
#101010	116	138	17	115.5	116.5	137.5	138.5
#101010	117	138	17	116.5	117.5	137.5	138.5
#111111	118	138	18	117.5	118.5	137.5	138.5
#111111	119	138	18	118.5	119.5	137.5	138.5
#111111	120	138	18	119.5	120.5	137.5	138.5
#121212	121	138	19	120.5	121.5	137.5	138.5
#121212	122	138	19	121.5	122.5	137.5	138.5
#111111	123	138	18	122.5	123.5	137.5	138.5
#121212	124	138	19	123.5	124.5	137.5	138.5
#121212	125	138	19	124.5	125.5	137.5	138.5
#121212	126	138	19	125.5	126.5	137.5	138.5
#131313	127	138	20	126.5	127.5	137.5	138.5
#131313	128	138	20	127.5	128.5	137.5	138.5
#141414	129	138	21	128.5	129.5	137.5	138.5
#141414	130	138	21	129.5	130.5	137.5	138.5
#151515	131	138	22	130.5	131.5	137.5	138.5
#161616	132	138	23	131.5	132.5	137.5	138.5
#181818	133	138	25	132.5	133.5	137.5	138.5
#1A1A1A	134	138	27	133.5	134.5	137.5	138.5
#1C1C1C	135	138	29	134.5	135.5	137.5	138.5
#1F1F1F	136	138	32	135.5	136.5	137.5	138.5
#222222	137	138	35	136.5	137.5	137.5	138.5
#2A2A2A	138	138	43	137.5	138.5	137.5	138.5
#303030	139	138	49	138.5	139.5	137.5	138.5
#020202	0	137	3	-0.5	0.5	136.5	137.5
#020202	1	137	3	0.5	1.5	136.5	137.5
#020202	2	137	3	1.5	2.5	136.5	137.5
#010101	3	137	2	2.5	3.5	136.5	137.5
#010101	4	137	2	3.5	4.5	136.5	137.5
#010101	5	137	2	4.5	5.5	136.5	137.5
#020202	6	137	3	5.5	6.5	136.5	137.5
#030303	7	137	4	6.5	7.5	136.5	137.5
#030303	8	137	4	7.5	8.5	136.5	137.5
#030303	9	137	4	8.5	9.5	136.5	137.5
#030303	10	137	4	9.5	10.5	136.5	137.5
