group	fill
1	#002D00
2	#002D00
3	#003000
4	#003300
5	#003800
6	#004000
7	#004C00
8	#005800
9	#006600
10	#007600
11	#008800
12	#009B00
13	#00AC00
14	#2DBB00
15	#CDBC01
16	#BD0B07
17	#BB0009
18	#BC0009
19	#BD1F07
20	#C08505
21	#C4C902
22	#CEC200
23	#8BBD00
24	#B5BD00
25	#CEBE00
26	#C9C700
27	#C2B103
28	#B9000C
29	#AD0018
30	#A10024
31	#96002E
32	#8C0039
33	#840041
34	#7F0046
35	#7F0046
36	#850040
37	#930031
38	#AF001C
39	#90AE05
40	#00AB00
41	#008800
42	#006D00
43	#005800
44	#004A00
45	#004B00
46	#005A00
47	#007B00
48	#29AE00
49	#9C1C1B
50	#740054
51	#360093
52	#0582A9
53	#007900
54	#003800
55	#000C00
56	#000046
57	#0000BD
58	#0000AD
59	#0000AB
60	#0000AE
61	#0000B3
62	#0000BD
63	#0000CC
64	#00001D
65	#000000
66	#000000
67	#000000
68	#000000
69	#000000
70	#00000B
71	#0000C1
72	#0000CE
73	#0000CE
74	#00001D
75	#000000
76	#000100
77	#000900
78	#001600
79	#002100
80	#003000
81	#004000
82	#004F00
83	#006100
84	#007200
85	#008400
86	#009000
87	#009F00
88	#00AF64
89	#04C7CB
90	#0E46B6
91	#1F00A6
92	#2B009A
93	#39008C
94	#47007D
95	#59006C
96	#6B005A
97	#810044
98	#9C0028
99	#C3310C
100	#4BB900
101	#009100
102	#007200
103	#005A00
104	#004800
105	#003C00
106	#003D00
107	#004800
108	#005A00
109	#007500
110	#009400
111	#4AC100
112	#BF330F
113	#98002C
114	#7F0045
115	#69005C
116	#56006F
117	#440081
118	#2F0095
119	#1933AB
120	#07CAC7
121	#00AE7F
122	#009E00
123	#009600
124	#009800
125	#00AC0B
126	#0471B7
127	#2A009D
128	#5F0065
129	#A50029
130	#476701
131	#007100
132	#1B2400
133	#9E0000
134	#690000
135	#650000
136	#660000
137	#660000
138	#660000
139	#660000
140	#660000
141	#003200
142	#003200
143	#003500
144	#003800
145	#003D00
146	#004600
147	#005200
148	#005D00
149	#006C00
150	#007C00
151	#008D00
152	#00A000
153	#00B000
154	#8CC400
155	#C8B003
156	#BA090B
157	#B8000D
158	#B9000C
159	#BA000B
160	#BC0009
161	#C05C05
162	#C4CD01
163	#CBCD00
164	#C9CC00
165	#C7CE00
166	#C5C701
167	#BF4A06
168	#B50010
169	#A9001B
170	#9E0027
171	#950030
172	#8B003A
173	#830042
174	#7E0046
175	#7F0045
176	#840040
177	#910033
178	#AE001D
179	#8C4E06
180	#00B100
181	#008B00
182	#007000
183	#005C00
184	#005000
185	#005100
186	#006100
187	#008100
188	#6AB800
189	#B21F1E
190	#6D0057
191	#330096
192	#058097
193	#007800
194	#003800
195	#000C00
196	#000046
197	#0000BD
198	#0000AD
199	#0000AB
200	#0000AE
201	#0000B3
202	#0000BD
203	#0000CC
204	#00001D
205	#000000
206	#000000
207	#000000
208	#000000
209	#000000
210	#00000B
211	#0000C1
212	#0000CE
213	#0000CE
214	#00001D
215	#000000
216	#000100
217	#000900
218	#001600
219	#002000
220	#002F00
221	#003E00
222	#004E00
223	#005F00
224	#007100
225	#008200
226	#008E00
227	#009E00
228	#00AF69
229	#04C6CD
230	#0E59B6
231	#1C02A7
232	#2A009B
233	#37008D
234	#45007F
235	#57006E
236	#69005C
237	#7F0045
238	#9A002B
239	#C1310D
240	#4ABC00
241	#009300
242	#007500
243	#005D00
244	#004B00
245	#004100
246	#004200
247	#004C00
248	#005C00
249	#007700
250	#009900
251	#48B800
252	#BB2C13
253	#950030
254	#7C0048
255	#66005F
256	#540071
257	#410084
258	#2B0099
259	#1732AD
260	#06C8C9
261	#00AC87
262	#009D00
263	#009700
264	#009700
265	#00AA0B
266	#047FB7
267	#29079D
268	#5D0068
269	#A3002C
270	#466A02
271	#007500
272	#1C2800
273	#A60000
274	#6C0000
275	#650000
276	#660000
277	#660000
278	#660000
279	#660000
280	#660000
281	#003B00
282	#003B00
283	#003D00
284	#004100
285	#004600
286	#004F00
287	#005900
288	#006500
289	#007400
290	#008300
291	#009600
292	#00A700
293	#30BD00
294	#C0B402
295	#BD250A
296	#B40011
297	#B20013
298	#B20013
299	#B30011
300	#B7000E
301	#BA000A
302	#BE4C07
303	#C06804
304	#C16403
305	#C16803
306	#BF3E05
307	#B9000C
308	#B00015
309	#A5001F
310	#9B002A
311	#910034
312	#88003C
313	#810043
314	#7D0048
315	#7E0046
316	#830041
317	#900035
318	#A70021
319	#A92B09
320	#26B800
321	#009100
322	#007700
323	#006400
324	#005900
325	#005A00
326	#006A00
327	#008E00
328	#628801
329	#A90F24
330	#69005C
331	#2F009D
332	#047D2B
333	#007500
334	#003800
335	#000C00
336	#000047
337	#0000BE
338	#0000AC
339	#0000AB
340	#0000AE
341	#0000B3
342	#0000BF
343	#0000CC
344	#00001D
345	#000000
346	#000000
347	#000000
348	#000000
349	#000000
350	#00000B
351	#0000C1
352	#0000CE
353	#0000CE
354	#00001D
355	#000000
356	#000100
357	#000900
358	#001600
359	#002000
360	#002E00
361	#003E00
362	#004C00
363	#005D00
364	#006F00
365	#007F00
366	#008B00
367	#009B00
368	#00AB33
369	#02BCBB
370	#0ABCBC
371	#1A0BAA
372	#27009D
373	#350090
374	#440081
375	#550070
376	#66005E
377	#7B0049
378	#98002D
379	#BD3211
380	#4AC000
381	#009800
382	#007A00
383	#006200
384	#005100
385	#004500
386	#004700
387	#005200
388	#006300
389	#007F00
390	#00A700
391	#457401
392	#B70017
393	#900035
394	#77004D
395	#620063
396	#4F0075
397	#3D0088
398	#29009B
399	#152DB1
400	#03C5C1
401	#00AA46
402	#009B00
403	#009600
404	#009500
405	#00A10B
406	#03C6B8
407	#27349F
408	#5B006A
409	#9F002F
410	#456D03
411	#007C00
412	#1E3100
413	#B40200
414	#750000
415	#640000
416	#660000
417	#660000
418	#660000
419	#660000
420	#660000
421	#004800
422	#004800
423	#004A00
424	#004E00
425	#005300
426	#005B00
427	#006500
428	#007000
429	#007F00
430	#008F00
431	#00A000
432	#01B700
433	#80AF00
434	#C52409
435	#B20012
436	#AC0019
437	#AA001B
438	#A9001B
439	#AA001A
440	#AE0017
441	#B10014
442	#B5000F
443	#B7000E
444	#B8000D
445	#B8000D
446	#B6000E
447	#B00014
448	#A8001C
449	#A00025
450	#950030
451	#8D0038
452	#850040
453	#7E0046
454	#7A004A
455	#7C0049
456	#810044
457	#8D0038
458	#A00025
459	#C6330C
460	#49C200
461	#009A00
462	#008200
463	#007000
464	#006400
465	#006700
466	#007600
467	#00A000
468	#595705
469	#A1002D
470	#620062
471	#2900A3
472	#03772E
473	#007300
474	#003600
475	#000C00
476	#000048
477	#0000C0
478	#0000AD
479	#0000AC
480	#0000AF
481	#0000B4
482	#0000C0
483	#0000CC
484	#00001D
485	#000000
486	#000000
487	#000000
488	#000000
489	#000000
490	#00000B
491	#0000C1
492	#0000CE
493	#0000CE
494	#00001D
495	#000000
496	#000100
497	#000800
498	#001500
499	#001F00
500	#002D00
501	#003C00
502	#004A00
503	#005A00
504	#006B00
505	#007A00
506	#008800
507	#009800
508	#00A800
509	#01B9A9
510	#08B8C1
511	#180AAD
512	#2400A0
513	#320093
514	#410084
515	#510074
516	#620062
517	#77004D
518	#920032
519	#B80715
520	#427E01
521	#00A600
522	#008200
523	#006900
524	#005800
525	#004D00
526	#004E00
527	#005A00
528	#006C00
529	#008700
530	#08B000
531	#A77F04
532	#A9001F
533	#8A003B
534	#710053
535	#5C0069
536	#48007C
537	#38008D
538	#2500A0
539	#114FB6
540	#01C0B9
541	#00A706
542	#009900
543	#009400
544	#009500
545	#00A10B
546	#04C3B9
547	#2533A1
548	#57006D
549	#990035
550	#3C7206
551	#008600
552	#043C00
553	#670800
554	#8B0000
555	#650000
556	#660000
557	#660000
558	#660000
559	#660000
560	#660000
561	#005800
562	#005800
563	#005B00
564	#005D00
565	#006300
566	#006B00
567	#007500
568	#008000
569	#008E00
570	#009D00
571	#00BB00
572	#6DAD00
573	#C52007
574	#B10013
575	#A8001C
576	#A20023
577	#A00025
578	#9F0025
579	#A00025
580	#A20023
581	#A50020
582	#A8001B
583	#AB001A
584	#AC0019
585	#AC0019
586	#AB0019
587	#A7001E
588	#9F0026
589	#96002E
590	#8F0036
591	#87003D
592	#800044
593	#7B004A
594	#77004D
595	#78004C
596	#7D0047
597	#8A003B
598	#9C0029
599	#B71212
600	#929900
601	#02AD00
602	#008F00
603	#007F00
604	#007500
