fill	x	y	group	xmin	xmax	ymin	ymax
#030303	0	139	4	-0.5	0.5	138.5	139.5
#020202	1	139	3	0.5	1.5	138.5	139.5
#020202	2	139	3	1.5	2.5	138.5	139.5
#010101	3	139	2	2.5	3.5	138.5	139.5
#020202	4	139	3	3.5	4.5	138.5	139.5
#020202	5	139	3	4.5	5.5	138.5	139.5
#020202	6	139	3	5.5	6.5	138.5	139.5
#020202	7	139	3	6.5	7.5	138.5	139.5
#020202	8	139	3	7.5	8.5	138.5	139.5
#030303	9	139	4	8.5	9.5	138.5	139.5
#020202	10	139	3	9.5	10.5	138.5	139.5
#020202	11	139	3	10.5	11.5	138.5	139.5
#030303	12	139	4	11.5	12.5	138.5	139.5
#030303	13	139	4	12.5	13.5	138.5	139.5
#030303	14	139	4	13.5	14.5	138.5	139.5
#030303	15	139	4	14.5	15.5	138.5	139.5
#020202	16	139	3	15.5	16.5	138.5	139.5
#020202	17	139	3	16.5	17.5	138.5	139.5
#020202	18	139	3	17.5	18.5	138.5	139.5
#020202	19	139	3	18.5	19.5	138.5	139.5
#020202	20	139	3	19.5	20.5	138.5	139.5
#020202	21	139	3	20.5	21.5	138.5	139.5
#020202	22	139	3	21.5	22.5	138.5	139.5
#020202	23	139	3	22.5	23.5	138.5	139.5
#020202	24	139	3	23.5	24.5	138.5	139.5
#020202	25	139	3	24.5	25.5	138.5	139.5
#020202	26	139	3	25.5	26.5	138.5	139.5
#030303	27	139	4	26.5	27.5	138.5	139.5
#030303	28	139	4	27.5	28.5	138.5	139.5
#020202	29	139	3	28.5	29.5	138.5	139.5
#020202	30	139	3	29.5	30.5	138.5	139.5
#020202	31	139	3	30.5	31.5	138.5	139.5
#030303	32	139	4	31.5	32.5	138.5	139.5
#020202	33	139	3	32.5	33.5	138.5	139.5
#020202	34	139	3	33.5	34.5	138.5	139.5
#020202	35	139	3	34.5	35.5	138.5	139.5
#020202	36	139	3	35.5	36.5	138.5	139.5
#020202	37	139	3	36.5	37.5	138.5	139.5
#020202	38	139	3	37.5	38.5	138.5	139.5
#020202	39	139	3	38.5	39.5	138.5	139.5
#020202	40	139	3	39.5	40.5	138.5	139.5
#020202	41	139	3	40.5	41.5	138.5	139.5
#010101	42	139	2	41.5	42.5	138.5	139.5
#010101	43	139	2	42.5	43.5	138.5	139.5
#010101	44	139	2	43.5	44.5	138.5	139.5
#010101	45	139	2	44.5	45.5	138.5	139.5
#020202	46	139	3	45.5	46.5	138.5	139.5
#010101	47	139	2	46.5	47.5	138.5	139.5
#020202	48	139	3	47.5	48.5	138.5	139.5
#070707	49	139	8	48.5	49.5	138.5	139.5
#0F0F0F	50	139	16	49.5	50.5	138.5	139.5
#171717	51	139	24	50.5	51.5	138.5	139.5
#1E1E1E	52	139	31	51.5	52.5	138.5	139.5
#222222	53	139	35	52.5	53.5	138.5	139.5
#272727	54	139	40	53.5	54.5	138.5	139.5
#2B2B2B	55	139	44	54.5	55.5	138.5	139.5
#292929	56	139	42	55.5	56.5	138.5	139.5
#303030	57	139	49	56.5	57.5	138.5	139.5
#323232	58	139	51	57.5	58.5	138.5	139.5
#343434	59	139	53	58.5	59.5	138.5	139.5
#393939	60	139	58	59.5	60.5	138.5	139.5
#3C3C3C	61	139	61	60.5	61.5	138.5	139.5
#414141	62	139	66	61.5	62.5	138.5	139.5
#434343	63	139	68	62.5	63.5	138.5	139.5
#464646	64	139	71	63.5	64.5	138.5	139.5
#464646	65	139	71	64.5	65.5	138.5	139.5
#464646	66	139	71	65.5	66.5	138.5	139.5
#484848	67	139	73	66.5	67.5	138.5	139.5
#4D4D4D	68	139	78	67.5	68.5	138.5	139.5
#565656	69	139	87	68.5	69.5	138.5	139.5
#585858	70	139	89	69.5	70.5	138.5	139.5
#5B5B5B	71	139	92	70.5	71.5	138.5	139.5
#616161	72	139	98	71.5	72.5	138.5	139.5
#666666	73	139	103	72.5	73.5	138.5	139.5
#636363	74	139	100	73.5	74.5	138.5	139.5
#606060	75	139	97	74.5	75.5	138.5	139.5
#616161	76	139	98	75.5	76.5	138.5	139.5
#636363	77	139	100	76.5	77.5	138.5	139.5
#616161	78	139	98	77.5	78.5	138.5	139.5
#646464	79	139	101	78.5	79.5	138.5	139.5
#636363	80	139	100	79.5	80.5	138.5	139.5
#646464	81	139	101	80.5	81.5	138.5	139.5
#676767	82	139	104	81.5	82.5	138.5	139.5
#686868	83	139	105	82.5	83.5	138.5	139.5
#646464	84	139	101	83.5	84.5	138.5	139.5
#606060	85	139	97	84.5	85.5	138.5	139.5
#5F5F5F	86	139	96	85.5	86.5	138.5	139.5
#5F5F5F	87	139	96	86.5	87.5	138.5	139.5
#595959	88	139	90	87.5	88.5	138.5	139.5
#515151	89	139	82	88.5	89.5	138.5	139.5
#4E4E4E	90	139	79	89.5	90.5	138.5	139.5
#4B4B4B	91	139	76	90.5	91.5	138.5	139.5
#484848	92	139	73	91.5	92.5	138.5	139.5
#484848	93	139	73	92.5	93.5	138.5	139.5
#454545	94	139	70	93.5	94.5	138.5	139.5
#424242	95	139	67	94.5	95.5	138.5	139.5
#3E3E3E	96	139	63	95.5	96.5	138.5	139.5
#3A3A3A	97	139	59	96.5	97.5	138.5	139.5
#353535	98	139	54	97.5	98.5	138.5	139.5
#303030	99	139	49	98.5	99.5	138.5	139.5
#2A2A2A	100	139	43	99.5	100.5	138.5	139.5
#242424	101	139	37	100.5	101.5	138.5	139.5
#202020	102	139	33	101.5	102.5	138.5	139.5
#1E1E1E	103	139	31	102.5	103.5	138.5	139.5
#181818	104	139	25	103.5	104.5	138.5	139.5
#131313	105	139	20	104.5	105.5	138.5	139.5
#0F0F0F	106	139	16	105.5	106.5	138.5	139.5
#0B0B0B	107	139	12	106.5	107.5	138.5	139.5
#0E0E0E	108	139	15	107.5	108.5	138.5	139.5
#090909	109	139	10	108.5	109.5	138.5	139.5
#040404	110	139	5	109.5	110.5	138.5	139.5
#010101	111	139	2	110.5	111.5	138.5	139.5
#010101	112	139	2	111.5	112.5	138.5	139.5
#030303	113	139	4	112.5	113.5	138.5	139.5
#060606	114	139	7	113.5	114.5	138.5	139.5
#020202	115	139	3	114.5	115.5	138.5	139.5
#040404	116	139	5	115.5	116.5	138.5	139.5
#030303	117	139	4	116.5	117.5	138.5	139.5
#020202	118	139	3	117.5	118.5	138.5	139.5
#020202	119	139	3	118.5	119.5	138.5	139.5
#020202	120	139	3	119.5	120.5	138.5	139.5
#020202	121	139	3	120.5	121.5	138.5	139.5
#020202	122	139	3	121.5	122.5	138.5	139.5
#020202	123	139	3	122.5	123.5	138.5	139.5
#020202	124	139	3	123.5	124.5	138.5	139.5
#020202	125	139	3	124.5	125.5	138.5	139.5
#020202	126	139	3	125.5	126.5	138.5	139.5
#020202	127	139	3	126.5	127.5	138.5	139.5
#020202	128	139	3	127.5	128.5	138.5	139.5
#020202	129	139	3	128.5	129.5	138.5	139.5
#020202	130	139	3	129.5	130.5	138.5	139.5
#020202	131	139	3	130.5	131.5	138.5	139.5
#020202	132	139	3	131.5	132.5	138.5	139.5
#020202	133	139	3	132.5	133.5	138.5	139.5
#020202	134	139	3	133.5	134.5	138.5	139.5
#020202	135	139	3	134.5	135.5	138.5	139.5
#040404	136	139	5	135.5	136.5	138.5	139.5
