fill	x	y	group	xmin	xmax	ymin	ymax
#080808	0	139	9	-0.5	0.5	138.5	139.5
#0A0A0A	1	139	11	0.5	1.5	138.5	139.5
#0A0A0A	2	139	11	1.5	2.5	138.5	139.5
#090909	3	139	10	2.5	3.5	138.5	139.5
#0A0A0A	4	139	11	3.5	4.5	138.5	139.5
#0A0A0A	5	139	11	4.5	5.5	138.5	139.5
#0A0A0A	6	139	11	5.5	6.5	138.5	139.5
#090909	7	139	10	6.5	7.5	138.5	139.5
#090909	8	139	10	7.5	8.5	138.5	139.5
#090909	9	139	10	8.5	9.5	138.5	139.5
#090909	10	139	10	9.5	10.5	138.5	139.5
#0A0A0A	11	139	11	10.5	11.5	138.5	139.5
#080808	12	139	9	11.5	12.5	138.5	139.5
#090909	13	139	10	12.5	13.5	138.5	139.5
#090909	14	139	10	13.5	14.5	138.5	139.5
#090909	15	139	10	14.5	15.5	138.5	139.5
#0A0A0A	16	139	11	15.5	16.5	138.5	139.5
#090909	17	139	10	16.5	17.5	138.5	139.5
#090909	18	139	10	17.5	18.5	138.5	139.5
#090909	19	139	10	18.5	19.5	138.5	139.5
#0A0A0A	20	139	11	19.5	20.5	138.5	139.5
#090909	21	139	10	20.5	21.5	138.5	139.5
#080808	22	139	9	21.5	22.5	138.5	139.5
#080808	23	139	9	22.5	23.5	138.5	139.5
#0B0B0B	24	139	12	23.5	24.5	138.5	139.5
#090909	25	139	10	24.5	25.5	138.5	139.5
#080808	26	139	9	25.5	26.5	138.5	139.5
#070707	27	139	8	26.5	27.5	138.5	139.5
#111111	28	139	18	27.5	28.5	138.5	139.5
#474747	29	139	72	28.5	29.5	138.5	139.5
#202020	30	139	33	29.5	30.5	138.5	139.5
#141414	31	139	21	30.5	31.5	138.5	139.5
#181818	32	139	25	31.5	32.5	138.5	139.5
#4C4C4C	33	139	77	32.5	33.5	138.5	139.5
#565656	34	139	87	33.5	34.5	138.5	139.5
#636363	35	139	100	34.5	35.5	138.5	139.5
#737373	36	139	116	35.5	36.5	138.5	139.5
#727272	37	139	115	36.5	37.5	138.5	139.5
#6F6F6F	38	139	112	37.5	38.5	138.5	139.5
#A6A6A6	39	139	167	38.5	39.5	138.5	139.5
#BCBCBC	40	139	189	39.5	40.5	138.5	139.5
#979797	41	139	152	40.5	41.5	138.5	139.5
#A6A6A6	42	139	167	41.5	42.5	138.5	139.5
#8A8A8A	43	139	139	42.5	43.5	138.5	139.5
#7B7B7B	44	139	124	43.5	44.5	138.5	139.5
#838383	45	139	132	44.5	45.5	138.5	139.5
#8B8B8B	46	139	140	45.5	46.5	138.5	139.5
#8B8B8B	47	139	140	46.5	47.5	138.5	139.5
#7F7F7F	48	139	128	47.5	48.5	138.5	139.5
#7B7B7B	49	139	124	48.5	49.5	138.5	139.5
#7D7D7D	50	139	126	49.5	50.5	138.5	139.5
#7E7E7E	51	139	127	50.5	51.5	138.5	139.5
#7E7E7E	52	139	127	51.5	52.5	138.5	139.5
#808080	53	139	129	52.5	53.5	138.5	139.5
#7D7D7D	54	139	126	53.5	54.5	138.5	139.5
#7A7A7A	55	139	123	54.5	55.5	138.5	139.5
#858585	56	139	134	55.5	56.5	138.5	139.5
#919191	57	139	146	56.5	57.5	138.5	139.5
#878787	58	139	136	57.5	58.5	138.5	139.5
#7D7D7D	59	139	126	58.5	59.5	138.5	139.5
#787878	60	139	121	59.5	60.5	138.5	139.5
#6E6E6E	61	139	111	60.5	61.5	138.5	139.5
#6E6E6E	62	139	111	61.5	62.5	138.5	139.5
#6D6D6D	63	139	110	62.5	63.5	138.5	139.5
#656565	64	139	102	63.5	64.5	138.5	139.5
#636363	65	139	100	64.5	65.5	138.5	139.5
#676767	66	139	104	65.5	66.5	138.5	139.5
#6E6E6E	67	139	111	66.5	67.5	138.5	139.5
#6D6D6D	68	139	110	67.5	68.5	138.5	139.5
#656565	69	139	102	68.5	69.5	138.5	139.5
#5C5C5C	70	139	93	69.5	70.5	138.5	139.5
#565656	71	139	87	70.5	71.5	138.5	139.5
#4B4B4B	72	139	76	71.5	72.5	138.5	139.5
#454545	73	139	70	72.5	73.5	138.5	139.5
#414141	74	139	66	73.5	74.5	138.5	139.5
#3B3B3B	75	139	60	74.5	75.5	138.5	139.5
#393939	76	139	58	75.5	76.5	138.5	139.5
#373737	77	139	56	76.5	77.5	138.5	139.5
#313131	78	139	50	77.5	78.5	138.5	139.5
#282828	79	139	41	78.5	79.5	138.5	139.5
#212121	80	139	34	79.5	80.5	138.5	139.5
#1D1D1D	81	139	30	80.5	81.5	138.5	139.5
#1A1A1A	82	139	27	81.5	82.5	138.5	139.5
#181818	83	139	25	82.5	83.5	138.5	139.5
#141414	84	139	21	83.5	84.5	138.5	139.5
#101010	85	139	17	84.5	85.5	138.5	139.5
