group	fill
1	#009D00
2	#009F00
3	#00A500
4	#00AA00
5	#00B100
6	#45C600
7	#C63109
8	#AA001B
9	#940030
10	#7D0048
11	#630062
12	#4B007A
13	#330092
14	#1F00A5
15	#1500B0
16	#1000B4
17	#1500B0
18	#1F00A6
19	#2C0099
20	#3E0087
21	#500074
22	#630062
23	#730051
24	#840041
25	#900035
26	#9A002A
27	#A30020
28	#AD0018
29	#B8000D
30	#C27E03
31	#CCC900
32	#BFBD00
33	#23BB00
34	#A6CA00
35	#C44A04
36	#B10014
37	#95002F
38	#730051
39	#4A007B
40	#1E0BB0
41	#009C81
42	#007100
43	#003F00
44	#001600
45	#00000B
46	#0000BA
47	#0000D0
48	#000068
49	#000B00
50	#002400
51	#003E00
52	#005900
53	#007200
54	#008500
55	#008E00
56	#008D00
57	#008500
58	#007600
59	#006100
60	#004C00
61	#003200
62	#001B00
63	#000400
64	#0000AE
65	#0000C1
66	#0000B3
67	#0000B1
68	#0000B1
69	#0000B5
70	#0000BC
71	#0000CA
72	#000031
73	#000000
74	#000400
75	#000A00
76	#000E00
77	#001000
78	#001000
79	#000F00
80	#000C00
81	#000D00
82	#001000
83	#001500
84	#001F00
85	#002F00
86	#004600
87	#006A00
88	#009B00
89	#0C909D
90	#330095
91	#5E0066
92	#840040
93	#A6001E
94	#CB7B05
95	#49BD00
96	#00BA00
97	#92A901
98	#B70015
99	#900034
100	#6D0058
101	#46007E
102	#201DAF
103	#04BA5F
104	#009000
105	#007800
106	#006A00
107	#006600
108	#006C00
109	#007500
110	#008400
111	#009000
112	#00A200
113	#00B263
114	#06CAC8
115	#0E44B6
116	#1200B2
117	#1400B1
118	#1300B1
119	#1332B2
120	#0ED2B7
121	#0CC7B9
122	#0AC5BB
123	#09C4BC
124	#0AC6BB
125	#0EBEB8
126	#150BB0
127	#1D00A7
128	#2A009A
129	#39008C
130	#48007D
131	#59006C
132	#640061
133	#720053
134	#7D0048
135	#850040
136	#8B003A
137	#8F0036
138	#920033
139	#950030
140	#97002E
141	#00A000
142	#00A200
143	#00A800
144	#00AC00
145	#03B400
146	#A0CC00
147	#BE340B
148	#A7001D
149	#930032
150	#7A004B
151	#620063
152	#49007B
153	#320093
154	#1F00A5
155	#1300B2
156	#0F00B5
157	#1500B0
158	#1F00A6
159	#2A009A
160	#3C0088
161	#4F0076
162	#610064
163	#720053
164	#830042
165	#900034
166	#99002B
167	#A20023
168	#AC0019
169	#B7000E
170	#C08505
171	#C7CD00
172	#CFBE00
173	#B5BD00
174	#BCD001
175	#BF4E06
176	#AF0016
177	#940030
178	#720053
179	#49007C
180	#1C0BB3
181	#009C86
182	#007100
183	#003F00
184	#001700
185	#00010B
186	#0000BC
187	#0000CB
188	#000058
189	#000B00
190	#002400
191	#003E00
192	#005A00
193	#007300
194	#008500
195	#008F00
196	#008F00
197	#008700
198	#007700
199	#006400
200	#004D00
201	#003400
202	#001C00
203	#000700
204	#00009C
205	#0000C4
206	#0000B6
207	#0000B4
208	#0000B4
209	#0000B9
210	#0000BF
211	#0000D1
212	#000035
213	#000000
214	#000600
215	#000D00
216	#001000
217	#001200
218	#001200
219	#001100
220	#000F00
221	#001000
222	#001300
223	#001800
224	#002100
225	#003000
226	#004800
227	#006B00
228	#009B00
229	#0B8E9E
230	#320097
231	#5C0068
232	#810043
233	#A20022
234	#C52F08
235	#57C900
236	#45C000
237	#BC9904
238	#AD0019
239	#8E0037
240	#6B005A
241	#440080
242	#1F1DAF
243	#04BA5F
244	#009300
245	#007900
246	#006C00
247	#006800
248	#006D00
249	#007500
250	#008400
251	#009000
252	#00A200
253	#00B064
254	#06C1C9
255	#0CAFB8
256	#105CB5
