fill	x	y	group	xmin	xmax	ymin	ymax
#FEFEFE	0	139	255	-0.5	0.5	138.5	139.5
#FBFBFB	1	139	252	0.5	1.5	138.5	139.5
#F5F5F5	2	139	246	1.5	2.5	138.5	139.5
#F1F1F1	3	139	242	2.5	3.5	138.5	139.5
#EEEEEE	4	139	239	3.5	4.5	138.5	139.5
#EDEDED	5	139	238	4.5	5.5	138.5	139.5
#EBEBEB	6	139	236	5.5	6.5	138.5	139.5
#EAEAEA	7	139	235	6.5	7.5	138.5	139.5
#E9E9E9	8	139	234	7.5	8.5	138.5	139.5
#E7E7E7	9	139	232	8.5	9.5	138.5	139.5
#E7E7E7	10	139	232	9.5	10.5	138.5	139.5
#E6E6E6	11	139	231	10.5	11.5	138.5	139.5
#E6E6E6	12	139	231	11.5	12.5	138.5	139.5
#E3E3E3	13	139	228	12.5	13.5	138.5	139.5
#E2E2E2	14	139	227	13.5	14.5	138.5	139.5
#E2E2E2	15	139	227	14.5	15.5	138.5	139.5
#E2E2E2	16	139	227	15.5	16.5	138.5	139.5
#E1E1E1	17	139	226	16.5	17.5	138.5	139.5
#E0E0E0	18	139	225	17.5	18.5	138.5	139.5
#E0E0E0	19	139	225	18.5	19.5	138.5	139.5
#E0E0E0	20	139	225	19.5	20.5	138.5	139.5
#E0E0E0	21	139	225	20.5	21.5	138.5	139.5
#DFDFDF	22	139	224	21.5	22.5	138.5	139.5
#DFDFDF	23	139	224	22.5	23.5	138.5	139.5
#E0E0E0	24	139	225	23.5	24.5	138.5	139.5
#E0E0E0	25	139	225	24.5	25.5	138.5	139.5
#DFDFDF	26	139	224	25.5	26.5	138.5	139.5
#DFDFDF	27	139	224	26.5	27.5	138.5	139.5
#E0E0E0	28	139	225	27.5	28.5	138.5	139.5
#DFDFDF	29	139	224	28.5	29.5	138.5	139.5
#DFDFDF	30	139	224	29.5	30.5	138.5	139.5
#E0E0E0	31	139	225	30.5	31.5	138.5	139.5
#DFDFDF	32	139	224	31.5	32.5	138.5	139.5
#DEDEDE	33	139	223	32.5	33.5	138.5	139.5
#DFDFDF	34	139	224	33.5	34.5	138.5	139.5
#DEDEDE	35	139	223	34.5	35.5	138.5	139.5
#DCDCDC	36	139	221	35.5	36.5	138.5	139.5
#DBDBDB	37	139	220	36.5	37.5	138.5	139.5
#DADADA	38	139	219	37.5	38.5	138.5	139.5
#DCDCDC	39	139	221	38.5	39.5	138.5	139.5
#E3E3E3	40	139	228	39.5	40.5	138.5	139.5
#E9E9E9	41	139	234	40.5	41.5	138.5	139.5
#EDEDED	42	139	238	41.5	42.5	138.5	139.5
#EFEFEF	43	139	240	42.5	43.5	138.5	139.5
#F0F0F0	44	139	241	43.5	44.5	138.5	139.5
#F0F0F0	45	139	241	44.5	45.5	138.5	139.5
#F2F2F2	46	139	243	45.5	46.5	138.5	139.5
#F2F2F2	47	139	243	46.5	47.5	138.5	139.5
#F3F3F3	48	139	244	47.5	48.5	138.5	139.5
#F4F4F4	49	139	245	48.5	49.5	138.5	139.5
#F4F4F4	50	139	245	49.5	50.5	138.5	139.5
#F3F3F3	51	139	244	50.5	51.5	138.5	139.5
#F3F3F3	52	139	244	51.5	52.5	138.5	139.5
#F3F3F3	53	139	244	52.5	53.5	138.5	139.5
#F3F3F3	54	139	244	53.5	54.5	138.5	139.5
#F3F3F3	55	139	244	54.5	55.5	138.5	139.5
#F4F4F4	56	139	245	55.5	56.5	138.5	139.5
#F3F3F3	57	139	244	56.5	57.5	138.5	139.5
#F2F2F2	58	139	243	57.5	58.5	138.5	139.5
#F3F3F3	59	139	244	58.5	59.5	138.5	139.5
#F3F3F3	60	139	244	59.5	60.5	138.5	139.5
#F2F2F2	61	139	243	60.5	61.5	138.5	139.5
#F2F2F2	62	139	243	61.5	62.5	138.5	139.5
#F2F2F2	63	139	243	62.5	63.5	138.5	139.5
#F2F2F2	64	139	243	63.5	64.5	138.5	139.5
#F2F2F2	65	139	243	64.5	65.5	138.5	139.5
#F2F2F2	66	139	243	65.5	66.5	138.5	139.5
#F1F1F1	67	139	242	66.5	67.5	138.5	139.5
#F3F3F3	68	139	244	67.5	68.5	138.5	139.5
#F3F3F3	69	139	244	68.5	69.5	138.5	139.5
#F4F4F4	70	139	245	69.5	70.5	138.5	139.5
#F4F4F4	71	139	245	70.5	71.5	138.5	139.5
#F4F4F4	72	139	245	71.5	72.5	138.5	139.5
#F4F4F4	73	139	245	72.5	73.5	138.5	139.5
#F4F4F4	74	139	245	73.5	74.5	138.5	139.5
#F3F3F3	75	139	244	74.5	75.5	138.5	139.5
#F3F3F3	76	139	244	75.5	76.5	138.5	139.5
