fill	x	y	group	xmin	xmax	ymin	ymax
#020202	0	139	3	-0.5	0.5	138.5	139.5
#020202	1	139	3	0.5	1.5	138.5	139.5
#020202	2	139	3	1.5	2.5	138.5	139.5
#020202	3	139	3	2.5	3.5	138.5	139.5
#020202	4	139	3	3.5	4.5	138.5	139.5
#020202	5	139	3	4.5	5.5	138.5	139.5
#020202	6	139	3	5.5	6.5	138.5	139.5
#020202	7	139	3	6.5	7.5	138.5	139.5
#020202	8	139	3	7.5	8.5	138.5	139.5
#020202	9	139	3	8.5	9.5	138.5	139.5
#020202	10	139	3	9.5	10.5	138.5	139.5
#121212	11	139	19	10.5	11.5	138.5	139.5
#161616	12	139	23	11.5	12.5	138.5	139.5
#131313	13	139	20	12.5	13.5	138.5	139.5
#121212	14	139	19	13.5	14.5	138.5	139.5
#111111	15	139	18	14.5	15.5	138.5	139.5
#111111	16	139	18	15.5	16.5	138.5	139.5
#111111	17	139	18	16.5	17.5	138.5	139.5
#111111	18	139	18	17.5	18.5	138.5	139.5
#111111	19	139	18	18.5	19.5	138.5	139.5
#111111	20	139	18	19.5	20.5	138.5	139.5
#101010	21	139	17	20.5	21.5	138.5	139.5
#111111	22	139	18	21.5	22.5	138.5	139.5
#101010	23	139	17	22.5	23.5	138.5	139.5
#101010	24	139	17	23.5	24.5	138.5	139.5
#0F0F0F	25	139	16	24.5	25.5	138.5	139.5
#0F0F0F	26	139	16	25.5	26.5	138.5	139.5
#111111	27	139	18	26.5	27.5	138.5	139.5
#101010	28	139	17	27.5	28.5	138.5	139.5
#101010	29	139	17	28.5	29.5	138.5	139.5
#0F0F0F	30	139	16	29.5	30.5	138.5	139.5
#101010	31	139	17	30.5	31.5	138.5	139.5
#0E0E0E	32	139	15	31.5	32.5	138.5	139.5
#0E0E0E	33	139	15	32.5	33.5	138.5	139.5
#0C0C0C	34	139	13	33.5	34.5	138.5	139.5
#151515	35	139	22	34.5	35.5	138.5	139.5
#1B1B1B	36	139	28	35.5	36.5	138.5	139.5
#141414	37	139	21	36.5	37.5	138.5	139.5
#0D0D0D	38	139	14	37.5	38.5	138.5	139.5
#0B0B0B	39	139	12	38.5	39.5	138.5	139.5
#2D2D2D	40	139	46	39.5	40.5	138.5	139.5
#555555	41	139	86	40.5	41.5	138.5	139.5
#646464	42	139	101	41.5	42.5	138.5	139.5
#686868	43	139	105	42.5	43.5	138.5	139.5
#707070	44	139	113	43.5	44.5	138.5	139.5
#AAAAAA	45	139	171	44.5	45.5	138.5	139.5
#C1C1C1	46	139	194	45.5	46.5	138.5	139.5
#B6B6B6	47	139	183	46.5	47.5	138.5	139.5
#AFAFAF	48	139	176	47.5	48.5	138.5	139.5
#AEAEAE	49	139	175	48.5	49.5	138.5	139.5
#B6B6B6	50	139	183	49.5	50.5	138.5	139.5
#B6B6B6	51	139	183	50.5	51.5	138.5	139.5
#B6B6B6	52	139	183	51.5	52.5	138.5	139.5
#B3B3B3	53	139	180	52.5	53.5	138.5	139.5
#ADADAD	54	139	174	53.5	54.5	138.5	139.5
#ADADAD	55	139	174	54.5	55.5	138.5	139.5
#B0B0B0	56	139	177	55.5	56.5	138.5	139.5
#B2B2B2	57	139	179	56.5	57.5	138.5	139.5
#AFAFAF	58	139	176	57.5	58.5	138.5	139.5
#ABABAB	59	139	172	58.5	59.5	138.5	139.5
#AAAAAA	60	139	171	59.5	60.5	138.5	139.5
#A9A9A9	61	139	170	60.5	61.5	138.5	139.5
#AAAAAA	62	139	171	61.5	62.5	138.5	139.5
#A7A7A7	63	139	168	62.5	63.5	138.5	139.5
#A9A9A9	64	139	170	63.5	64.5	138.5	139.5
#A9A9A9	65	139	170	64.5	65.5	138.5	139.5
#A6A6A6	66	139	167	65.5	66.5	138.5	139.5
#A3A3A3	67	139	164	66.5	67.5	138.5	139.5
#9E9E9E	68	139	159	67.5	68.5	138.5	139.5
#9B9B9B	69	139	156	68.5	69.5	138.5	139.5
#9F9F9F	70	139	160	69.5	70.5	138.5	139.5
#A1A1A1	71	139	162	70.5	71.5	138.5	139.5
#A4A4A4	72	139	165	71.5	72.5	138.5	139.5
#A2A2A2	73	139	163	72.5	73.5	138.5	139.5
#A0A0A0	74	139	161	73.5	74.5	138.5	139.5
#9E9E9E	75	139	159	74.5	75.5	138.5	139.5
#9B9B9B	76	139	156	75.5	76.5	138.5	139.5
#9D9D9D	77	139	158	76.5	77.5	138.5	139.5
#9C9C9C	78	139	157	77.5	78.5	138.5	139.5
#9D9D9D	79	139	158	78.5	79.5	138.5	139.5
#989898	80	139	153	79.5	80.5	138.5	139.5
#8E8E8E	81	139	143	80.5	81.5	138.5	139.5
#9A9A9A	82	139	155	81.5	82.5	138.5	139.5
#999999	83	139	154	82.5	83.5	138.5	139.5
#939393	84	139	148	83.5	84.5	138.5	139.5
#8C8C8C	85	139	141	84.5	85.5	138.5	139.5
#878787	86	139	136	85.5	86.5	138.5	139.5
#878787	87	139	136	86.5	87.5	138.5	139.5
#7F7F7F	88	139	128	87.5	88.5	138.5	139.5
#737373	89	139	116	88.5	89.5	138.5	139.5
#6A6A6A	90	139	107	89.5	90.5	138.5	139.5
#777777	91	139	120	90.5	91.5	138.5	139.5
#717171	92	139	114	91.5	92.5	138.5	139.5
#5D5D5D	93	139	94	92.5	93.5	138.5	139.5
#4F4F4F	94	139	80	93.5	94.5	138.5	139.5
#454545	95	139	70	94.5	95.5	138.5	139.5
#4A4A4A	96	139	75	95.5	96.5	138.5	139.5
#2F2F2F	97	139	48	96.5	97.5	138.5	139.5
#171717	98	139	24	97.5	98.5	138.5	139.5
#101010	99	139	17	98.5	99.5	138.5	139.5
#080808	100	139	9	99.5	100.5	138.5	139.5
#070707	101	139	8	100.5	101.5	138.5	139.5
#090909	102	139	10	101.5	102.5	138.5	139.5
#0A0A0A	103	139	11	102.5	103.5	138.5	139.5
#0C0C0C	104	139	13	103.5	104.5	138.5	139.5
#0B0B0B	105	139	12	104.5	105.5	138.5	139.5
#0C0C0C	106	139	13	105.5	106.5	138.5	139.5
#0D0D0D	107	139	14	106.5	107.5	138.5	139.5
#0D0D0D	108	139	14	107.5	108.5	138.5	139.5
#0E0E0E	109	139	15	108.5	109.5	138.5	139.5
#0E0E0E	110	139	15	109.5	110.5	138.5	139.5
