fill	x	y	group	xmin	xmax	ymin	ymax
#383838	0	139	57	-0.5	0.5	138.5	139.5
#141414	1	139	21	0.5	1.5	138.5	139.5
#010101	2	139	2	1.5	2.5	138.5	139.5
#000000	3	139	1	2.5	3.5	138.5	139.5
#000000	4	139	1	3.5	4.5	138.5	139.5
#000000	5	139	1	4.5	5.5	138.5	139.5
#000000	6	139	1	5.5	6.5	138.5	139.5
#000000	7	139	1	6.5	7.5	138.5	139.5
#000000	8	139	1	7.5	8.5	138.5	139.5
#000000	9	139	1	8.5	9.5	138.5	139.5
#000000	10	139	1	9.5	10.5	138.5	139.5
#000000	11	139	1	10.5	11.5	138.5	139.5
#000000	12	139	1	11.5	12.5	138.5	139.5
#010101	13	139	2	12.5	13.5	138.5	139.5
#050505	14	139	6	13.5	14.5	138.5	139.5
#0F0F0F	15	139	16	14.5	15.5	138.5	139.5
#1F1F1F	16	139	32	15.5	16.5	138.5	139.5
#313131	17	139	50	16.5	17.5	138.5	139.5
#3C3C3C	18	139	61	17.5	18.5	138.5	139.5
#3F3F3F	19	139	64	18.5	19.5	138.5	139.5
#404040	20	139	65	19.5	20.5	138.5	139.5
#424242	21	139	67	20.5	21.5	138.5	139.5
#474747	22	139	72	21.5	22.5	138.5	139.5
#4C4C4C	23	139	77	22.5	23.5	138.5	139.5
#4F4F4F	24	139	80	23.5	24.5	138.5	139.5
#515151	25	139	82	24.5	25.5	138.5	139.5
#555555	26	139	86	25.5	26.5	138.5	139.5
#575757	27	139	88	26.5	27.5	138.5	139.5
#595959	28	139	90	27.5	28.5	138.5	139.5
#5D5D5D	29	139	94	28.5	29.5	138.5	139.5
#5F5F5F	30	139	96	29.5	30.5	138.5	139.5
#616161	31	139	98	30.5	31.5	138.5	139.5
#626262	32	139	99	31.5	32.5	138.5	139.5
#636363	33	139	100	32.5	33.5	138.5	139.5
#646464	34	139	101	33.5	34.5	138.5	139.5
#676767	35	139	104	34.5	35.5	138.5	139.5
#696969	36	139	106	35.5	36.5	138.5	139.5
#6A6A6A	37	139	107	36.5	37.5	138.5	139.5
#696969	38	139	106	37.5	38.5	138.5	139.5
